,¿¬µµ,¿ù,ÀÏ,ÆÀ¸í,°æ±â,Å¸¼®,Å¸À²,BABIP,º¼³Ý%,»ïÁø%,º¼/»ï,ISO,Å¸¼ö/È¨·±,OPS,RC,RC/27,wRC,SPD,wSB,wOBA,wRAA
166,2015,04,21,Hero,1,46,0.359,0.500,6.5,32.6,0.20,0.231,13.00,0.999,10.05,10.43,9.39,5.28,0.04,0.430,3.48
167,2015,04,21,LG,1,42,0.333,0.355,16.7,7.1,2.33,0.031,-,0.803,6.93,7.79,6.28,6.68,0.54,0.370,0.89
168,2015,04,21,»ï¼º,1,40,0.313,0.310,12.5,7.5,1.67,0.125,32.00,0.848,5.40,5.40,6.49,-0.93,0.04,0.384,1.35
169,2015,04,21,SK,1,45,0.270,0.345,15.6,17.8,0.88,0.054,-,0.724,5.52,5.32,5.89,4.25,0.21,0.350,0.11
170,2015,04,21,KIA,1,31,0.241,0.318,3.2,22.6,0.14,0.069,-,0.577,2.21,2.48,1.58,3.69,0.02,0.262,-2.40
171,2015,04,21,KT,1,40,0.257,0.360,12.5,25.0,0.50,0.057,-,0.664,3.85,3.71,3.97,2.40,0.20,0.315,-1.17
172,2015,04,21,·Ôµ¥,1,38,0.200,0.273,15.8,21.0,0.75,0.033,-,0.566,2.93,2.93,2.69,1.98,0.20,0.284,-2.19
173,2015,04,21,µÎ»ê,1,35,0.182,0.250,5.7,25.7,0.22,0.060,-,0.471,1.95,1.95,0.42,1.81,0.02,0.219,-4.08
174,2015,04,21,ÇÑÈ­,1,33,0.129,0.182,3.0,27.3,0.11,0.000,-,0.311,0.76,0.74,-1.46,3.27,0.18,0.157,-5.70
175,2015,04,21,NC,1,30,0.067,0.095,0.0,30.0,0.00,0.066,-,0.200,0.27,0.26,-3.22,6.58,0.00,0.087,-7.08
176,2015,04,22,µÎ»ê,1,43,0.395,0.385,7.0,16.3,0.43,0.526,7.60,1.373,14.66,15.22,14.07,9.77,0.19,0.565,8.54
177,2015,04,22,»ï¼º,1,41,0.265,0.280,14.6,19.5,0.75,0.294,17.00,0.925,7.20,7.20,7.04,7.52,0.03,0.394,1.77
178,2015,04,22,KT,1,34,0.250,0.375,14.7,32.4,0.46,0.214,28.00,0.846,5.32,6.53,5.39,3.55,0.19,0.380,1.02
179,2015,04,22,·Ôµ¥,1,37,0.212,0.200,8.1,16.2,0.50,0.243,16.50,0.752,4.92,5.11,4.13,6.75,0.19,0.328,-0.62
180,2015,04,22,ÇÑÈ­,1,37,0.179,0.200,13.5,21.6,0.62,0.107,28.00,0.580,3.15,3.04,2.24,6.37,0.52,0.272,-2.51
181,2015,04,22,KIA,1,44,0.342,0.406,9.1,13.6,0.67,0.079,-,0.840,6.89,6.89,7.28,2.44,0.04,0.388,1.63
182,2015,04,22,Hero,1,43,0.333,0.370,4.6,20.9,0.22,0.282,13.00,0.996,8.83,8.51,8.70,3.06,0.03,0.428,3.17
183,2015,04,22,LG,1,38,0.265,0.320,10.5,21.0,0.50,0.147,34.00,0.754,4.50,4.50,4.63,0.22,0.19,0.340,-0.26
184,2015,04,22,SK,1,38,0.242,0.348,10.5,26.3,0.40,0.000,-,0.566,2.92,2.92,2.47,1.19,0.20,0.277,-2.41
185,2015,04,22,NC,1,35,0.188,0.250,8.6,31.4,0.27,0.093,32.00,0.538,2.71,2.71,1.39,3.29,0.69,0.249,-3.11
186,2015,04,23,»ï¼º,1,46,0.375,0.412,8.7,15.2,0.57,0.225,40.00,1.013,11.20,11.20,9.41,7.10,0.37,0.431,3.50
187,2015,04,23,KIA,1,45,0.368,0.500,13.3,24.4,0.54,0.132,38.00,0.967,8.57,8.90,8.98,0.61,0.05,0.425,3.19
188,2015,04,23,LG,1,41,0.353,0.400,12.2,9.8,1.25,0.059,-,0.848,6.78,7.33,7.00,4.84,0.38,0.393,1.74
189,2015,04,23,µÎ»ê,1,41,0.273,0.259,14.6,12.2,1.20,0.212,16.50,0.875,6.90,7.17,6.72,3.44,0.20,0.386,1.45
190,2015,04,23,SK,1,40,0.212,0.269,15.0,17.5,0.86,0.030,-,0.575,3.10,2.99,2.48,2.67,0.20,0.274,-2.66
191,2015,04,23,Hero,1,40,0.290,0.409,15.0,25.0,0.60,0.097,-,0.782,5.29,5.50,5.60,3.48,0.03,0.359,0.46
192,2015,04,23,·Ôµ¥,1,40,0.286,0.250,7.5,2.5,3.00,0.200,17.50,0.861,6.29,6.29,6.47,3.21,0.37,0.384,1.33
193,2015,04,23,NC,1,39,0.265,0.310,10.3,12.8,0.80,0.088,-,0.695,3.77,3.77,4.11,1.97,0.03,0.321,-0.91
194,2015,04,23,KT,1,34,0.212,0.250,2.9,23.5,0.12,0.121,33.00,0.568,2.08,2.00,1.41,2.31,0.18,0.251,-2.96
195,2015,04,23,ÇÑÈ­,1,38,0.182,0.208,10.5,21.0,0.50,0.121,33.00,0.592,3.11,3.00,2.51,2.01,0.19,0.278,-2.37
196,2015,04,24,NC,1,41,0.351,0.333,0.0,12.2,0.00,0.379,12.33,1.105,9.93,9.93,9.52,10.18,0.19,0.461,4.25
197,2015,04,24,µÎ»ê,1,40,0.343,0.414,5.0,17.5,0.29,0.114,-,0.857,6.59,7.11,6.62,8.30,0.04,0.388,1.48
198,2015,04,24,Hero,1,46,0.308,0.321,13.0,17.4,0.75,0.282,13.00,1.003,9.92,9.56,9.55,3.58,0.21,0.434,3.64
199,2015,04,24,·Ôµ¥,1,33,0.276,0.316,6.1,30.3,0.20,0.276,14.50,0.855,4.79,5.39,4.35,3.69,0.02,0.351,0.11
200,2015,04,24,ÇÑÈ­,1,29,0.269,0.286,6.9,13.8,0.50,0.193,26.00,0.783,2.70,3.17,3.63,0.53,0.02,0.343,-0.09
201,2015,04,24,KT,1,36,0.206,0.304,2.8,30.6,0.09,0.118,-,0.574,3.01,3.01,1.83,9.04,0.18,0.261,-2.80
202,2015,04,24,»ï¼º,1,31,0.200,0.250,3.2,29.0,0.11,0.167,30.00,0.593,1.52,1.52,1.45,1.20,0.18,0.257,-2.53
203,2015,04,24,LG,1,35,0.200,0.214,0.0,17.1,0.00,0.114,35.00,0.514,2.20,2.12,0.57,3.48,0.01,0.223,-3.93
204,2015,04,24,SK,1,39,0.200,0.316,18.0,28.2,0.64,0.033,-,0.601,3.20,3.32,3.64,-0.29,0.04,0.308,-1.37
205,2015,04,24,KIA,1,39,0.176,0.240,10.3,23.1,0.44,0.059,-,0.517,2.38,2.22,1.70,1.88,0.03,0.253,-3.31
206,2015,04,25,·Ôµ¥,1,42,0.382,0.348,16.7,14.3,1.17,0.589,6.80,1.459,15.15,17.04,14.53,5.02,0.03,0.586,9.13
207,2015,04,25,ÇÑÈ­,1,41,0.297,0.367,4.9,17.1,0.29,0.000,-,0.647,4.38,4.38,3.83,5.78,0.21,0.308,-1.44
208,2015,04,25,Hero,1,35,0.281,0.333,8.6,25.7,0.33,0.250,16.00,0.874,4.57,4.75,5.47,-1.50,0.02,0.378,0.98
209,2015,04,25,LG,1,40,0.212,0.261,12.5,22.5,0.56,0.121,33.00,0.683,4.67,4.67,4.34,6.71,0.53,0.325,-0.80
210,2015,04,25,KIA,1,43,0.206,0.250,16.3,20.9,0.78,0.118,34.00,0.665,4.68,4.36,4.25,4.46,0.20,0.314,-1.27
211,2015,04,25,»ï¼º,1,46,0.333,0.314,6.5,10.9,0.60,0.238,14.00,0.941,9.35,8.71,8.22,3.96,0.04,0.402,2.31
212,2015,04,25,µÎ»ê,1,44,0.306,0.333,11.4,13.6,0.83,0.194,36.00,0.881,6.64,5.97,6.49,1.45,0.19,0.368,0.83
213,2015,04,25,SK,1,43,0.281,0.308,14.0,14.0,1.00,0.094,32.00,0.790,5.26,4.90,6.47,3.30,0.21,0.371,0.94
214,2015,04,25,NC,1,35,0.242,0.269,2.9,17.1,0.17,0.182,33.00,0.710,3.73,3.88,3.40,0.99,0.02,0.312,-1.10
215,2015,04,25,KT,1,32,0.138,0.182,9.4,21.9,0.43,0.034,-,0.391,0.72,0.70,-0.35,-0.00,0.02,0.194,-4.46
216,2015,04,26,·Ôµ¥,1,35,0.324,0.417,2.9,25.7,0.11,0.147,34.00,0.814,5.57,6.54,4.88,4.54,0.03,0.359,0.39
217,2015,04,26,Hero,1,44,0.314,0.321,15.9,13.6,1.17,0.200,17.50,0.946,8.43,8.75,8.49,4.81,0.05,0.418,2.83
218,2015,04,26,ÇÑÈ­,1,37,0.276,0.296,10.8,5.4,2.00,0.034,-,0.674,3.78,4.25,3.46,4.09,0.03,0.309,-1.29
219,2015,04,26,LG,1,42,0.270,0.346,9.5,23.8,0.40,0.189,37.00,0.800,6.53,6.30,5.67,5.98,0.36,0.354,0.27
220,2015,04,26,µÎ»ê,1,51,0.256,0.262,11.8,5.9,2.00,0.070,-,0.659,5.21,4.02,3.85,5.73,0.20,0.289,-2.71
221,2015,04,26,NC,1,39,0.297,0.435,2.6,33.3,0.08,0.189,37.00,0.819,6.52,6.77,5.47,6.25,0.36,0.360,0.46
222,2015,04,26,SK,1,38,0.289,0.313,0.0,13.2,0.00,0.132,38.00,0.710,4.63,4.63,3.66,3.31,0.02,0.312,-1.22
223,2015,04,26,KT,1,39,0.200,0.280,10.3,25.6,0.40,0.086,-,0.568,2.83,2.64,2.22,6.03,0.03,0.268,-2.79
224,2015,04,26,KIA,1,45,0.125,0.185,11.1,28.9,0.38,0.025,-,0.372,1.67,1.25,-0.62,5.17,0.36,0.190,-6.41
225,2015,04,26,»ï¼º,1,30,0.107,0.136,6.7,20.0,0.33,0.072,-,0.346,0.55,0.55,-1.15,1.00,0.01,0.163,-5.01
226,2015,04,28,NC,1,42,0.368,0.371,7.1,7.1,1.00,0.106,38.00,0.879,6.61,6.37,7.08,3.85,0.21,0.391,1.69
227,2015,04,28,Hero,1,37,0.333,0.321,5.4,10.8,0.50,0.303,16.50,1.014,7.84,8.81,7.45,4.81,0.02,0.427,2.70
228,2015,04,28,LG,1,42,0.286,0.450,9.5,33.3,0.29,0.114,35.00,0.775,5.45,5.25,5.75,2.31,0.04,0.356,0.36
229,2015,04,28,µÎ»ê,1,37,0.267,0.231,16.2,5.4,3.00,0.433,15.00,1.089,7.02,7.29,8.39,11.00,0.19,0.455,3.64
230,2015,04,28,SK,1,41,0.343,0.458,9.8,26.8,0.36,0.171,35.00,0.914,7.54,7.83,7.25,4.59,0.20,0.400,1.99
231,2015,04,28,·Ôµ¥,1,39,0.258,0.381,12.8,25.6,0.50,0.065,-,0.701,4.45,5.01,4.64,3.48,0.03,0.336,-0.37
232,2015,04,28,»ï¼º,1,37,0.219,0.208,13.5,16.2,0.83,0.187,16.00,0.730,4.01,4.01,4.11,2.34,0.19,0.328,-0.64
233,2015,04,28,KT,1,32,0.167,0.211,3.1,31.2,0.10,0.100,30.00,0.461,1.37,1.37,-0.01,0.71,0.01,0.205,-4.13
234,2015,04,29,»ï¼º,1,37,0.323,0.296,8.1,8.1,1.00,0.225,15.50,0.937,6.70,7.54,6.69,3.81,0.03,0.405,1.94
235,2015,04,29,KIA,1,36,0.294,0.310,2.8,11.1,0.25,0.147,34.00,0.774,5.17,5.82,4.57,6.26,0.03,0.345,-0.06
236,2015,04,29,ÇÑÈ­,1,42,0.273,0.269,16.7,11.9,1.40,0.212,16.50,0.900,6.64,6.64,7.56,-0.49,0.04,0.403,2.16
237,2015,04,29,LG,1,36,0.212,0.304,5.6,27.8,0.20,0.030,-,0.520,2.20,2.20,1.46,3.06,0.03,0.250,-3.16
238,2015,04,30,»ï¼º,1,39,0.400,0.407,2.6,15.4,0.17,0.343,11.67,1.179,10.73,11.59,10.26,4.12,0.86,0.495,5.25
239,2015,04,30,SK,1,39,0.333,0.379,10.3,10.3,1.00,0.122,-,0.860,6.77,7.62,6.59,9.37,0.20,0.391,1.58
240,2015,04,30,·Ôµ¥,1,38,0.314,0.476,7.9,34.2,0.23,0.115,35.00,0.797,4.57,4.57,5.32,-0.84,0.03,0.360,0.44
241,2015,04,30,ÇÑÈ­,1,39,0.242,0.304,12.8,23.1,0.56,0.152,33.00,0.736,4.62,4.46,4.57,4.41,0.53,0.334,-0.44
242,2015,04,30,µÎ»ê,1,43,0.237,0.276,11.6,18.6,0.62,0.105,38.00,0.668,3.33,2.72,4.04,1.59,0.03,0.309,-1.49
243,2015,04,30,Hero,1,38,0.361,0.448,2.6,18.4,0.14,0.056,-,0.812,5.31,5.73,5.76,1.20,0.04,0.372,0.87
244,2015,04,30,LG,1,39,0.265,0.269,10.3,15.4,0.67,0.206,17.00,0.830,5.94,6.17,5.77,2.92,0.20,0.368,0.76
245,2015,04,30,NC,1,42,0.257,0.286,16.7,14.3,1.17,0.114,35.00,0.752,5.29,5.10,5.54,2.21,0.37,0.351,0.14
246,2015,04,30,KT,1,44,0.231,0.265,9.1,11.4,0.80,0.000,-,0.533,2.77,2.27,2.17,1.69,0.20,0.260,-3.49
247,2015,04,30,KIA,1,31,0.107,0.143,9.7,22.6,0.43,0.000,-,0.301,0.49,0.49,-1.31,-2.00,0.02,0.159,-5.29
248,2015,05,01,»ï¼º,1,43,0.389,0.400,16.3,9.3,1.75,0.250,18.00,1.127,11.20,12.60,11.10,2.78,0.21,0.490,5.58
249,2015,05,01,ÇÑÈ­,1,39,0.300,0.350,20.5,20.5,1.00,0.267,15.00,1.014,7.93,9.31,8.15,3.60,0.03,0.435,3.14
250,2015,05,01,Hero,1,35,0.265,0.364,2.9,31.4,0.09,0.088,34.00,0.639,3.04,3.04,2.58,2.96,0.36,0.287,-1.92
251,2015,05,01,NC,1,40,0.243,0.276,5.0,17.5,0.29,0.162,37.00,0.687,4.84,4.51,3.61,9.20,0.52,0.305,-1.53
252,2015,05,01,SK,1,38,0.222,0.241,2.6,15.8,0.17,0.084,36.00,0.569,3.03,2.92,1.89,3.24,0.03,0.260,-2.99
253,2015,05,01,·Ôµ¥,1,41,0.353,0.440,9.8,19.5,0.50,0.235,34.00,1.009,6.61,6.16,8.72,-3.25,0.03,0.440,3.45
254,2015,05,01,KT,1,39,0.235,0.304,2.6,25.6,0.10,0.089,34.00,0.581,3.02,2.72,1.46,2.53,0.02,0.247,-3.55
255,2015,05,01,µÎ»ê,1,35,0.226,0.214,8.6,8.6,1.00,0.161,31.00,0.673,3.42,3.55,2.86,2.00,0.02,0.295,-1.64
256,2015,05,01,KIA,1,33,0.129,0.154,6.1,15.2,0.40,0.032,-,0.343,1.07,1.03,-1.19,5.55,0.51,0.166,-5.43
257,2015,05,01,LG,1,29,0.071,0.045,3.4,17.2,0.20,0.108,28.00,0.282,0.36,0.36,-2.15,-0.00,0.01,0.124,-5.87
258,2015,05,02,NC,1,45,0.306,0.345,15.6,17.8,0.88,0.166,36.00,0.872,7.90,7.61,7.36,10.30,0.38,0.385,1.58
259,2015,05,02,KIA,1,36,0.286,0.273,16.7,11.1,1.50,0.250,14.00,0.965,6.74,8.28,7.20,1.36,0.03,0.426,2.58
260,2015,05,02,»ï¼º,1,35,0.250,0.320,5.7,20.0,0.29,0.031,-,0.595,3.24,3.64,2.48,5.78,0.19,0.284,-2.01
261,2015,05,02,Hero,1,39,0.235,0.267,10.3,10.3,1.00,0.030,-,0.581,2.38,2.21,2.60,-0.52,0.03,0.279,-2.41
262,2015,05,02,ÇÑÈ­,1,34,0.222,0.182,11.8,11.8,1.00,0.297,13.50,0.832,4.39,4.75,4.45,3.69,0.02,0.349,0.08
263,2015,05,02,µÎ»ê,1,42,0.333,0.393,4.8,16.7,0.29,0.195,36.00,0.928,7.71,7.71,7.86,2.44,0.20,0.412,2.47
264,2015,05,02,SK,1,36,0.231,0.273,8.3,13.9,0.60,0.000,-,0.613,3.03,3.27,3.67,2.99,0.20,0.318,-0.96
265,2015,05,02,·Ôµ¥,1,36,0.206,0.292,5.6,27.8,0.20,0.059,-,0.515,2.38,2.38,1.07,3.48,0.02,0.238,-3.56
266,2015,05,02,KT,1,35,0.194,0.200,2.9,14.3,0.20,0.129,31.00,0.588,2.91,3.02,2.05,3.06,0.02,0.270,-2.45
267,2015,05,02,LG,1,35,0.182,0.240,2.9,25.7,0.11,0.000,-,0.382,1.36,1.31,-0.87,3.96,0.02,0.178,-5.37
268,2015,05,03,NC,1,49,0.405,0.500,8.2,22.4,0.36,0.262,21.00,1.125,13.45,12.97,12.29,4.49,0.38,0.481,6.00
269,2015,05,03,Hero,1,39,0.273,0.333,12.8,25.6,0.50,0.272,16.50,0.930,6.18,6.18,7.06,-0.89,0.19,0.405,2.05
270,2015,05,03,·Ôµ¥,1,45,0.219,0.240,22.2,13.3,1.67,0.094,32.00,0.732,5.84,5.63,6.33,5.37,0.55,0.360,0.55
271,2015,05,03,ÇÑÈ­,1,43,0.278,0.333,14.0,14.0,1.00,0.166,-,0.839,6.63,6.63,6.87,1.48,0.03,0.381,1.35
272,2015,05,03,KT,1,35,0.182,0.192,2.9,17.1,0.17,0.151,33.00,0.562,2.63,2.63,1.41,2.81,0.01,0.250,-3.08
273,2015,05,03,LG,1,34,0.100,0.143,2.9,26.5,0.11,0.067,-,0.349,1.11,1.07,-0.90,11.58,0.01,0.176,-5.27
274,2015,05,05,SK,1,50,0.385,0.433,16.0,14.0,1.14,0.205,19.50,1.110,13.09,13.09,13.09,2.63,0.89,0.494,6.67
275,2015,05,05,µÎ»ê,1,44,0.382,0.400,15.9,9.1,1.75,0.147,34.00,1.017,9.10,10.24,9.94,1.56,0.05,0.454,4.29
276,2015,05,05,Hero,1,37,0.355,0.381,16.2,18.9,0.86,0.451,10.33,1.265,10.05,11.80,10.64,-1.76,0.03,0.522,5.88
277,2015,05,05,NC,1,37,0.344,0.367,8.1,8.1,1.00,0.187,-,0.920,6.98,7.85,6.51,6.25,0.36,0.399,1.76
278,2015,05,05,ÇÑÈ­,1,47,0.333,0.345,10.6,14.9,0.71,0.257,13.00,1.037,10.67,10.67,10.64,5.43,0.05,0.454,4.60
279,2015,05,05,KT,1,44,0.375,0.400,2.3,9.1,0.25,0.175,40.00,0.969,9.20,9.20,8.98,4.44,0.20,0.430,3.33
280,2015,05,05,LG,1,39,0.250,0.290,5.1,12.8,0.40,0.000,-,0.539,3.13,3.01,1.78,4.90,0.36,0.256,-3.23
281,2015,05,05,·Ôµ¥,1,35,0.242,0.235,5.7,34.3,0.17,0.364,8.25,0.892,4.69,4.69,5.23,1.81,0.02,0.370,0.74
282,2015,05,05,»ï¼º,1,38,0.235,0.258,7.9,10.5,0.75,0.030,-,0.554,2.98,2.88,1.87,4.08,0.36,0.260,-3.01
283,2015,05,05,KIA,1,36,0.182,0.214,8.3,13.9,0.60,0.060,-,0.492,2.20,2.20,0.97,7.05,0.02,0.235,-3.65
284,2015,05,06,SK,1,43,0.361,0.379,14.0,11.6,1.20,0.222,18.00,1.035,8.78,8.78,9.79,5.77,0.21,0.456,4.26
285,2015,05,06,KT,1,47,0.341,0.382,12.8,12.8,1.00,0.147,41.00,0.914,9.03,8.71,8.46,4.13,0.38,0.404,2.43
286,2015,05,06,NC,1,43,0.314,0.385,16.3,18.6,0.88,0.143,35.00,0.899,8.11,8.76,7.84,8.92,0.54,0.406,2.31
287,2015,05,06,»ï¼º,1,40,0.303,0.308,10.0,15.0,0.67,0.303,16.50,0.974,7.51,7.51,7.49,6.70,0.19,0.412,2.35
288,2015,05,06,µÎ»ê,1,36,0.241,0.269,16.7,8.3,2.00,0.035,-,0.665,3.45,3.88,4.09,1.90,0.20,0.331,-0.53
289,2015,05,06,Hero,1,33,0.250,0.348,3.0,27.3,0.11,0.031,-,0.554,1.96,2.04,1.49,1.74,0.02,0.255,-2.75
290,2015,05,06,LG,1,42,0.242,0.286,14.3,14.3,1.00,0.061,-,0.669,4.55,4.38,4.03,3.67,0.37,0.311,-1.36
291,2015,05,06,KIA,1,39,0.226,0.333,10.3,28.2,0.36,0.064,-,0.632,3.49,3.49,3.11,2.31,0.03,0.293,-1.90
292,2015,05,06,·Ôµ¥,1,35,0.212,0.292,5.7,25.7,0.22,0.091,-,0.560,2.21,2.13,1.57,3.27,0.18,0.255,-2.92
293,2015,05,06,ÇÑÈ­,1,37,0.194,0.235,8.1,32.4,0.25,0.193,15.50,0.673,3.81,3.81,3.21,4.31,0.02,0.301,-1.54
294,2015,05,07,»ï¼º,1,51,0.400,0.433,17.6,13.7,1.29,0.275,13.33,1.204,14.05,14.05,14.64,1.65,0.06,0.521,8.09
295,2015,05,07,KT,1,42,0.324,0.393,11.9,16.7,0.71,0.029,-,0.782,5.96,6.19,6.04,3.47,0.54,0.364,0.64
296,2015,05,07,LG,1,51,0.231,0.276,19.6,21.6,0.91,0.077,39.00,0.681,5.89,4.82,5.52,3.18,0.38,0.325,-1.04
297,2015,05,07,SK,1,33,0.167,0.158,3.0,27.3,0.11,0.200,15.00,0.586,2.19,2.19,1.49,3.48,0.01,0.255,-2.75
298,2015,05,07,KIA,1,37,0.133,0.136,10.8,21.6,0.50,0.134,30.00,0.496,2.40,2.24,0.73,5.41,0.18,0.227,-4.02
299,2015,05,07,ÇÑÈ­,1,39,0.258,0.269,18.0,12.8,1.40,0.161,31.00,0.804,5.11,5.31,5.58,2.00,0.03,0.363,0.57
300,2015,05,07,·Ôµ¥,1,36,0.226,0.300,11.1,27.8,0.40,0.097,31.00,0.637,2.68,2.59,2.97,-0.50,0.19,0.296,-1.66
301,2015,05,07,µÎ»ê,1,46,0.220,0.281,8.7,19.6,0.44,0.097,-,0.621,4.19,3.43,3.61,6.50,0.20,0.292,-2.30
302,2015,05,07,NC,1,37,0.194,0.286,16.2,27.0,0.60,0.032,-,0.550,2.59,2.59,2.37,0.56,0.36,0.276,-2.39
303,2015,05,07,Hero,1,37,0.182,0.235,8.1,37.8,0.21,0.182,16.50,0.634,3.52,3.52,2.67,3.48,0.02,0.285,-2.09
304,2015,05,08,KT,1,34,0.400,0.462,5.9,14.7,0.40,0.100,-,0.941,5.61,6.59,6.64,2.98,0.37,0.421,2.28
305,2015,05,08,ÇÑÈ­,1,45,0.361,0.481,8.9,20.0,0.44,0.111,-,0.924,8.15,8.15,8.62,4.95,0.21,0.416,2.84
306,2015,05,08,NC,1,36,0.267,0.300,13.9,22.2,0.62,0.233,15.00,0.889,5.22,5.64,6.16,1.96,0.20,0.394,1.53
307,2015,05,08,SK,1,32,0.179,0.190,12.5,18.8,0.67,0.107,28.00,0.567,2.52,2.84,1.77,3.10,0.36,0.267,-2.34
308,2015,05,08,Hero,1,31,0.148,0.000,3.2,32.3,0.10,0.445,6.75,0.800,3.40,3.67,3.27,-,0.01,0.322,-0.71
309,2015,05,08,µÎ»ê,1,43,0.316,0.303,7.0,7.0,1.00,0.263,19.00,0.974,8.57,8.57,8.25,2.60,0.03,0.417,2.72
310,2015,05,08,LG,1,37,0.286,0.308,0.0,18.9,0.00,0.171,17.50,0.763,4.54,4.54,4.34,0.99,0.03,0.335,-0.42
311,2015,05,08,KIA,1,38,0.281,0.391,10.5,26.3,0.40,0.094,-,0.726,5.17,5.59,4.30,5.14,0.36,0.330,-0.58
312,2015,05,08,·Ôµ¥,1,39,0.281,0.296,12.8,10.3,1.25,0.094,32.00,0.770,4.69,4.87,5.50,-0.32,0.04,0.361,0.49
313,2015,05,08,»ï¼º,1,32,0.100,0.143,6.2,28.1,0.22,0.000,-,0.256,0.63,0.63,-2.16,3.38,0.18,0.131,-6.27
314,2015,05,09,Hero,1,37,0.438,0.448,2.7,8.1,0.33,0.125,32.00,1.049,7.24,8.14,8.82,1.77,0.38,0.468,4.07
315,2015,05,09,NC,1,38,0.355,0.423,5.3,18.4,0.29,0.129,-,0.889,7.15,8.40,6.44,5.69,0.20,0.392,1.56
316,2015,05,09,KT,1,32,0.222,0.238,6.2,15.6,0.40,0.185,27.00,0.707,3.34,3.75,3.29,9.61,0.19,0.319,-0.82
317,2015,05,09,µÎ»ê,1,34,0.194,0.217,2.9,23.5,0.12,0.129,31.00,0.535,2.33,2.33,0.79,4.31,0.01,0.231,-3.58
318,2015,05,09,»ï¼º,1,35,0.194,0.231,5.7,17.1,0.33,0.064,-,0.493,2.30,2.30,0.63,5.14,0.18,0.225,-3.87
319,2015,05,09,LG,1,40,0.294,0.476,15.0,32.5,0.46,0.088,-,0.782,5.10,5.29,5.78,0.53,0.04,0.364,0.64
320,2015,05,09,KIA,1,38,0.250,0.348,2.6,31.6,0.08,0.083,36.00,0.622,3.77,3.77,2.73,5.50,0.19,0.284,-2.16
321,2015,05,09,ÇÑÈ­,1,39,0.212,0.259,7.7,15.4,0.50,0.061,-,0.570,3.13,3.01,2.37,3.48,0.03,0.272,-2.64
322,2015,05,09,·Ôµ¥,1,32,0.200,0.182,6.2,18.8,0.33,0.233,15.00,0.683,2.54,2.63,2.55,-0.99,0.01,0.293,-1.56
323,2015,05,09,SK,1,29,0.103,0.095,0.0,24.1,0.00,0.138,29.00,0.344,0.48,0.48,-1.65,-0.09,0.00,0.143,-5.38
324,2015,05,10,µÎ»ê,1,40,0.355,0.385,15.0,15.0,1.00,0.161,31.00,0.952,7.86,8.84,7.62,4.43,0.21,0.415,2.48
325,2015,05,10,KIA,1,48,0.349,0.394,10.4,16.7,0.62,0.256,21.50,1.022,12.03,11.60,10.32,6.37,0.54,0.442,4.15
326,2015,05,10,NC,1,37,0.333,0.423,10.8,18.9,0.57,0.031,-,0.769,5.40,6.08,4.89,5.14,0.87,0.351,0.13
327,2015,05,10,SK,1,39,0.324,0.455,10.3,28.2,0.36,0.147,34.00,0.866,6.28,7.06,6.46,3.96,0.03,0.388,1.45
328,2015,05,10,LG,1,41,0.219,0.286,12.2,26.8,0.46,0.250,32.00,0.785,5.05,4.71,5.09,15.38,0.19,0.342,-0.17
329,2015,05,10,·Ôµ¥,1,37,0.306,0.385,2.7,24.3,0.11,0.083,36.00,0.713,3.85,3.85,3.88,-0.81,0.03,0.321,-0.88
330,2015,05,10,Hero,1,37,0.257,0.273,0.0,27.0,0.00,0.286,11.67,0.840,5.96,6.19,5.16,6.93,0.19,0.359,0.41
331,2015,05,10,KT,1,36,0.226,0.368,8.3,33.3,0.25,0.000,-,0.540,2.77,3.00,2.05,4.07,0.20,0.268,-2.58
332,2015,05,10,ÇÑÈ­,1,32,0.219,0.259,0.0,15.6,0.00,0.031,-,0.469,1.25,1.25,0.18,-1.15,0.02,0.212,-3.93
333,2015,05,10,»ï¼º,1,38,0.212,0.192,10.5,15.8,0.67,0.182,16.50,0.683,4.52,4.52,3.27,5.34,0.36,0.300,-1.62
334,2015,05,12,·Ôµ¥,1,37,0.344,0.423,8.1,16.2,0.50,0.125,-,0.869,5.91,6.65,6.23,2.06,0.03,0.391,1.47
335,2015,05,12,ÇÑÈ­,1,37,0.303,0.409,5.4,29.7,0.18,0.182,33.00,0.818,5.53,5.74,5.05,8.34,0.36,0.356,0.30
336,2015,05,12,KIA,1,32,0.172,0.227,9.4,21.9,0.43,0.035,-,0.457,1.83,2.05,0.49,5.05,0.19,0.222,-3.62
337,2015,05,12,»ï¼º,1,43,0.333,0.393,16.3,16.3,1.00,0.111,36.00,0.886,6.53,6.53,7.56,-0.16,0.05,0.399,2.04
338,2015,05,12,Hero,1,40,0.278,0.346,7.5,22.5,0.33,0.222,36.00,0.850,6.66,6.92,6.16,7.02,0.03,0.375,1.02
339,2015,05,12,KT,1,33,0.040,0.067,15.2,30.3,0.50,0.000,-,0.266,0.48,0.48,-1.02,1.15,0.02,0.172,-5.26
340,2015,05,13,LG,1,39,0.371,0.500,7.7,25.6,0.30,0.258,35.00,1.065,8.86,9.97,9.25,10.27,0.03,0.467,4.24
341,2015,05,13,·Ôµ¥,1,40,0.361,0.407,7.5,20.0,0.38,0.195,18.00,0.956,7.99,8.63,7.56,2.78,0.04,0.414,2.42
