,¿¬µµ,¿ù,ÀÏ,ÆÀ¸í,ÆÀ½Â,ÆÀ¹«,ÆÀÆÐ,RA/G,½ÇÁ¡,ÀÚÃ¥,ÇÇÈ¨·±,º¼³Ý%,»ïÁø%,BABIP,LOB%,ERA,RA9-WAR,FIP,kFIP,WAR
6117,2019,5,7,ÇÑÈ­,0,0,1,11.0,11,11,2,15.9,22.7,0.41700000000000004,52.3,12.38,-0.41,7.42,7.24,-0.12
6118,2019,5,8,Hero,1,0,0,0.0,0,0,0,5.9,11.8,0.214,100.0,0.0,0.83,3.45,3.68,0.22
6119,2019,5,8,µÎ»ê,1,0,0,0.0,0,0,0,12.5,15.6,0.13,100.0,0.0,0.87,3.89,4.11,0.11
6120,2019,5,8,»ï¼º,1,0,0,0.0,0,0,0,0.0,14.3,0.083,100.0,0.0,0.83,2.78,2.91,0.32
6121,2019,5,8,SK,1,0,0,2.0,2,2,1,5.7,31.4,0.23800000000000002,90.9,2.0,0.33,3.34,2.8,0.19
6122,2019,5,8,KT,1,0,0,4.0,4,4,0,5.1,15.4,0.355,69.2,4.0,0.26,3.0,3.01,0.3
6123,2019,5,8,KIA,0,0,1,1.0,1,1,0,6.1,24.2,0.348,90.0,1.12,0.47,2.42,2.11,0.37
6124,2019,5,8,NC,0,0,1,2.0,2,2,1,0.0,24.1,0.19,83.3,2.25,0.36,3.54,3.25,0.23
6125,2019,5,8,·Ôµ¥,0,0,1,5.0,5,5,0,15.8,21.1,0.33299999999999996,64.3,5.62,0.0,3.92,3.85,0.06
6126,2019,5,8,LG,0,0,1,6.0,6,6,2,12.5,7.5,0.276,75.8,6.75,-0.09,8.42,8.98,-0.14
6127,2019,5,8,ÇÑÈ­,0,0,1,17.0,17,12,3,9.8,15.7,0.485,41.3,13.5,-0.63,9.17,9.2,-0.16
6128,2019,5,9,KIA,1,0,0,3.0,3,1,0,5.4,10.8,0.29,72.7,1.0,0.33,3.45,3.68,0.23
6129,2019,5,9,Hero,1,0,0,1.0,1,1,0,0.0,25.0,0.28,88.9,1.0,0.58,2.34,2.04,0.4
6130,2019,5,9,ÇÑÈ­,1,0,0,1.0,1,1,0,7.3,14.6,0.33299999999999996,92.9,1.0,0.77,3.67,3.79,0.23
6131,2019,5,9,»ï¼º,1,0,0,4.0,4,4,0,14.0,18.6,0.35700000000000004,76.5,4.0,0.27,4.23,4.29,0.1
6132,2019,5,9,·Ôµ¥,1,0,0,6.0,6,6,0,11.8,13.7,0.457,76.0,6.0,0.24,5.11,5.41,0.12
6133,2019,5,9,LG,0,0,1,2.0,2,2,0,3.2,9.7,0.222,71.4,2.25,0.36,3.29,3.55,0.21
6134,2019,5,9,µÎ»ê,0,0,1,5.0,5,5,0,7.1,26.2,0.444,68.8,5.0,0.05,2.56,2.14,0.36
6135,2019,5,9,SK,0,0,1,6.0,6,6,3,5.1,25.6,0.292,76.9,6.0,0.14,6.45,6.03,0.18
6136,2019,5,9,NC,0,0,1,6.0,6,6,2,17.1,9.8,0.29600000000000004,78.9,6.75,-0.1,8.92,9.48,-0.21
6137,2019,5,9,KT,0,0,1,13.0,13,13,1,3.8,9.6,0.5,52.8,13.0,-0.44,5.34,5.59,-0.03
6138,2019,5,10,ÇÑÈ­,1,0,0,2.0,2,1,0,3.1,18.8,0.16,60.0,1.0,0.39,2.67,2.63,0.32
6139,2019,5,10,SK,1,0,0,1.0,1,1,0,5.6,19.4,0.29600000000000004,90.0,1.0,0.53,2.78,2.68,0.33
6140,2019,5,10,·Ôµ¥,1,0,0,5.0,5,5,1,22.5,15.0,0.125,69.0,5.0,0.05,6.78,7.15,-0.17
6141,2019,5,10,KT,1,0,0,6.0,6,6,0,10.8,21.6,0.24,40.0,6.0,0.18,3.23,3.12,0.22
6142,2019,5,10,NC,1,0,0,11.0,11,11,2,15.9,13.6,0.379,52.3,11.0,-0.27,7.56,7.83,-0.2
6143,2019,5,10,LG,0,0,1,5.0,5,1,0,2.5,27.5,0.32,58.3,1.0,0.02,2.56,2.16,0.39
6144,2019,5,10,KIA,0,0,1,4.0,4,4,1,11.1,11.1,0.185,69.8,4.0,0.11,5.56,5.89,-0.07
6145,2019,5,10,Hero,0,0,1,7.0,7,6,0,5.4,16.2,0.33299999999999996,41.7,6.75,-0.23,3.29,3.31,0.21
6146,2019,5,10,»ï¼º,0,0,1,12.0,12,10,2,6.2,10.4,0.43200000000000005,49.5,10.0,-0.5,6.45,6.63,-0.05
6147,2019,5,10,µÎ»ê,0,0,1,12.0,12,11,3,2.2,4.3,0.389,47.3,11.42,-0.55,8.05,8.47,-0.23
6148,2019,5,11,µÎ»ê,1,0,0,0.0,0,0,0,5.4,27.0,0.304,100.0,0.0,0.68,2.78,2.48,0.36
6149,2019,5,11,»ï¼º,1,0,0,2.0,2,1,0,5.7,28.6,0.217,71.4,1.0,0.46,2.11,1.69,0.47
6150,2019,5,11,Hero,1,0,0,2.0,2,2,0,0.0,38.9,0.368,77.8,2.0,0.41,1.23,0.38,0.52
6151,2019,5,11,LG,1,0,0,4.0,4,2,0,10.3,15.4,0.276,66.7,2.0,0.14,3.67,3.78,0.1
6152,2019,5,11,SK,1,0,0,3.0,3,3,1,5.6,8.3,0.2,78.9,3.0,0.23,5.11,5.46,-0.02
6153,2019,5,11,KT,0,0,1,6.0,6,5,2,2.3,20.9,0.433,77.5,5.0,0.05,5.23,4.93,0.19
6154,2019,5,11,ÇÑÈ­,0,0,1,6.0,6,6,1,11.8,17.6,0.273,52.1,6.75,-0.1,5.29,5.36,-0.04
6155,2019,5,11,KIA,0,0,1,10.0,10,9,2,4.5,9.1,0.371,52.6,9.0,-0.41,6.67,6.97,-0.12
6156,2019,5,11,·Ôµ¥,0,0,1,9.0,9,9,0,12.8,15.4,0.37,40.0,10.12,-0.2,3.29,3.29,0.16
6157,2019,5,11,NC,0,0,1,12.0,12,12,3,11.4,15.9,0.379,47.3,12.0,-0.39,8.11,8.18,-0.19
6158,2019,5,12,LG,1,0,0,0.0,0,0,0,9.4,18.8,0.091,100.0,0.0,0.7,3.67,3.79,0.17
6159,2019,5,12,µÎ»ê,1,0,0,2.0,2,2,1,3.0,18.2,0.24,90.9,2.0,0.42,4.11,4.08,0.18
6160,2019,5,12,SK,1,0,0,3.0,3,3,0,11.9,19.0,0.39299999999999996,81.2,3.0,0.51,3.56,3.5,0.21
6161,2019,5,12,KT,1,0,0,3.0,3,3,1,3.1,15.6,0.16,65.2,3.0,0.42,4.34,4.41,0.12
6162,2019,5,12,·Ôµ¥,1,0,0,9.0,9,9,1,16.4,18.2,0.43799999999999994,69.1,8.1,-0.19,5.67,5.69,-0.05
6163,2019,5,12,ÇÑÈ­,0,0,1,2.0,2,2,0,5.7,8.6,0.35700000000000004,85.7,2.25,0.25,4.42,4.87,0.05
6164,2019,5,12,NC,0,0,1,3.0,3,3,1,11.1,13.9,0.231,83.3,3.0,0.25,5.34,5.56,-0.0
6165,2019,5,12,KIA,0,0,1,4.0,4,4,1,16.2,10.8,0.231,77.6,4.0,0.21,5.89,6.28,0.01
6166,2019,5,12,»ï¼º,0,0,1,10.0,10,10,3,16.7,16.7,0.387,72.1,9.0,-0.37,8.77,8.93,-0.43
6167,2019,5,12,Hero,0,0,1,9.0,9,9,1,4.9,9.8,0.455,54.2,10.12,-0.28,5.04,5.24,0.01
6168,2019,5,14,·Ôµ¥,1,0,0,0.0,0,0,0,6.5,25.8,0.14300000000000002,100.0,0.0,0.83,2.56,2.35,0.4
6169,2019,5,14,KT,1,0,0,1.0,1,0,0,3.3,16.7,0.083,66.7,0.0,0.57,2.89,2.96,0.27
6170,2019,5,14,NC,1,0,0,2.0,2,2,0,0.0,11.8,0.276,77.8,2.0,0.42,3.11,3.3,0.23
6171,2019,5,14,»ï¼º,1,0,0,3.0,3,3,1,11.1,24.4,0.35700000000000004,89.0,2.7,0.52,3.97,3.64,0.32
6172,2019,5,14,ÇÑÈ­,1,0,0,3.0,3,3,0,5.4,8.1,0.258,72.7,3.0,0.26,4.0,4.4,0.08
6173,2019,5,14,µÎ»ê,0,0,1,4.0,4,4,1,16.3,7.0,0.207,82.2,3.6,0.38,6.77,7.43,-0.13
6174,2019,5,14,LG,0,0,1,4.0,4,4,3,3.4,20.7,0.105,111.1,4.5,0.04,7.42,7.32,-0.17
6175,2019,5,14,KIA,0,0,1,6.0,6,6,1,7.0,20.9,0.414,70.5,6.0,0.24,4.45,4.25,0.28
6176,2019,5,14,Hero,0,0,1,7.0,7,6,2,18.9,13.5,0.261,65.6,6.75,-0.15,8.29,8.66,-0.22
6177,2019,5,14,SK,0,0,1,8.0,8,8,2,4.8,14.3,0.419,65.8,9.0,-0.19,6.54,6.57,-0.05
6178,2019,5,15,KT,1,0,0,4.0,4,0,0,5.6,25.0,0.28,55.6,0.0,0.16,2.34,2.02,0.39
6179,2019,5,15,µÎ»ê,1,0,0,1.0,1,1,1,3.4,37.9,0.0,166.7,1.0,0.63,3.0,2.42,0.43
6180,2019,5,15,ÇÑÈ­,1,0,0,4.0,4,2,0,14.3,18.4,0.29,76.5,1.64,0.47,4.22,4.32,0.17
6181,2019,5,15,SK,1,0,0,3.0,3,2,1,2.9,28.6,0.261,75.8,2.0,0.25,3.23,2.75,0.25
6182,2019,5,15,·Ôµ¥,1,0,0,4.0,4,3,1,16.7,25.0,0.444,86.7,3.0,0.13,4.78,4.4,0.18
6183,2019,5,15,»ï¼º,0,0,1,3.0,3,3,0,11.8,14.7,0.292,72.7,3.38,0.18,3.92,4.1,0.08
6184,2019,5,15,Hero,0,0,1,5.0,5,5,2,0.0,23.1,0.25,64.5,4.35,0.16,4.44,4.16,0.2
6185,2019,5,15,KIA,0,0,1,7.0,7,7,1,8.5,19.1,0.452,71.4,7.0,-0.15,4.78,4.65,0.07
6186,2019,5,15,NC,0,0,1,7.0,7,7,1,12.2,22.0,0.34600000000000003,58.8,7.0,-0.15,4.78,4.62,0.0
6187,2019,5,15,LG,0,0,1,8.0,8,8,1,2.9,20.0,0.36,37.7,9.0,-0.5,4.29,4.13,0.04
6188,2019,5,16,µÎ»ê,1,0,0,1.0,1,1,0,0.0,12.9,0.192,83.3,1.0,0.62,3.11,3.3,0.27
6189,2019,5,16,NC,1,0,0,2.0,2,2,0,2.6,30.8,0.391,84.6,2.0,0.44,2.34,1.83,0.39
6190,2019,5,16,LG,1,0,0,2.0,2,2,0,8.3,22.2,0.24,77.8,2.0,0.55,2.89,2.73,0.33
6191,2019,5,16,KT,1,0,0,3.0,3,2,0,10.3,5.1,0.188,72.7,2.0,0.33,4.89,5.5,-0.01
6192,2019,5,16,ÇÑÈ­,1,0,0,6.0,6,6,1,5.0,17.5,0.345,63.5,6.0,-0.03,4.56,4.53,0.03
6193,2019,5,16,»ï¼º,0,0,1,4.0,4,1,0,2.9,11.8,0.207,42.9,1.12,0.06,3.04,3.17,0.2
6194,2019,5,16,·Ôµ¥,0,0,1,3.0,3,3,0,7.7,30.8,0.348,75.0,3.0,0.26,2.34,1.8,0.37
6195,2019,5,16,SK,0,0,1,5.0,5,5,0,11.1,13.9,0.37,64.3,5.62,0.08,3.92,4.1,0.21
6196,2019,5,16,KIA,0,0,1,6.0,6,6,3,5.1,15.4,0.321,81.6,6.0,-0.06,7.34,7.36,-0.19
6197,2019,5,16,Hero,0,0,1,15.0,15,15,2,13.3,17.8,0.552,42.5,16.88,-0.57,7.17,7.11,-0.09
6198,2019,5,17,KIA,1,0,0,2.0,2,0,0,2.9,29.4,0.182,66.7,0.0,0.39,2.11,1.7,0.45
6199,2019,5,17,Hero,1,0,0,0.0,0,0,0,6.2,25.0,0.136,100.0,0.0,0.68,2.56,2.35,0.29
6200,2019,5,17,µÎ»ê,1,0,0,1.0,1,1,0,8.8,20.6,0.16699999999999998,85.7,1.0,0.63,3.11,3.07,0.29
6201,2019,5,17,NC,1,0,0,2.0,2,2,0,8.3,27.8,0.304,80.0,2.0,0.35,2.45,2.07,0.33
6202,2019,5,17,»ï¼º,1,0,0,3.0,3,3,2,5.6,30.6,0.28600000000000003,97.2,3.0,0.24,4.78,4.25,0.07
6203,2019,5,17,SK,0,0,1,3.0,3,3,1,4.9,17.1,0.433,89.0,3.0,0.26,4.23,4.13,0.09
6204,2019,5,17,ÇÑÈ­,0,0,1,5.0,5,5,1,9.8,19.5,0.321,71.4,5.0,0.02,4.67,4.57,0.08
6205,2019,5,17,·Ôµ¥,0,0,1,7.0,7,6,0,8.6,11.4,0.33299999999999996,46.2,6.75,-0.17,4.17,4.49,0.08
6206,2019,5,17,LG,0,0,1,13.0,13,13,1,6.2,6.2,0.395,40.8,13.0,-0.46,6.11,6.63,-0.14
6207,2019,5,17,KT,0,0,1,14.0,14,14,1,5.9,7.8,0.48700000000000004,46.6,14.0,-0.64,5.89,6.3,-0.08
6208,2019,5,18,KT,1,0,0,0.0,0,0,0,0.0,9.4,0.25,100.0,0.0,0.77,3.0,3.24,0.26
6209,2019,5,18,Hero,1,0,0,1.0,1,1,0,0.0,22.9,0.222,83.3,1.0,0.51,1.89,1.58,0.46
6210,2019,5,18,NC,1,0,0,3.0,3,2,0,8.1,10.8,0.2,66.7,2.0,0.26,3.78,4.06,0.12
6211,2019,5,18,ÇÑÈ­,1,0,0,2.0,2,2,1,2.9,28.6,0.318,93.0,2.0,0.38,3.56,3.15,0.18
6212,2019,5,18,µÎ»ê,1,0,0,5.0,5,3,0,0.0,25.5,0.382,64.3,2.45,0.58,1.76,1.3,0.7
6213,2019,5,18,»ï¼º,0,0,1,2.0,2,1,0,0.0,10.3,0.154,50.0,1.12,0.31,2.92,3.11,0.22
6214,2019,5,18,KIA,0,0,1,5.0,5,5,1,13.2,5.3,0.214,69.0,5.62,0.0,7.04,7.73,-0.13
6215,2019,5,18,SK,0,0,1,10.0,10,8,2,3.9,17.6,0.324,52.6,6.55,-0.42,5.49,5.45,0.01
6216,2019,5,18,LG,0,0,1,9.0,9,7,1,4.4,15.6,0.39399999999999996,51.3,7.0,-0.59,4.56,4.53,-0.02
6217,2019,5,18,·Ôµ¥,0,0,1,13.0,13,13,3,13.6,9.1,0.36700000000000005,47.6,14.62,-0.56,10.17,10.68,-0.33
6218,2019,5,19,KIA,1,0,0,0.0,0,0,0,0.0,31.2,0.182,100.0,0.0,0.68,1.45,0.92,0.5
6219,2019,5,19,Hero,1,0,0,3.0,3,3,0,5.9,26.5,0.261,62.5,3.0,0.2,2.34,2.02,0.28
6220,2019,5,19,ÇÑÈ­,0,0,1,5.0,5,4,0,10.0,17.5,0.429,68.8,4.0,0.05,3.45,3.45,0.22
6221,2019,5,19,·Ôµ¥,0,0,1,9.0,9,9,1,7.7,17.9,0.429,47.9,10.12,-0.31,4.67,4.55,-0.03
6222,2019,5,21,NC,1,0,0,1.0,1,1,0,6.2,12.5,0.154,83.3,1.0,0.58,3.45,3.68,0.22
6223,2019,5,21,SK,1,0,0,2.0,2,2,1,0.0,19.4,0.16699999999999998,83.3,2.0,0.44,3.78,3.69,0.2
6224,2019,5,21,»ï¼º,1,0,0,3.0,3,3,2,2.9,29.4,0.15,95.2,3.0,0.24,5.0,4.6,0.06
6225,2019,5,21,KIA,1,0,0,6.0,6,6,1,5.1,25.6,0.44,66.2,6.0,0.09,3.89,3.53,0.14
6226,2019,5,21,KT,1,0,0,7.0,7,7,0,26.7,11.1,0.321,66.7,7.0,-0.11,6.23,6.81,-0.15
6227,2019,5,21,LG,0,0,1,4.0,4,1,0,5.1,17.9,0.345,66.7,1.0,0.14,2.78,2.68,0.37
6228,2019,5,21,Hero,0,0,1,3.0,3,3,0,10.5,10.5,0.24100000000000002,72.7,3.0,0.27,4.11,4.45,-0.0
6229,2019,5,21,µÎ»ê,0,0,1,12.0,12,7,0,15.6,11.1,0.375,40.0,7.88,-0.55,5.04,5.41,-0.01
6230,2019,5,21,ÇÑÈ­,0,0,1,9.0,9,9,3,7.3,9.8,0.39299999999999996,67.6,10.12,-0.3,9.42,9.82,-0.25
6231,2019,5,21,·Ôµ¥,0,0,1,10.0,10,10,0,11.4,9.1,0.5,54.5,11.25,-0.36,4.92,5.35,-0.05
6232,2019,5,22,SK,1,0,0,0.0,0,0,0,3.0,33.3,0.23800000000000002,100.0,0.0,0.72,1.56,0.97,0.56
6233,2019,5,22,KT,1,0,0,1.0,1,1,0,5.7,14.3,0.321,90.9,1.0,0.57,3.23,3.34,0.2
6234,2019,5,22,Hero,1,0,0,2.0,2,2,0,7.1,23.8,0.39299999999999996,86.7,2.0,0.45,2.78,2.47,0.27
6235,2019,5,22,»ï¼º,1,0,0,5.0,5,5,2,11.3,17.0,0.278,85.5,3.75,0.41,5.59,5.61,-0.06
6236,2019,5,22,KIA,1,0,0,5.0,5,5,1,4.9,26.8,0.4,69.0,4.5,0.23,3.37,2.95,0.43
6237,2019,5,22,LG,0,0,1,2.0,2,1,0,12.5,12.5,0.214,83.3,1.0,0.38,4.56,4.9,0.09
6238,2019,5,22,NC,0,0,1,4.0,4,1,0,8.8,17.6,0.28,60.0,1.12,0.03,3.29,3.29,0.1
6239,2019,5,22,µÎ»ê,0,0,1,3.0,3,3,0,9.4,18.8,0.364,72.7,3.38,0.17,3.29,3.29,0.19
6240,2019,5,22,ÇÑÈ­,0,0,1,6.0,6,6,0,8.0,24.0,0.39399999999999996,64.7,4.63,0.2,2.38,2.05,0.64
6241,2019,5,22,·Ôµ¥,0,0,1,6.0,6,6,2,15.9,15.9,0.28600000000000003,77.5,5.79,-0.13,6.88,7.02,-0.27
6242,2019,5,23,»ï¼º,1,0,0,1.0,1,1,0,2.9,17.6,0.259,87.5,1.0,0.55,2.67,2.63,0.26
6243,2019,5,23,KIA,1,0,0,1.0,1,1,0,8.8,26.5,0.182,85.7,1.0,0.55,2.67,2.4,0.31
6244,2019,5,23,LG,1,0,0,1.0,1,1,0,15.4,25.6,0.348,92.9,1.0,0.59,3.11,2.84,0.26
6245,2019,5,23,KT,1,0,0,2.0,2,2,0,7.0,20.9,0.259,84.6,1.8,0.52,3.67,3.66,0.24
6246,2019,5,23,NC,1,0,0,2.0,2,2,1,0.0,40.0,0.17600000000000002,76.9,2.0,0.44,2.45,1.7,0.45
6247,2019,5,23,SK,0,0,1,2.0,2,2,0,13.2,42.1,0.5,85.7,2.08,0.38,2.05,1.13,0.63
6248,2019,5,23,ÇÑÈ­,0,0,1,2.0,2,2,1,15.4,7.7,0.40700000000000003,96.4,2.25,0.28,6.79,7.34,-0.32
6249,2019,5,23,µÎ»ê,0,0,1,3.0,3,3,0,12.2,0.0,0.257,78.6,2.89,0.28,4.31,4.97,0.06
6250,2019,5,23,·Ôµ¥,0,0,1,3.0,3,3,2,3.3,16.7,0.19,95.2,3.38,0.17,6.04,6.06,-0.06
6251,2019,5,23,Hero,0,0,1,4.0,4,4,0,4.7,14.0,0.41200000000000003,76.5,4.0,0.12,3.34,3.41,0.16
6252,2019,5,24,SK,1,0,0,2.0,2,2,0,5.9,14.7,0.231,75.0,2.0,0.45,3.23,3.34,0.24
6253,2019,5,24,ÇÑÈ­,1,0,0,3.0,3,3,0,13.3,11.1,0.312,83.3,3.0,0.54,5.23,5.68,0.03
6254,2019,5,24,KIA,1,0,0,5.0,5,4,0,11.6,14.0,0.406,72.2,4.0,0.13,4.0,4.17,0.09
6255,2019,5,24,·Ôµ¥,1,0,0,5.0,5,4,1,7.0,11.6,0.344,75.3,4.0,0.27,5.34,5.58,0.03
6256,2019,5,24,Hero,1,0,0,5.0,5,5,1,5.1,25.6,0.385,69.0,5.0,0.07,3.56,3.14,0.16
6257,2019,5,24,µÎ»ê,0,0,1,4.0,4,3,0,9.8,7.3,0.265,69.2,3.0,0.14,4.34,4.78,0.03
6258,2019,5,24,LG,0,0,1,8.0,8,3,1,15.9,9.1,0.3,60.2,3.38,-0.24,7.29,7.85,-0.12
6259,2019,5,24,NC,0,0,1,4.0,4,4,1,10.8,13.5,0.26899999999999996,77.6,4.0,0.15,5.34,5.58,0.01
6260,2019,5,24,KT,0,0,1,7.0,7,7,1,4.9,12.2,0.375,61.6,7.88,-0.14,5.17,5.31,0.02
6261,2019,5,24,»ï¼º,0,0,1,10.0,10,10,4,11.4,18.2,0.33299999999999996,64.5,10.0,-0.32,9.34,9.3,-0.14
6262,2019,5,25,KIA,1,0,0,3.0,3,1,1,5.6,27.8,0.217,75.8,1.0,0.42,3.56,3.14,0.38
6263,2019,5,25,µÎ»ê,1,0,0,4.0,4,3,0,6.8,6.8,0.43200000000000005,78.9,3.0,0.23,4.0,4.39,0.1
6264,2019,5,25,LG,1,0,0,5.0,5,5,0,15.9,20.5,0.40700000000000003,72.2,5.0,0.18,3.34,3.17,0.35
6265,2019,5,25,NC,1,0,0,7.0,7,7,2,11.6,16.3,0.29600000000000004,70.4,7.0,0.08,7.34,7.53,-0.09
6266,2019,5,25,»ï¼º,1,0,0,9.0,9,7,2,7.1,9.5,0.33299999999999996,53.0,7.0,-0.21,6.34,6.57,-0.14
6267,2019,5,25,·Ôµ¥,0,0,1,6.0,6,5,1,10.0,15.0,0.25,66.2,5.0,0.04,6.11,6.43,-0.09
6268,2019,5,25,ÇÑÈ­,0,0,1,7.0,7,7,1,22.5,2.5,0.24100000000000002,64.1,7.88,-0.3,8.42,9.38,-0.21
6269,2019,5,25,Hero,0,0,1,10.0,10,8,1,7.7,10.3,0.414,44.9,9.0,-0.35,5.79,6.12,-0.07
6270,2019,5,25,SK,0,0,1,10.0,10,10,2,9.1,0.0,0.405,60.4,11.25,-0.36,8.42,9.22,-0.23
6271,2019,5,25,KT,0,0,1,10.0,10,10,0,14.0,7.0,0.39399999999999996,50.0,11.25,-0.27,5.17,5.72,-0.03
6272,2019,5,26,SK,1,0,0,1.0,1,0,0,15.8,13.2,0.154,90.0,0.0,0.66,3.89,4.11,0.12
6273,2019,5,26,µÎ»ê,1,0,0,1.0,1,1,0,7.9,18.4,0.28,91.7,1.0,0.63,3.78,3.86,0.2
6274,2019,5,26,LG,1,0,0,2.0,2,2,0,5.7,11.4,0.24100000000000002,77.8,2.0,0.52,3.45,3.68,0.22
6275,2019,5,26,»ï¼º,1,0,0,3.0,3,3,0,13.5,18.9,0.24,72.7,3.0,0.25,3.78,3.84,0.17
6276,2019,5,26,KIA,1,0,0,5.0,5,4,0,11.6,14.0,0.406,72.2,4.0,0.23,4.0,4.17,0.18
6277,2019,5,26,ÇÑÈ­,0,0,1,2.0,2,1,0,15.6,12.5,0.087,71.4,1.12,0.32,4.54,4.9,0.06
6278,2019,5,26,NC,0,0,1,2.0,2,2,1,5.6,19.4,0.32,93.8,2.0,0.4,4.23,4.13,0.07
6279,2019,5,26,Hero,0,0,1,4.0,4,4,1,8.3,27.8,0.273,69.8,4.15,0.08,3.9,3.49,0.4
6280,2019,5,26,·Ôµ¥,0,0,1,11.0,11,11,1,14.6,10.4,0.353,51.0,11.0,-0.29,6.67,7.11,-0.1
6281,2019,5,26,KT,0,0,1,17.0,17,16,2,10.2,6.1,0.462,36.0,18.0,-0.59,8.04,8.54,-0.21
6282,2019,5,28,Hero,1,0,0,0.0,0,0,0,3.6,35.7,0.11800000000000001,100.0,0.0,0.68,1.78,1.3,0.47
6283,2019,5,28,ÇÑÈ­,1,0,0,0.0,0,0,0,3.0,27.3,0.174,100.0,0.0,0.78,2.0,1.63,0.51
6284,2019,5,28,SK,1,0,0,0.0,0,0,0,3.0,15.2,0.231,100.0,0.0,0.79,2.89,2.96,0.3
6285,2019,5,28,µÎ»ê,1,0,0,1.0,1,1,0,5.7,28.6,0.261,87.5,1.0,0.55,2.11,1.69,0.37
6286,2019,5,28,·Ôµ¥,1,0,0,4.0,4,3,0,7.3,26.8,0.37,69.2,3.0,0.29,2.23,1.74,0.38
6287,2019,5,28,KT,0,0,1,1.0,1,1,0,3.6,21.4,0.23800000000000002,83.3,1.12,0.46,2.54,2.43,0.33
6288,2019,5,28,KIA,0,0,1,2.0,2,2,0,11.8,14.7,0.375,84.6,2.25,0.27,3.92,4.1,0.13
6289,2019,5,28,LG,0,0,1,5.0,5,2,1,2.9,23.5,0.375,62.5,2.25,0.1,3.67,3.31,0.16
6290,2019,5,28,»ï¼º,0,0,1,4.0,4,3,0,5.7,22.9,0.32,60.0,3.38,0.06,2.42,2.11,0.24
6291,2019,5,28,NC,0,0,1,9.0,9,9,0,8.5,12.8,0.41200000000000003,55.0,9.0,-0.56,4.34,4.58,0.04
6292,2019,5,29,µÎ»ê,1,0,0,2.0,2,1,0,2.6,7.7,0.22899999999999998,77.8,0.9,0.65,3.37,3.68,0.18
6293,2019,5,29,KIA,1,0,0,1.0,1,1,0,3.2,32.3,0.25,83.3,1.0,0.62,1.78,1.3,0.58
6294,2019,5,29,LG,1,0,0,2.0,2,2,1,8.8,14.7,0.20800000000000002,92.1,2.0,0.4,5.0,5.18,0.02
6295,2019,5,29,NC,1,0,0,6.0,6,5,1,9.1,27.3,0.48,73.9,5.0,0.02,4.45,4.04,0.23
6296,2019,5,29,KT,1,0,0,6.0,6,6,0,14.6,22.0,0.33299999999999996,62.5,6.0,0.09,4.34,4.35,0.06
6297,2019,5,29,»ï¼º,0,0,1,3.0,3,3,2,10.0,15.0,0.29600000000000004,98.2,3.0,0.35,6.56,6.68,0.06
6298,2019,5,29,ÇÑÈ­,0,0,1,3.0,3,3,1,2.6,10.5,0.32299999999999995,84.9,3.0,0.26,4.56,4.74,0.08
6299,2019,5,29,Hero,0,0,1,4.0,4,4,0,9.5,7.1,0.382,76.5,4.0,0.18,4.34,4.78,0.04
6300,2019,5,29,SK,0,0,1,8.0,8,6,1,10.0,15.0,0.31,47.6,6.0,-0.35,5.11,5.23,-0.07
6301,2019,5,29,·Ôµ¥,0,0,1,8.0,8,8,2,5.1,10.3,0.4,60.6,9.0,-0.25,6.67,6.87,-0.1
6302,2019,5,30,»ï¼º,1,0,0,1.0,1,1,0,8.6,11.4,0.222,90.0,1.0,0.61,4.11,4.46,0.1
6303,2019,5,30,SK,1,0,0,2.0,2,2,1,12.2,19.5,0.25,95.2,1.8,0.51,5.47,5.6,-0.01
6304,2019,5,30,KIA,1,0,0,2.0,2,2,0,5.6,19.4,0.28,80.0,2.0,0.75,3.11,3.08,0.34
6305,2019,5,30,·Ôµ¥,1,0,0,2.0,2,2,0,5.6,19.4,0.308,80.0,2.0,0.39,2.78,2.68,0.3
6306,2019,5,30,LG,1,0,0,3.0,3,3,0,12.8,15.4,0.29600000000000004,76.9,3.0,0.42,4.0,4.17,0.24
6307,2019,5,30,µÎ»ê,0,0,1,2.0,2,1,0,7.5,15.0,0.4,86.7,1.0,0.36,3.0,3.01,0.25
6308,2019,5,30,KT,0,0,1,3.0,3,3,1,8.9,15.6,0.29,88.2,2.79,0.34,4.5,4.51,0.12
6309,2019,5,30,ÇÑÈ­,0,0,1,3.0,3,3,1,10.3,20.5,0.24,84.9,3.0,0.25,5.0,4.97,0.05
6310,2019,5,30,Hero,0,0,1,6.0,6,5,1,7.1,4.8,0.34299999999999997,68.5,5.0,-0.14,5.67,6.17,-0.14
6311,2019,5,30,NC,0,0,1,10.0,10,9,0,21.2,5.8,0.382,63.0,9.0,-0.37,7.67,8.66,-0.3
6312,2019,5,31,SK,1,0,0,1.0,1,1,1,3.0,3.0,0.172,107.1,1.0,0.62,5.23,5.74,-0.01
6313,2019,5,31,·Ôµ¥,1,0,0,1.0,1,1,0,8.1,27.0,0.348,91.7,1.0,0.5,2.78,2.47,0.23
6314,2019,5,31,KT,1,0,0,2.0,2,2,0,15.0,10.0,0.28600000000000003,87.5,2.0,0.38,5.45,6.01,-0.05
6315,2019,5,31,KIA,1,0,0,2.0,2,2,0,2.8,27.8,0.36,80.0,2.0,0.49,1.78,1.3,0.55
