,¿¬µµ,¿ù,ÀÏ,ÆÀ¸í,°æ±â,Å¸¼®,Å¸À²,BABIP,º¼³Ý%,»ïÁø%,º¼/»ï,ISO,Å¸¼ö/È¨·±,OPS,RC,RC/27,wRC,SPD,wSB,wOBA,wRAA
6912,2019,8,22,»ï¼º,1,34,0.129,0.16699999999999998,8.8,20.6,0.43,0.0,-,0.335,0.98,0.98,-1.04,2.53,0.02,0.172,-5.4
6913,2019,8,22,LG,1,35,0.09699999999999999,0.136,2.9,25.7,0.11,0.0,-,0.273,0.74,0.69,-1.83,6.81,0.02,0.14800000000000002,-6.32
6914,2019,8,22,KIA,1,51,0.295,0.317,11.8,5.9,2.00,0.114,-,0.789,6.46,4.99,7.19,2.23,0.21,0.361,0.64
6915,2019,8,22,Hero,1,45,0.22699999999999998,0.25,2.2,15.6,0.14,0.13699999999999998,44.00,0.608,3.61,2.79,2.5,2.70,0.02,0.267,-3.29
6916,2019,8,23,LG,1,41,0.41200000000000003,0.429,7.3,12.2,0.60,0.20600000000000002,17.00,1.093,10.36,12.16,9.82,3.86,0.21,0.469,4.55
6917,2019,8,23,µÎ»ê,1,46,0.385,0.368,10.9,4.4,2.50,0.153,39.00,0.973,10.15,10.54,9.2,6.43,0.05,0.426,3.29
6918,2019,8,23,Hero,1,38,0.353,0.429,10.5,15.8,0.67,0.11800000000000001,-,0.892,6.28,7.06,6.82,0.83,0.03,0.40299999999999997,1.94
6919,2019,8,23,SK,1,38,0.314,0.35700000000000004,7.9,15.8,0.50,0.115,35.00,0.797,5.81,6.54,5.32,3.74,0.03,0.36,0.44
6920,2019,8,23,ÇÑÈ­,1,37,0.273,0.34600000000000003,10.8,18.9,0.57,0.0,-,0.624,3.29,3.42,3.24,2.67,0.37,0.302,-1.52
6921,2019,8,23,NC,1,38,0.25,0.26899999999999996,2.6,13.2,0.20,0.094,32.00,0.695,3.71,3.71,4.31,1.53,0.03,0.33,-0.57
6922,2019,8,23,KIA,1,34,0.20600000000000002,0.259,0.0,20.6,0.00,0.028999999999999998,-,0.441,1.65,1.65,-0.19,1.81,0.02,0.19899999999999998,-4.56
6923,2019,8,23,»ï¼º,1,37,0.129,0.115,13.5,10.8,1.25,0.129,31.00,0.528,2.72,2.72,1.69,5.25,0.19,0.256,-3.07
6924,2019,8,23,·Ôµ¥,1,48,0.27699999999999997,0.324,0.0,18.8,0.00,0.17,47.00,0.7240000000000001,5.38,4.04,4.78,4.27,0.02,0.315,-1.39
6925,2019,8,23,KT,1,53,0.205,0.25,17.0,20.8,0.82,0.068,44.00,0.613,4.77,3.57,3.68,2.78,0.38,0.282,-3.13
6926,2019,8,24,NC,1,43,0.395,0.41200000000000003,4.6,14.0,0.33,0.263,38.00,1.053,9.72,9.37,8.7,3.50,0.36,0.428,3.18
6927,2019,8,24,µÎ»ê,1,50,0.364,0.389,12.0,12.0,1.00,0.272,22.00,1.0759999999999998,12.85,11.97,11.84,8.89,0.38,0.466,5.41
6928,2019,8,24,LG,1,44,0.341,0.382,4.6,13.6,0.33,0.147,41.00,0.8740000000000001,8.03,8.03,7.39,5.74,0.04,0.39,1.74
6929,2019,8,24,SK,1,37,0.267,0.32,13.5,13.5,1.00,0.1,-,0.7559999999999999,4.78,5.38,5.04,4.63,0.2,0.355,0.29
6930,2019,8,24,»ï¼º,1,32,0.233,0.292,6.2,18.8,0.33,0.1,-,0.614,2.63,2.96,2.13,1.26,0.02,0.27899999999999997,-1.98
6931,2019,8,24,ÇÑÈ­,1,36,0.294,0.32299999999999995,2.8,11.1,0.25,0.11800000000000001,-,0.718,3.28,3.17,3.55,0.51,0.02,0.314,-1.08
6932,2019,8,24,KT,1,42,0.278,0.28,11.9,19.0,0.62,0.25,12.00,0.909,7.34,7.34,7.33,2.49,0.04,0.39799999999999996,1.94
6933,2019,8,24,Hero,1,41,0.265,0.33299999999999996,14.6,17.1,0.86,0.11699999999999999,-,0.757,5.52,5.73,5.47,5.85,0.03,0.35200000000000004,0.2
6934,2019,8,24,·Ôµ¥,1,36,0.25,0.214,8.3,8.3,1.00,0.188,16.00,0.7440000000000001,3.83,3.83,3.82,0.89,0.03,0.322,-0.81
6935,2019,8,24,KIA,1,34,0.212,0.24,2.9,20.6,0.14,0.091,33.00,0.5379999999999999,2.41,2.51,1.1,3.24,0.02,0.24100000000000002,-3.27
6936,2019,8,25,Hero,1,61,0.489,0.55,16.4,9.8,1.67,0.256,47.00,1.345,21.4,21.4,20.92,5.60,0.24,0.583,13.08
6937,2019,8,25,µÎ»ê,1,35,0.34299999999999997,0.429,0.0,20.0,0.00,0.14300000000000002,-,0.8290000000000001,4.37,4.54,5.07,0.21,0.02,0.365,0.57
6938,2019,8,25,·Ôµ¥,1,35,0.313,0.4,2.9,20.0,0.14,0.125,-,0.809,4.65,5.23,5.15,1.39,0.03,0.36700000000000005,0.65
6939,2019,8,25,KT,1,42,0.297,0.29,11.9,9.5,1.25,0.244,18.50,0.922,8.31,8.63,7.47,4.75,0.2,0.401,2.07
6940,2019,8,25,KIA,1,34,0.25,0.25,11.8,11.8,1.00,0.14300000000000002,28.00,0.726,3.2,3.32,3.68,-0.67,0.19,0.325,-0.69
6941,2019,8,25,»ï¼º,1,43,0.341,0.433,4.6,23.3,0.20,0.147,41.00,0.86,7.83,7.83,6.87,5.26,0.2,0.381,1.34
6942,2019,8,25,LG,1,40,0.27,0.3,7.5,15.0,0.50,0.10800000000000001,37.00,0.703,4.97,4.97,4.11,3.79,0.2,0.319,-1.03
6943,2019,8,25,NC,1,39,0.257,0.3,10.3,12.8,0.80,0.086,-,0.6759999999999999,4.01,4.01,3.81,2.02,0.03,0.313,-1.2
6944,2019,8,25,SK,1,34,0.25,0.32,5.9,20.6,0.29,0.063,-,0.607,2.38,2.38,2.28,-0.05,0.36,0.27899999999999997,-2.09
6945,2019,8,25,ÇÑÈ­,1,29,0.07400000000000001,0.105,3.4,31.0,0.11,0.07400000000000001,-,0.251,0.37,0.37,-2.38,10.79,0.17,0.115,-6.11
6946,2019,8,27,Hero,1,47,0.386,0.316,6.4,2.1,3.00,0.43200000000000005,8.80,1.244,15.65,15.65,13.38,5.15,0.03,0.519,7.34
6947,2019,8,27,»ï¼º,1,44,0.37799999999999995,0.368,6.8,2.3,3.00,0.081,-,0.878,7.57,7.57,7.46,3.83,0.04,0.392,1.81
6948,2019,8,27,µÎ»ê,1,33,0.25,0.292,3.0,21.2,0.14,0.125,32.00,0.648,4.05,4.56,2.43,7.06,0.85,0.287,-1.81
6949,2019,8,27,LG,1,39,0.22899999999999998,0.292,5.1,28.2,0.18,0.114,35.00,0.625,3.34,3.11,2.26,0.79,0.02,0.26899999999999996,-2.75
6950,2019,8,27,NC,1,34,0.207,0.231,11.8,11.8,1.00,0.10300000000000001,-,0.604,3.11,3.49,2.32,7.81,0.02,0.281,-2.05
6951,2019,8,27,KT,1,38,0.242,0.267,7.9,10.5,0.75,0.0,-,0.5579999999999999,2.77,2.77,2.26,1.93,0.03,0.271,-2.62
6952,2019,8,27,SK,1,37,0.222,0.259,2.7,21.6,0.12,0.139,36.00,0.604,3.23,3.11,2.0,2.44,0.02,0.265,-2.75
6953,2019,8,27,ÇÑÈ­,1,33,0.21899999999999997,0.292,3.0,24.2,0.12,0.031,-,0.49200000000000005,1.33,1.28,0.66,-0.15,0.19,0.22699999999999998,-3.58
6954,2019,8,27,KIA,1,33,0.188,0.192,3.0,15.2,0.20,0.125,32.00,0.525,1.87,1.87,0.76,1.81,0.01,0.231,-3.48
6955,2019,8,27,·Ôµ¥,1,35,0.156,0.192,8.6,17.1,0.50,0.032,-,0.41700000000000004,1.55,1.55,-0.07,2.44,0.02,0.203,-4.57
6956,2019,8,28,µÎ»ê,1,37,0.32299999999999995,0.41700000000000004,10.8,18.9,0.57,0.064,-,0.804,6.02,7.39,5.84,9.11,0.37,0.379,1.08
6957,2019,8,28,·Ôµ¥,1,36,0.313,0.409,11.1,25.0,0.44,0.156,32.00,0.858,4.9,5.29,5.84,-2.49,0.03,0.384,1.21
6958,2019,8,28,ÇÑÈ­,1,35,0.259,0.318,11.4,17.1,0.67,0.111,-,0.752,4.68,5.74,4.62,2.93,0.03,0.35100000000000003,0.13
6959,2019,8,28,KT,1,40,0.242,0.23800000000000002,15.0,22.5,0.67,0.33399999999999996,11.00,0.951,6.94,6.94,7.33,5.50,0.19,0.40700000000000003,2.19
6960,2019,8,28,KIA,1,36,0.233,0.24,11.1,13.9,0.80,0.16699999999999998,30.00,0.733,4.95,5.57,4.04,5.89,0.36,0.32899999999999996,-0.59
6961,2019,8,28,LG,1,36,0.273,0.375,8.3,25.0,0.33,0.091,-,0.6970000000000001,3.13,3.13,3.34,-1.82,0.02,0.308,-1.29
6962,2019,8,28,NC,1,36,0.21899999999999997,0.24100000000000002,5.6,11.1,0.50,0.062,-,0.5589999999999999,2.86,2.97,1.78,3.06,0.02,0.26,-2.85
6963,2019,8,28,»ï¼º,1,38,0.212,0.25,13.2,13.2,1.00,0.03,-,0.5579999999999999,2.84,2.84,2.36,3.38,0.2,0.27399999999999997,-2.53
6964,2019,8,28,Hero,1,37,0.16699999999999998,0.2,18.9,13.5,1.40,0.066,-,0.557,2.02,1.88,2.5,-2.98,0.19,0.28,-2.25
6965,2019,8,28,SK,1,32,0.069,0.095,6.2,28.1,0.22,0.034,-,0.228,0.64,0.61,-2.68,7.16,0.34,0.114,-6.79
6966,2019,8,29,KT,1,41,0.444,0.455,4.9,4.9,1.00,0.11199999999999999,36.00,1.043,9.05,10.18,9.84,2.52,0.05,0.47,4.57
6967,2019,8,29,NC,1,33,0.345,0.375,6.1,15.2,0.40,0.24100000000000002,29.00,0.961,5.06,5.69,6.08,1.44,0.02,0.408,1.84
6968,2019,8,29,»ï¼º,1,37,0.259,0.24100000000000002,16.2,0.0,-,0.07400000000000001,-,0.722,4.72,5.3,4.53,5.57,0.37,0.34,-0.22
6969,2019,8,29,Hero,1,36,0.25,0.33299999999999996,11.1,22.2,0.50,0.031,-,0.614,3.39,3.66,2.91,3.54,0.36,0.294,-1.72
6970,2019,8,29,SK,1,42,0.297,0.36700000000000005,11.9,16.7,0.71,0.0,-,0.6779999999999999,4.69,4.87,4.63,3.06,0.05,0.327,-0.76
6971,2019,8,29,µÎ»ê,1,42,0.278,0.28600000000000003,11.9,14.3,0.83,0.222,18.00,0.8809999999999999,6.52,6.29,7.02,4.31,0.03,0.39,1.63
6972,2019,8,29,KIA,1,36,0.20600000000000002,0.28,5.6,25.0,0.22,0.059000000000000004,-,0.515,2.51,2.51,1.07,4.85,0.19,0.23800000000000002,-3.56
6973,2019,8,29,·Ôµ¥,1,32,0.161,0.20800000000000002,3.1,21.9,0.14,0.065,-,0.414,1.13,1.13,-0.51,0.15,0.01,0.188,-4.62
6974,2019,8,30,KIA,1,44,0.35,0.382,9.1,11.4,0.80,0.175,40.00,0.934,8.52,8.52,8.39,5.64,0.04,0.415,2.74
6975,2019,8,30,Hero,1,37,0.314,0.37,5.4,18.9,0.29,0.115,35.00,0.78,5.2,5.62,4.85,4.63,0.2,0.35,0.1
6976,2019,8,30,µÎ»ê,1,38,0.242,0.28600000000000003,7.9,13.2,0.60,0.031,-,0.597,3.66,3.8,2.84,5.04,0.36,0.28800000000000003,-2.04
6977,2019,8,30,ÇÑÈ­,1,37,0.188,0.24,10.8,18.9,0.57,0.09300000000000001,-,0.5589999999999999,2.51,2.42,1.56,4.77,0.02,0.252,-3.19
6978,2019,8,30,SK,1,35,0.16699999999999998,0.23800000000000002,8.6,25.7,0.33,0.066,-,0.475,2.08,2.08,0.16,4.81,0.18,0.21100000000000002,-4.34
6979,2019,8,30,NC,1,41,0.257,0.242,9.8,4.9,2.00,0.086,35.00,0.684,4.72,4.72,4.14,2.27,0.04,0.317,-1.13
6980,2019,8,30,»ï¼º,1,31,0.161,0.20800000000000002,0.0,22.6,0.00,0.033,-,0.355,0.77,0.77,-1.3,1.81,0.01,0.159,-5.28
6981,2019,8,30,KT,1,35,0.161,0.2,11.4,17.1,0.67,0.033,-,0.451,1.85,1.85,0.59,2.71,0.36,0.22399999999999998,-3.91
6982,2019,8,30,·Ôµ¥,1,32,0.133,0.136,6.2,21.9,0.29,0.134,30.00,0.455,1.6,1.66,-0.06,2.81,0.01,0.203,-4.17
6983,2019,8,30,LG,1,37,0.129,0.182,16.2,24.3,0.67,0.0,-,0.39899999999999997,1.57,1.57,-0.1,3.05,0.19,0.203,-4.85
6984,2019,8,31,LG,1,42,0.39,0.457,0.0,14.3,0.00,0.073,-,0.853,7.34,7.34,6.9,8.13,0.37,0.386,1.5
6985,2019,8,31,KT,1,41,0.368,0.5,7.3,24.4,0.30,0.053,-,0.836,5.73,5.73,6.64,0.72,0.04,0.384,1.37
6986,2019,8,31,Hero,1,46,0.306,0.34600000000000003,17.4,19.6,0.89,0.222,18.00,0.963,9.89,9.89,9.09,4.66,0.71,0.423,3.18
6987,2019,8,31,KIA,1,38,0.29,0.348,10.5,21.0,0.50,0.09699999999999999,31.00,0.782,5.57,6.27,5.41,3.08,0.37,0.36200000000000004,0.53
6988,2019,8,31,µÎ»ê,1,35,0.233,0.24,11.4,11.4,1.00,0.1,30.00,0.6759999999999999,3.71,4.18,3.59,3.58,0.2,0.318,-0.91
6989,2019,8,31,SK,1,43,0.341,0.41200000000000003,4.6,16.3,0.29,0.098,-,0.8109999999999999,6.82,6.58,6.32,6.46,0.37,0.36700000000000005,0.8
6990,2019,8,31,NC,1,41,0.33299999999999996,0.4,9.8,17.1,0.57,0.027999999999999997,-,0.7509999999999999,5.15,5.15,5.31,1.02,0.21,0.348,0.05
6991,2019,8,31,ÇÑÈ­,1,38,0.278,0.34600000000000003,5.3,23.7,0.22,0.111,36.00,0.705,4.59,4.76,3.83,1.81,0.03,0.316,-1.05
6992,2019,8,31,»ï¼º,1,34,0.25,0.29600000000000004,2.9,17.6,0.17,0.094,-,0.609,2.77,2.88,2.02,7.33,0.02,0.271,-2.35
6993,2019,8,31,·Ôµ¥,1,35,0.212,0.273,2.9,28.6,0.10,0.152,33.00,0.621,2.98,2.98,2.25,4.10,0.18,0.276,-2.25
6994,2019,9,1,KIA,1,34,0.406,0.5,5.9,20.6,0.29,0.157,32.00,1.004,6.72,8.25,7.4,2.33,0.2,0.445,3.03
6995,2019,9,1,NC,1,33,0.313,0.33299999999999996,3.0,6.1,0.50,0.09300000000000001,-,0.7390000000000001,3.69,4.15,3.43,2.51,0.19,0.32,-0.81
6996,2019,9,1,ÇÑÈ­,1,35,0.313,0.36,5.7,17.1,0.33,0.125,32.00,0.7909999999999999,4.73,5.32,4.71,2.49,0.03,0.354,0.21
6997,2019,9,1,SK,1,41,0.273,0.24,19.5,12.2,1.60,0.363,11.00,1.051,8.63,8.97,8.9,1.90,0.2,0.444,3.63
6998,2019,9,1,µÎ»ê,1,37,0.25,0.258,8.1,2.7,3.00,0.0,-,0.583,3.44,3.71,2.71,5.49,0.37,0.28600000000000003,-2.04
6999,2019,9,1,LG,1,39,0.27,0.25,5.1,15.4,0.33,0.271,12.33,0.8490000000000001,6.31,6.31,5.53,3.48,0.02,0.36200000000000004,0.52
7000,2019,9,1,KT,1,38,0.265,0.321,10.5,15.8,0.67,0.0,-,0.607,3.36,3.36,3.05,1.40,0.54,0.294,-1.83
7001,2019,9,1,·Ôµ¥,1,36,0.257,0.36,2.8,27.8,0.10,0.028999999999999998,-,0.564,2.7,2.7,1.77,2.45,0.19,0.26,-2.86
7002,2019,9,1,Hero,1,37,0.242,0.267,5.4,8.1,0.67,0.0,-,0.5660000000000001,2.69,2.79,2.5,1.73,0.03,0.28,-2.25
7003,2019,9,1,»ï¼º,1,33,0.19399999999999998,0.273,3.0,27.3,0.11,0.0,-,0.436,1.38,1.44,0.21,2.65,0.02,0.213,-4.03
7004,2019,9,3,SK,1,40,0.371,0.429,5.0,15.0,0.33,0.172,35.00,0.9790000000000001,8.64,9.72,8.41,6.36,0.37,0.43700000000000006,3.27
7005,2019,9,3,KIA,1,41,0.278,0.321,9.8,17.1,0.57,0.166,36.00,0.81,5.91,5.91,5.92,2.47,0.03,0.365,0.66
7006,2019,9,3,»ï¼º,1,40,0.257,0.25,10.0,12.5,0.80,0.172,17.50,0.779,5.71,5.92,5.27,3.31,0.03,0.35100000000000003,0.13
7007,2019,9,3,Hero,1,38,0.25,0.24100000000000002,5.3,13.2,0.40,0.16699999999999998,18.00,0.706,4.79,4.79,3.62,5.34,0.36,0.31,-1.26
7008,2019,9,3,LG,1,39,0.188,0.2,15.4,15.4,1.00,0.09300000000000001,32.00,0.614,3.65,3.65,3.33,3.89,0.37,0.299,-1.69
7009,2019,9,3,ÇÑÈ­,1,39,0.265,0.5,7.7,41.0,0.19,0.08800000000000001,-,0.695,3.82,3.69,4.16,4.09,0.03,0.32299999999999995,-0.86
7010,2019,9,3,µÎ»ê,1,38,0.212,0.25,10.5,15.8,0.67,0.0,-,0.501,2.25,2.17,1.38,2.72,0.03,0.24600000000000002,-3.5
7011,2019,9,3,NC,1,35,0.161,0.22699999999999998,8.6,25.7,0.33,0.0,-,0.418,1.55,1.61,0.32,2.53,0.03,0.21600000000000003,-4.18
7012,2019,9,3,·Ôµ¥,1,34,0.156,0.2,5.9,32.4,0.18,0.188,32.00,0.55,2.03,1.96,1.03,2.31,0.01,0.239,-3.34
7013,2019,9,3,KT,1,31,0.10300000000000001,0.136,3.2,22.6,0.14,0.0,-,0.264,0.45,0.45,-1.92,-0.00,0.01,0.13699999999999998,-5.9
7014,2019,9,4,»ï¼º,1,45,0.3,0.355,11.1,17.8,0.62,0.1,40.00,0.778,6.15,5.73,6.17,2.71,0.04,0.35600000000000004,0.39
7015,2019,9,4,KIA,1,37,0.21899999999999997,0.28,10.8,18.9,0.57,0.031,-,0.574,2.92,3.03,2.59,3.46,0.2,0.28300000000000003,-2.16
7016,2019,9,4,·Ôµ¥,1,39,0.25,0.34600000000000003,7.7,25.6,0.30,0.055999999999999994,-,0.614,3.32,3.2,2.84,0.28,0.03,0.28600000000000003,-2.17
7017,2019,9,4,ÇÑÈ­,1,32,0.161,0.263,3.1,37.5,0.08,0.0,-,0.349,0.9,0.9,-1.14,3.27,0.18,0.166,-5.26
7018,2019,9,5,»ï¼º,1,38,0.303,0.35700000000000004,7.9,13.2,0.60,0.03,-,0.711,3.64,3.64,4.56,-0.80,0.04,0.33799999999999997,-0.32
7019,2019,9,5,ÇÑÈ­,1,36,0.212,0.192,5.6,13.9,0.40,0.182,16.50,0.672,3.45,3.45,3.03,2.65,0.02,0.298,-1.59
7020,2019,9,5,NC,1,30,0.14300000000000002,0.174,3.3,16.7,0.20,0.071,-,0.386,0.97,1.01,-0.81,2.01,0.17,0.17600000000000002,-4.67
7021,2019,9,5,Hero,1,35,0.10300000000000001,0.12,11.4,11.4,1.00,0.0,-,0.33799999999999997,0.83,0.77,-0.52,0.21,0.02,0.18899999999999997,-5.02
7022,2019,9,6,Hero,1,37,0.33299999999999996,0.45799999999999996,8.1,24.3,0.33,0.122,-,0.8440000000000001,5.73,6.44,5.86,2.29,0.03,0.38,1.11
7023,2019,9,6,KT,1,39,0.314,0.321,5.1,12.8,0.40,0.257,17.50,0.9390000000000001,8.02,8.66,7.21,8.67,0.36,0.409,2.2
7024,2019,9,6,LG,1,35,0.281,0.381,5.7,31.4,0.18,0.157,32.00,0.752,4.89,5.5,3.87,5.11,0.19,0.327,-0.63
7025,2019,9,6,NC,1,33,0.276,0.28600000000000003,6.1,21.2,0.29,0.207,14.50,0.816,4.46,5.01,4.43,3.10,0.36,0.353,0.19
7026,2019,9,6,KIA,1,37,0.28600000000000003,0.345,5.4,16.2,0.33,0.0,-,0.61,2.84,2.84,2.76,-0.11,0.03,0.28800000000000003,-2.0
7027,2019,9,6,»ï¼º,1,34,0.212,0.292,2.9,26.5,0.11,0.03,-,0.47700000000000004,1.81,1.81,0.47,2.14,0.19,0.221,-3.9
7028,2019,9,6,ÇÑÈ­,1,36,0.20600000000000002,0.259,5.6,19.4,0.29,0.059000000000000004,-,0.515,2.38,2.38,1.07,1.81,0.02,0.23800000000000002,-3.56
7029,2019,9,6,·Ôµ¥,1,35,0.182,0.217,5.7,25.7,0.22,0.182,33.00,0.593,2.24,2.08,1.68,0.76,0.18,0.258,-2.82
7030,2019,9,7,ÇÑÈ­,1,40,0.4,0.452,7.5,12.5,0.60,0.114,-,0.95,7.93,8.92,7.93,5.28,0.04,0.424,2.79
7031,2019,9,7,Hero,1,45,0.35100000000000003,0.419,15.6,13.3,1.17,0.0,-,0.8059999999999999,6.14,6.14,7.41,0.98,0.06,0.387,1.63
7032,2019,9,7,NC,1,40,0.324,0.259,5.0,10.0,0.50,0.47,8.50,1.162,9.54,9.54,9.71,8.16,0.02,0.473,4.57
7033,2019,9,7,KIA,1,34,0.265,0.31,0.0,14.7,0.00,0.028999999999999998,-,0.5589999999999999,2.17,2.17,1.48,2.02,0.19,0.254,-2.89
7034,2019,9,7,·Ôµ¥,1,35,0.257,0.33299999999999996,0.0,28.6,0.00,0.086,35.00,0.6,2.74,2.74,1.92,0.15,0.02,0.266,-2.58
7035,2019,9,7,»ï¼º,1,32,0.2,0.2,6.2,25.0,0.25,0.233,15.00,0.6829999999999999,2.11,2.11,2.55,-4.19,0.01,0.293,-1.56
7036,2019,9,8,Hero,1,53,0.35600000000000004,0.368,15.1,9.4,1.60,0.222,22.50,1.031,12.41,11.17,11.88,4.22,0.22,0.452,5.07
7037,2019,9,8,»ï¼º,1,41,0.33299999999999996,0.39299999999999996,9.8,17.1,0.57,0.195,36.00,0.943,8.42,9.47,7.91,4.67,0.03,0.418,2.64
7038,2019,9,8,·Ôµ¥,1,48,0.325,0.314,16.7,6.2,2.67,0.175,20.00,0.938,9.63,9.29,9.36,4.76,0.38,0.42,3.19
7039,2019,9,8,KT,1,33,0.276,0.33299999999999996,9.1,18.2,0.50,0.034,-,0.643,3.61,4.43,2.81,5.28,0.19,0.299,-1.43
7040,2019,9,8,LG,1,34,0.25,0.28,5.9,17.6,0.33,0.125,32.00,0.669,3.31,3.58,2.91,0.77,0.02,0.3,-1.46
7041,2019,9,8,µÎ»ê,1,36,0.267,0.308,8.3,13.9,0.60,0.033,-,0.624,3.15,3.27,2.78,2.27,0.03,0.29,-1.85
7042,2019,9,8,NC,1,41,0.263,0.281,7.3,12.2,0.60,0.132,38.00,0.7120000000000001,5.0,4.82,4.24,3.06,0.03,0.319,-1.02
7043,2019,9,8,KIA,1,38,0.22899999999999998,0.28600000000000003,7.9,18.4,0.43,0.057,-,0.575,2.84,2.74,2.19,1.75,0.03,0.26899999999999996,-2.69
7044,2019,9,8,SK,1,32,0.107,0.125,9.4,12.5,0.75,0.0,-,0.326,0.63,0.63,-0.79,-1.52,0.02,0.17800000000000002,-4.9
7045,2019,9,8,ÇÑÈ­,1,34,0.1,0.14300000000000002,8.8,26.5,0.33,0.067,-,0.373,1.24,1.24,-0.53,1.81,0.01,0.188,-4.9
7046,2019,9,10,·Ôµ¥,1,41,0.361,0.406,9.8,12.2,0.80,0.055999999999999994,-,0.8320000000000001,6.06,6.29,6.47,2.88,0.04,0.379,1.2
7047,2019,9,10,LG,1,42,0.278,0.33299999999999996,14.3,19.0,0.75,0.166,36.00,0.825,6.46,6.46,6.35,2.78,0.2,0.37200000000000005,0.95
7048,2019,9,10,»ï¼º,1,32,0.179,0.20800000000000002,6.2,15.6,0.40,0.035,-,0.44,1.61,1.67,0.02,6.11,0.35,0.20600000000000002,-4.09
7049,2019,9,10,KIA,1,39,0.294,0.33299999999999996,10.3,18.0,0.57,0.08800000000000001,34.00,0.741,4.48,4.48,4.64,-0.11,0.04,0.337,-0.37
7050,2019,9,10,ÇÑÈ­,1,39,0.278,0.33299999999999996,7.7,15.4,0.50,0.0,-,0.611,3.32,3.32,3.04,2.58,0.04,0.29100000000000004,-1.97
7051,2019,9,10,KT,1,34,0.212,0.304,2.9,29.4,0.10,0.061,-,0.508,2.01,2.01,0.79,2.78,0.18,0.231,-3.58
7052,2019,9,11,ÇÑÈ­,1,45,0.371,0.433,22.2,11.1,2.00,0.172,-,1.054,10.32,11.61,10.93,3.42,0.21,0.473,5.15
7053,2019,9,11,Hero,1,38,0.33299999999999996,0.462,2.6,29.0,0.09,0.027999999999999997,-,0.703,4.14,4.14,3.9,1.26,0.2,0.318,-0.98
7054,2019,9,11,»ï¼º,1,40,0.314,0.28,10.0,15.0,0.67,0.429,8.75,1.143,10.92,12.29,9.86,9.31,0.03,0.47700000000000004,4.72
7055,2019,9,11,NC,1,38,0.273,0.29600000000000004,5.3,15.8,0.33,0.151,33.00,0.73,4.65,4.65,3.89,3.31,0.02,0.318,-0.99
7056,2019,9,11,KIA,1,40,0.257,0.259,10.0,15.0,0.67,0.257,17.50,0.8640000000000001,6.44,6.44,6.3,6.23,0.19,0.379,1.16
7057,2019,9,11,KT,1,45,0.33299999999999996,0.364,13.3,11.1,1.20,0.231,39.00,0.986,9.42,9.42,9.32,6.79,0.04,0.433,3.54
7058,2019,9,11,LG,1,37,0.278,0.345,2.7,18.9,0.14,0.19399999999999998,-,0.769,4.66,4.66,4.31,2.71,0.01,0.33399999999999996,-0.44
7059,2019,9,11,SK,1,35,0.16699999999999998,0.174,11.4,20.0,0.57,0.1,30.00,0.524,2.42,2.42,1.21,4.38,0.36,0.244,-3.28
7060,2019,9,11,·Ôµ¥,1,31,0.1,0.13,0.0,22.6,0.00,0.0,-,0.2,0.34,0.33,-3.2,1.81,0.01,0.092,-7.19
7061,2019,9,11,µÎ»ê,1,31,0.069,0.083,6.4,16.1,0.40,0.0,-,0.198,0.33,0.33,-2.81,1.81,0.01,0.106,-6.79
7062,2019,9,12,µÎ»ê,1,33,0.33299999999999996,0.379,0.0,12.1,0.00,0.061,-,0.727,3.55,3.99,3.66,1.33,0.03,0.327,-0.58
7063,2019,9,12,NC,1,43,0.33299999999999996,0.382,9.3,11.6,0.80,0.077,-,0.805,6.92,6.92,6.49,7.60,0.54,0.37200000000000005,0.96
7064,2019,9,12,Hero,1,34,0.214,0.3,11.8,23.5,0.50,0.036000000000000004,-,0.603,2.4,2.6,2.21,2.17,0.36,0.27699999999999997,-2.16
7065,2019,9,12,SK,1,33,0.129,0.15,6.1,30.3,0.20,0.09699999999999999,31.00,0.408,1.37,1.37,-0.57,2.81,0.01,0.187,-4.81
7066,2019,9,12,KT,1,42,0.342,0.44799999999999995,7.1,21.4,0.33,0.053,-,0.785,5.82,5.82,5.95,3.06,0.04,0.361,0.55
7067,2019,9,12,·Ôµ¥,1,30,0.2,0.20800000000000002,0.0,16.7,0.00,0.1,30.00,0.5,1.2,1.25,0.35,-1.52,0.01,0.218,-3.5
7068,2019,9,12,LG,1,36,0.179,0.20800000000000002,8.3,13.9,0.60,0.107,-,0.58,2.53,2.44,2.29,3.11,0.19,0.275,-2.34
7069,2019,9,12,KIA,1,33,0.094,0.111,0.0,15.2,0.00,0.031,-,0.24600000000000002,0.52,0.48,-2.64,1.81,0.01,0.11800000000000001,-6.88
7070,2019,9,13,NC,1,35,0.33299999999999996,0.4,0.0,20.0,0.00,0.122,33.00,0.7879999999999999,4.12,4.28,4.54,0.61,0.03,0.348,0.05
7071,2019,9,13,µÎ»ê,1,34,0.281,0.281,2.9,2.9,1.00,0.125,-,0.7,3.61,3.75,3.09,6.23,0.52,0.305,-1.28
7072,2019,9,13,LG,1,37,0.257,0.28600000000000003,5.4,16.2,0.33,0.2,35.00,0.754,4.61,4.61,4.13,3.34,0.18,0.32799999999999996,-0.62
7073,2019,9,13,ÇÑÈ­,1,42,0.25,0.281,2.4,16.7,0.14,0.1,40.00,0.636,4.15,3.73,3.13,4.04,0.03,0.28800000000000003,-2.27
