,¿¬µµ,¿ù,ÀÏ,ÆÀ¸í,°æ±â,Å¸¼®,Å¸¼ö,¾ÈÅ¸,´ÜÅ¸,2·çÅ¸,3·çÅ¸,È¨·±,µæÁ¡,Å¸Á¡,º¼³Ý,°íÀÇ4±¸,»ç±¸,»ïÁø,Èñ»ýÇÃ¶óÀÌ,Èñ»ýÅ¸,º´»ì,µµ·ç,µµ½Ç,Å¸À²
5831,2019,3,31,KT,1,41,36,9,7,1,0,1,2,2,5,2,0,11,0,0,0,0,0,0.25
5832,2019,4,2,·Ôµ¥,1,42,36,10,6,3,0,1,5,5,4,0,2,7,0,0,0,1,0,0.278
5833,2019,4,2,KIA,1,42,33,7,4,2,1,0,4,3,6,0,2,9,1,1,0,1,0,0.212
5834,2019,4,2,KT,1,34,29,5,4,1,0,0,0,0,3,0,2,3,0,0,3,0,0,0.172
5835,2019,4,2,ÇÑÈ­,1,37,30,6,3,2,0,1,6,5,5,0,1,6,1,1,0,1,0,0.2
5836,2019,4,2,NC,1,40,35,11,9,2,0,0,6,5,2,0,1,6,2,2,2,4,0,0.314
5837,2019,4,2,Hero,1,44,38,13,10,1,1,1,8,8,6,0,0,12,0,0,1,1,0,0.342
5838,2019,4,2,µÎ»ê,1,40,33,10,6,3,0,1,9,9,5,0,0,5,2,2,1,1,0,0.303
5839,2019,4,2,SK,1,35,33,7,6,1,0,0,0,0,2,0,0,9,0,0,0,1,0,0.212
5840,2019,4,2,LG,1,34,30,6,6,0,0,0,2,2,4,0,0,10,0,0,3,1,0,0.2
5841,2019,4,2,»ï¼º,1,36,34,6,5,1,0,0,1,1,2,0,0,8,0,0,1,1,0,0.17600000000000002
5842,2019,4,3,»ï¼º,1,32,27,3,0,2,0,1,6,6,2,0,2,4,1,1,0,2,0,0.111
5843,2019,4,3,SK,1,35,28,3,2,1,0,0,1,1,4,0,2,9,1,1,0,0,0,0.107
5844,2019,4,3,LG,1,44,36,11,9,1,0,1,7,6,5,0,1,8,1,2,0,2,0,0.306
5845,2019,4,3,µÎ»ê,1,34,29,6,2,3,0,1,5,5,3,0,1,6,0,1,0,0,0,0.207
5846,2019,4,3,KT,1,38,34,11,11,0,0,0,1,1,3,0,1,6,0,0,3,1,0,0.324
5847,2019,4,3,ÇÑÈ­,1,36,30,5,4,1,0,0,0,0,5,0,1,10,0,0,0,0,0,0.16699999999999998
5848,2019,4,3,NC,1,44,44,19,11,5,1,2,9,9,0,0,0,9,0,0,0,1,0,0.43200000000000005
5849,2019,4,3,·Ôµ¥,1,39,33,8,7,1,0,0,3,2,5,1,0,12,0,1,0,0,0,0.242
5850,2019,4,3,KIA,1,39,35,9,7,2,0,0,3,3,3,0,0,13,1,1,1,0,0,0.257
5851,2019,4,3,Hero,1,34,32,8,8,0,0,0,1,1,1,0,0,4,1,1,2,1,0,0.25
5852,2019,4,4,ÇÑÈ­,1,38,30,6,6,0,0,0,2,2,6,2,1,9,0,1,1,2,0,0.2
5853,2019,4,4,·Ôµ¥,1,49,44,12,10,1,0,1,6,5,4,0,1,13,0,0,1,0,0,0.273
5854,2019,4,4,KT,1,37,35,8,6,1,0,1,4,4,1,0,1,8,0,0,1,0,0,0.22899999999999998
5855,2019,4,4,LG,1,31,28,5,4,1,0,0,1,1,1,0,1,6,0,1,3,1,0,0.179
5856,2019,4,4,»ï¼º,1,41,34,14,8,3,0,3,12,12,4,0,0,6,3,3,0,1,0,0.41200000000000003
5857,2019,4,4,SK,1,47,43,14,9,2,0,3,7,7,3,1,0,7,0,1,0,0,0,0.326
5858,2019,4,4,Hero,1,41,37,12,10,1,0,1,6,5,3,0,0,8,1,1,1,2,0,0.324
5859,2019,4,4,µÎ»ê,1,36,31,8,4,1,1,2,5,5,5,0,0,5,0,0,0,0,0,0.258
5860,2019,4,4,KIA,1,41,35,8,6,1,0,1,7,7,5,0,0,6,0,1,0,2,0,0.22899999999999998
5861,2019,4,4,NC,1,39,33,6,2,2,0,2,5,5,5,0,0,7,1,1,0,1,0,0.182
5862,2019,4,5,·Ôµ¥,1,42,36,12,10,0,0,2,5,5,2,0,2,7,1,2,0,0,0,0.33299999999999996
5863,2019,4,5,NC,1,37,35,10,5,1,0,4,7,7,1,0,1,3,0,0,1,0,0,0.28600000000000003
5864,2019,4,5,SK,1,38,33,9,8,1,0,0,3,3,4,0,1,7,0,0,1,1,0,0.273
5865,2019,4,5,ÇÑÈ­,1,37,36,11,8,2,0,1,2,2,0,0,1,7,0,0,2,0,0,0.306
5866,2019,4,5,µÎ»ê,1,36,34,8,7,0,0,1,3,3,1,0,1,9,0,0,1,0,0,0.235
5867,2019,4,5,LG,1,48,40,16,10,5,0,1,13,12,6,0,0,5,2,2,1,1,0,0.4
5868,2019,4,5,KIA,1,37,35,11,5,4,1,1,6,5,2,0,0,9,0,0,1,0,0,0.314
5869,2019,4,5,Hero,1,43,37,11,9,1,0,1,4,4,6,0,0,11,0,0,1,1,0,0.297
5870,2019,4,5,»ï¼º,1,38,35,8,7,1,0,0,0,0,3,0,0,7,0,0,0,1,0,0.22899999999999998
5871,2019,4,5,KT,1,32,29,2,2,0,0,0,0,0,3,0,0,10,0,0,1,0,0,0.069
5872,2019,4,6,NC,1,39,34,9,4,5,0,0,6,5,2,0,2,6,1,1,1,0,0,0.265
5873,2019,4,6,Hero,1,54,40,14,10,4,0,0,14,13,11,1,1,6,2,2,0,1,0,0.35
5874,2019,4,6,KT,1,32,28,4,4,0,0,0,2,2,3,0,1,6,0,0,0,0,0,0.14300000000000002
5875,2019,4,6,µÎ»ê,1,43,38,11,8,3,0,0,5,5,4,0,1,5,0,0,0,0,0,0.289
5876,2019,4,6,LG,1,37,30,7,5,1,0,1,1,1,6,0,1,1,0,0,3,0,0,0.233
5877,2019,4,6,SK,1,34,31,8,8,0,0,0,2,2,1,0,0,10,1,2,0,0,0,0.258
5878,2019,4,6,·Ôµ¥,1,36,31,8,5,2,1,0,9,8,5,1,0,3,0,0,1,2,0,0.258
5879,2019,4,6,ÇÑÈ­,1,41,37,11,7,3,0,1,7,7,3,0,0,13,1,1,0,4,0,0.297
5880,2019,4,6,KIA,1,38,34,8,7,0,0,1,4,4,3,0,0,8,1,1,0,1,0,0.235
5881,2019,4,6,»ï¼º,1,31,30,3,1,2,0,0,1,1,0,0,0,8,1,1,0,1,0,0.1
5882,2019,4,7,ÇÑÈ­,1,39,36,19,14,3,0,2,16,16,3,0,0,7,0,0,2,0,0,0.528
5883,2019,4,7,NC,1,41,36,12,9,3,0,0,5,5,3,0,0,5,1,2,1,0,0,0.33299999999999996
5884,2019,4,7,KT,1,34,32,8,6,1,0,1,4,4,2,0,0,5,0,0,1,2,0,0.25
5885,2019,4,7,SK,1,34,31,7,4,1,0,2,3,3,3,0,0,6,0,0,1,1,0,0.226
5886,2019,4,7,»ï¼º,1,43,35,9,6,3,0,0,2,2,7,0,0,6,0,1,0,1,0,0.257
5887,2019,4,7,µÎ»ê,1,37,33,8,5,1,1,1,3,2,4,0,0,7,0,0,1,0,0,0.242
5888,2019,4,7,·Ôµ¥,1,23,23,5,4,0,0,1,1,1,0,0,0,8,0,0,0,1,0,0.217
5889,2019,4,7,LG,1,36,30,5,3,0,0,2,3,3,5,1,0,3,0,1,1,0,0,0.16699999999999998
5890,2019,4,9,KT,1,39,36,9,8,0,0,1,3,3,2,0,1,9,0,0,0,0,0,0.25
5891,2019,4,9,Hero,1,43,30,9,6,2,0,1,7,7,12,0,0,8,1,1,1,1,0,0.3
5892,2019,4,10,KIA,1,40,33,9,6,2,0,1,2,2,3,2,2,6,0,1,0,1,0,0.273
5893,2019,4,10,Hero,1,36,29,7,4,1,1,1,4,4,5,1,2,7,0,0,2,2,0,0.24100000000000002
5894,2019,4,10,SK,1,41,36,11,8,2,0,1,8,7,4,0,1,7,0,0,1,0,0,0.306
5895,2019,4,10,»ï¼º,1,37,33,6,4,1,1,0,6,5,3,0,1,12,0,0,1,1,0,0.182
5896,2019,4,10,·Ôµ¥,1,37,34,6,4,1,0,1,1,1,2,0,1,12,0,0,0,0,0,0.17600000000000002
5897,2019,4,10,µÎ»ê,1,35,31,6,4,1,1,0,3,1,3,0,0,5,0,1,1,1,0,0.19399999999999998
5898,2019,4,10,ÇÑÈ­,1,37,36,9,8,1,0,0,3,2,1,0,0,8,0,0,1,0,0,0.25
5899,2019,4,10,NC,1,38,34,8,6,2,0,0,1,1,4,0,0,6,0,0,2,0,0,0.235
5900,2019,4,10,KT,1,38,35,8,7,1,0,0,2,2,3,0,0,7,0,0,0,1,0,0.22899999999999998
5901,2019,4,10,LG,1,37,32,7,4,2,0,1,5,5,4,0,0,4,1,1,1,1,0,0.21899999999999997
5902,2019,4,11,NC,1,38,36,12,10,2,0,0,4,4,0,0,1,9,0,1,1,0,0,0.33299999999999996
5903,2019,4,11,»ï¼º,1,32,28,6,5,0,0,1,2,2,2,0,1,6,0,1,4,0,0,0.214
5904,2019,4,11,KT,1,40,38,13,9,2,0,2,8,5,1,0,0,9,1,1,1,2,0,0.342
5905,2019,4,11,µÎ»ê,1,40,36,11,10,1,0,0,5,5,3,0,0,6,1,1,0,2,0,0.306
5906,2019,4,11,LG,1,36,34,10,6,2,1,1,5,4,2,0,0,6,0,0,0,2,0,0.294
5907,2019,4,11,SK,1,35,33,8,6,2,0,0,1,1,2,0,0,9,0,0,1,0,0,0.242
5908,2019,4,11,·Ôµ¥,1,37,35,10,7,2,0,1,1,1,2,0,0,9,0,0,2,0,0,0.28600000000000003
5909,2019,4,11,KIA,1,37,34,9,6,3,0,0,2,2,3,0,0,9,0,0,2,1,0,0.265
5910,2019,4,11,ÇÑÈ­,1,31,31,5,5,0,0,0,0,0,0,0,0,8,0,0,1,1,0,0.161
5911,2019,4,11,Hero,1,34,32,5,3,1,0,1,1,1,2,0,0,7,0,0,0,0,0,0.156
5912,2019,4,12,SK,1,61,45,10,8,1,1,0,4,4,11,2,4,11,0,1,0,1,0,0.222
5913,2019,4,12,Hero,1,38,32,11,6,3,1,1,5,5,5,0,1,7,0,0,2,1,0,0.344
5914,2019,4,12,»ï¼º,1,37,30,8,7,1,0,0,5,4,6,0,1,3,0,0,2,1,0,0.267
5915,2019,4,12,KT,1,30,29,2,2,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0.069
5916,2019,4,12,LG,1,33,30,10,10,0,0,0,3,3,1,0,0,5,1,2,1,1,0,0.33299999999999996
5917,2019,4,12,NC,1,31,28,6,4,1,0,1,2,2,3,0,0,10,0,0,0,0,0,0.214
5918,2019,4,12,ÇÑÈ­,1,33,32,9,6,2,0,1,3,3,1,0,0,7,0,0,4,0,0,0.281
5919,2019,4,12,·Ôµ¥,1,34,33,8,8,0,0,0,1,1,1,0,0,6,0,0,2,0,0,0.242
5920,2019,4,12,µÎ»ê,1,34,31,7,6,1,0,0,0,0,3,0,0,9,0,0,2,0,0,0.226
5921,2019,4,12,KIA,1,50,46,12,10,2,0,0,4,3,2,0,0,10,1,2,1,1,0,0.261
5922,2019,4,13,KIA,1,36,33,8,5,1,0,2,6,6,1,0,1,5,1,1,1,0,0,0.242
5923,2019,4,13,SK,1,44,35,8,4,2,0,2,4,4,8,0,1,8,0,0,0,2,0,0.22899999999999998
5924,2019,4,13,»ï¼º,1,40,33,6,2,3,0,1,3,3,6,0,1,7,0,0,1,0,0,0.182
5925,2019,4,13,µÎ»ê,1,41,34,6,5,0,0,1,2,2,6,0,1,8,0,0,0,1,0,0.17600000000000002
5926,2019,4,13,LG,1,41,37,13,11,2,0,0,5,5,4,0,0,4,0,0,1,1,0,0.35100000000000003
5927,2019,4,13,Hero,1,40,35,12,9,3,0,0,5,5,5,0,0,5,0,0,1,2,0,0.34299999999999997
5928,2019,4,13,NC,1,42,35,12,7,4,0,1,7,7,7,0,0,6,0,0,1,0,0,0.34299999999999997
5929,2019,4,13,KT,1,38,35,12,10,1,0,1,5,4,2,0,0,4,0,1,0,1,0,0.34299999999999997
5930,2019,4,13,ÇÑÈ­,1,39,36,12,10,1,1,0,3,3,2,0,0,7,0,1,2,1,0,0.33299999999999996
5931,2019,4,13,·Ôµ¥,1,39,36,10,8,0,0,2,5,5,3,0,0,10,0,0,0,0,0,0.278
5932,2019,4,14,µÎ»ê,1,45,37,13,11,2,0,0,8,6,4,0,2,3,2,2,1,3,0,0.35100000000000003
5933,2019,4,14,NC,1,40,32,10,6,2,0,2,8,7,6,0,1,5,1,1,2,0,0,0.313
5934,2019,4,14,ÇÑÈ­,1,45,40,11,8,2,0,1,3,3,4,0,1,13,0,0,1,0,0,0.275
5935,2019,4,14,·Ôµ¥,1,37,36,9,8,1,0,0,1,1,0,0,1,6,0,0,1,0,0,0.25
5936,2019,4,14,SK,1,36,31,6,6,0,0,0,2,2,4,0,1,7,0,0,2,1,0,0.19399999999999998
5937,2019,4,14,»ï¼º,1,42,35,15,11,0,1,3,14,13,5,0,0,5,1,2,1,2,0,0.429
5938,2019,4,14,KIA,1,37,35,9,6,1,0,2,4,4,2,0,0,6,0,0,0,0,0,0.257
5939,2019,4,14,KT,1,47,42,15,11,3,0,1,12,12,5,0,0,10,0,0,1,0,0,0.35700000000000004
5940,2019,4,14,Hero,1,40,39,11,8,3,0,0,2,2,1,0,0,9,0,0,0,1,0,0.282
5941,2019,4,14,LG,1,30,29,5,4,1,0,0,0,0,1,0,0,5,0,0,2,0,0,0.172
5942,2019,4,16,LG,1,49,40,9,9,0,0,0,7,7,4,0,3,8,1,2,1,1,0,0.225
5943,2019,4,16,NC,1,43,39,6,6,0,0,0,2,0,3,0,1,7,0,0,1,0,0,0.154
5944,2019,4,16,µÎ»ê,1,40,32,15,13,1,0,1,8,7,5,1,0,6,1,3,1,2,0,0.469
5945,2019,4,16,·Ôµ¥,1,42,38,15,11,4,0,0,10,9,3,0,0,7,1,1,0,0,0,0.395
5946,2019,4,16,Hero,1,42,36,10,6,3,0,1,4,4,6,0,0,7,0,0,0,2,0,0.278
5947,2019,4,16,KT,1,29,24,5,4,0,0,1,4,4,4,0,0,6,0,1,2,1,0,0.20800000000000002
5948,2019,4,16,KIA,1,47,38,13,11,1,1,0,9,9,9,0,0,9,0,0,1,0,0,0.342
5949,2019,4,16,SK,1,36,36,8,8,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0.222
5950,2019,4,16,ÇÑÈ­,1,36,32,7,5,2,0,0,2,2,4,0,0,4,0,0,2,0,0,0.21899999999999997
5951,2019,4,16,»ï¼º,1,34,32,5,5,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0.156
5952,2019,4,17,NC,1,51,44,10,6,3,1,0,2,2,5,1,2,11,0,0,3,0,0,0.22699999999999998
5953,2019,4,17,·Ôµ¥,1,48,41,16,12,1,1,2,8,7,4,2,1,7,0,2,0,0,0,0.39
5954,2019,4,17,LG,1,56,47,13,11,2,0,0,4,3,6,1,1,14,0,2,0,1,0,0.27699999999999997
5955,2019,4,17,µÎ»ê,1,42,33,12,9,2,0,1,12,11,6,0,0,5,3,3,2,0,0,0.364
5956,2019,4,17,Hero,1,39,35,11,8,3,0,0,5,5,3,0,0,3,1,1,1,0,0,0.314
5957,2019,4,17,ÇÑÈ­,1,41,32,8,5,3,0,0,8,8,7,0,0,10,1,1,1,4,0,0.25
5958,2019,4,17,KIA,1,47,42,14,10,2,0,2,6,6,4,0,0,13,1,1,0,1,0,0.33299999999999996
5959,2019,4,17,KT,1,40,37,11,8,2,0,1,5,5,3,0,0,9,0,0,1,0,0,0.297
5960,2019,4,17,SK,1,36,33,7,5,1,0,1,3,2,3,0,0,7,0,0,0,0,0,0.212
5961,2019,4,17,»ï¼º,1,35,31,4,2,1,0,1,3,3,3,0,0,8,1,1,0,0,0,0.129
5962,2019,4,18,·Ôµ¥,1,46,36,13,6,4,2,1,10,9,7,0,1,6,2,2,0,0,0,0.361
5963,2019,4,18,ÇÑÈ­,1,40,36,10,5,4,0,1,5,5,3,0,1,6,0,0,0,0,0,0.278
5964,2019,4,18,»ï¼º,1,48,42,14,8,5,1,0,5,5,4,1,0,11,0,2,0,0,0,0.33299999999999996
5965,2019,4,18,KT,1,36,33,10,5,2,2,1,6,6,3,0,0,5,0,0,2,1,0,0.303
5966,2019,4,18,LG,1,38,38,9,5,2,0,2,6,5,0,0,0,11,0,0,0,0,0,0.237
5967,2019,4,18,SK,1,38,34,8,8,0,0,0,4,3,3,0,0,8,0,1,0,2,0,0.235
5968,2019,4,18,KIA,1,43,38,11,8,1,0,2,9,9,5,0,0,7,0,0,0,0,0,0.289
5969,2019,4,18,µÎ»ê,1,39,34,9,5,3,1,0,3,3,4,0,0,5,1,1,2,0,0,0.265
5970,2019,4,18,NC,1,34,32,8,8,0,0,0,1,1,2,0,0,10,0,0,2,0,0,0.25
5971,2019,4,18,Hero,1,45,38,8,5,2,1,0,4,4,5,1,0,6,1,2,3,0,0,0.21100000000000002
5972,2019,4,19,µÎ»ê,1,45,33,7,1,4,1,1,8,8,9,1,2,4,1,1,0,0,0,0.212
5973,2019,4,19,Hero,1,48,40,15,10,4,0,1,13,13,6,0,1,8,1,1,1,1,0,0.375
5974,2019,4,19,KIA,1,47,38,14,9,3,1,1,6,5,6,1,1,7,0,2,1,1,0,0.368
5975,2019,4,19,SK,1,46,40,11,5,2,2,2,11,11,5,0,1,12,0,0,0,0,0,0.275
5976,2019,4,19,NC,1,50,45,21,13,5,0,3,14,14,3,0,0,7,0,2,1,0,0,0.467
5977,2019,4,19,KT,1,40,35,10,8,2,0,0,6,4,4,0,0,6,0,1,0,2,0,0.28600000000000003
5978,2019,4,19,ÇÑÈ­,1,42,33,8,6,1,0,1,4,4,5,1,0,9,2,4,2,0,0,0.242
5979,2019,4,19,»ï¼º,1,51,46,13,10,1,0,2,3,3,5,0,0,13,0,0,0,3,0,0.28300000000000003
5980,2019,4,19,LG,1,37,36,10,9,1,0,0,3,3,1,0,0,10,0,0,1,1,0,0.278
5981,2019,4,19,·Ôµ¥,1,41,33,6,5,1,0,0,5,2,8,0,0,5,0,0,0,0,0,0.182
5982,2019,4,20,SK,1,41,38,15,9,3,0,3,10,10,1,0,1,5,1,1,0,0,0,0.395
5983,2019,4,20,Hero,1,40,35,10,8,2,0,0,7,7,3,0,1,8,0,1,1,2,0,0.28600000000000003
5984,2019,4,20,NC,1,38,35,10,7,2,0,1,4,4,1,0,1,7,1,1,0,0,0,0.28600000000000003
5985,2019,4,20,µÎ»ê,1,46,35,14,8,3,2,1,10,10,9,0,0,3,2,2,2,1,0,0.4
5986,2019,4,20,ÇÑÈ­,1,40,36,12,7,4,0,1,12,12,3,0,0,6,1,1,0,1,0,0.33299999999999996
5987,2019,4,20,·Ôµ¥,1,40,33,8,6,1,0,1,5,5,5,1,0,10,1,2,1,0,0,0.242
5988,2019,4,20,»ï¼º,1,43,38,12,8,4,0,0,5,5,3,0,0,8,2,2,0,0,0,0.316
5989,2019,4,20,KT,1,45,36,9,7,1,0,1,4,4,7,2,0,9,1,2,0,1,0,0.25
5990,2019,4,20,LG,1,36,34,8,7,1,0,0,3,3,2,0,0,5,0,0,0,0,0,0.235
5991,2019,4,20,KIA,1,34,30,5,3,2,0,0,1,1,3,0,0,4,1,1,0,0,0,0.16699999999999998
5992,2019,4,21,µÎ»ê,1,43,34,10,7,1,0,2,9,9,6,0,2,6,1,1,1,0,0,0.294
5993,2019,4,21,LG,1,36,29,7,4,3,0,0,5,4,4,0,1,6,1,2,0,1,0,0.24100000000000002
5994,2019,4,21,Hero,1,35,33,8,8,0,0,0,3,2,1,0,1,4,0,0,1,1,0,0.242
5995,2019,4,21,NC,1,34,31,7,5,2,0,0,1,0,2,0,1,8,0,0,3,1,0,0.226
5996,2019,4,21,ÇÑÈ­,1,29,27,0,0,0,0,0,0,0,1,0,1,13,0,0,0,0,0,0.0
5997,2019,4,21,»ï¼º,1,51,47,23,14,6,2,1,16,16,3,0,0,3,1,1,2,1,0,0.489
5998,2019,4,21,KT,1,44,37,11,6,3,0,2,6,6,6,0,0,7,0,1,0,0,0,0.297
5999,2019,4,21,SK,1,36,32,9,6,1,0,2,4,4,4,0,0,7,0,0,1,0,0,0.281
6000,2019,4,21,·Ôµ¥,1,37,30,7,7,0,0,0,3,3,5,0,0,7,0,2,1,0,0,0.233
6001,2019,4,21,KIA,1,35,32,6,3,3,0,0,2,1,2,0,0,4,1,1,0,0,0,0.188
6002,2019,4,23,NC,1,38,33,9,7,2,0,0,4,3,1,0,2,2,1,2,1,0,0,0.273
6003,2019,4,23,KIA,1,33,29,3,1,2,0,0,2,2,2,0,2,6,0,0,1,0,0,0.10300000000000001
6004,2019,4,23,µÎ»ê,1,41,38,13,7,4,1,1,9,9,2,0,0,6,1,1,0,0,0,0.342
6005,2019,4,23,LG,1,40,31,9,5,2,1,1,9,8,9,0,0,3,0,0,1,2,0,0.29
6006,2019,4,23,Hero,1,36,35,8,5,2,1,0,3,3,1,0,0,5,0,0,0,1,0,0.22899999999999998
6007,2019,4,23,KT,1,38,35,8,7,1,0,0,3,3,3,0,0,6,0,0,0,1,0,0.22899999999999998
6008,2019,4,24,NC,1,43,38,12,4,5,0,3,10,9,2,0,1,5,1,2,0,0,0,0.316
6009,2019,4,24,·Ôµ¥,1,46,40,12,11,1,0,0,4,3,5,0,1,10,0,0,3,0,0,0.3
6010,2019,4,24,KT,1,32,31,6,5,1,0,0,2,1,0,0,1,5,0,0,3,0,0,0.19399999999999998
6011,2019,4,24,LG,1,39,37,14,10,3,1,0,10,9,1,0,0,4,1,1,2,0,0,0.37799999999999995
6012,2019,4,24,Hero,1,38,36,13,7,4,1,1,8,8,2,0,0,6,0,0,1,1,0,0.361
6013,2019,4,24,SK,1,51,42,12,5,4,0,3,9,8,8,1,0,6,1,1,2,1,0,0.28600000000000003
6014,2019,4,24,ÇÑÈ­,1,42,37,9,6,2,0,1,5,5,4,0,0,8,0,1,3,0,0,0.243
6015,2019,4,24,»ï¼º,1,56,47,16,13,3,0,0,8,7,7,0,0,12,0,1,1,2,0,0.34
6016,2019,4,24,µÎ»ê,1,34,32,6,3,2,0,1,3,3,2,0,0,6,0,0,1,0,0,0.188
6017,2019,4,24,KIA,1,35,32,6,3,3,0,0,3,2,3,0,0,9,0,0,1,1,0,0.188
6018,2019,4,25,Hero,1,44,40,16,12,3,0,1,9,7,3,0,1,5,0,0,0,0,0,0.4
6019,2019,4,25,»ï¼º,1,48,39,12,9,3,0,0,3,3,5,1,1,11,0,3,0,2,0,0.308
6020,2019,4,25,SK,1,43,37,8,7,1,0,0,4,4,4,0,0,11,2,2,0,2,0,0.21600000000000003
6021,2019,4,25,µÎ»ê,1,41,37,11,6,3,0,2,6,6,4,0,0,6,0,0,1,0,0,0.297
6022,2019,4,26,µÎ»ê,1,42,37,12,9,2,1,0,11,9,3,0,1,11,1,1,0,1,0,0.324
6023,2019,4,26,Hero,1,41,31,8,5,2,1,0,8,7,6,0,1,8,3,3,0,0,0,0.258
6024,2019,4,26,SK,1,39,32,6,5,1,0,0,2,2,6,0,1,3,0,0,1,2,0,0.188
6025,2019,4,26,·Ôµ¥,1,44,35,8,6,1,1,0,8,8,7,0,1,7,1,1,1,0,0,0.22899999999999998
6026,2019,4,26,KIA,1,42,40,14,10,3,1,0,4,4,2,0,0,6,0,0,1,0,0,0.35
6027,2019,4,26,KT,1,32,31,5,5,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0.161
6028,2019,4,27,NC,1,47,44,22,13,7,0,2,15,14,1,0,1,8,1,1,0,1,0,0.5
6029,2019,4,27,LG,1,45,37,12,8,2,0,2,8,8,6,0,1,8,0,1,0,0,0,0.324
6030,2019,4,27,µÎ»ê,1,41,32,10,7,3,0,0,7,5,7,2,1,13,1,1,1,1,0,0.313
6031,2019,4,27,ÇÑÈ­,1,37,30,4,4,0,0,0,1,0,6,0,1,7,0,0,2,0,0,0.133
6032,2019,4,27,KIA,1,42,33,9,7,2,0,0,6,4,7,1,0,7,1,2,1,0,0,0.273
6033,2019,4,27,SK,1,30,30,4,1,1,0,2,2,2,0,0,0,10,0,0,0,0,0,0.133
6034,2019,4,27,KT,1,38,34,8,7,1,0,0,1,1,3,0,0,9,1,1,0,0,0,0.235
6035,2019,4,27,Hero,1,36,35,8,4,2,0,2,4,4,1,1,0,8,0,0,0,1,0,0.22899999999999998
6036,2019,4,27,»ï¼º,1,35,32,7,6,1,0,0,0,0,3,0,0,5,0,0,1,1,0,0.21899999999999997
6037,2019,4,27,·Ôµ¥,1,33,32,5,5,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0.156
6038,2019,4,28,µÎ»ê,1,47,35,10,5,2,0,3,9,9,9,0,2,6,1,1,0,1,0,0.28600000000000003
6039,2019,4,28,NC,1,41,35,11,9,0,0,2,10,10,5,0,1,9,0,0,1,1,0,0.314
6040,2019,4,28,LG,1,34,31,6,3,1,1,1,2,2,2,0,1,7,0,0,2,1,0,0.19399999999999998
6041,2019,4,28,»ï¼º,1,34,30,6,5,1,0,0,1,1,1,0,1,11,1,2,0,0,0,0.2
6042,2019,4,28,Hero,1,44,39,16,12,3,0,1,13,12,5,0,0,5,0,0,1,0,0,0.41
6043,2019,4,28,SK,1,38,34,9,8,1,0,0,3,3,4,0,0,6,0,0,0,0,0,0.265
6044,2019,4,28,KIA,1,43,40,14,12,2,0,0,5,5,3,0,0,7,0,0,0,3,0,0.35
6045,2019,4,28,ÇÑÈ­,1,38,36,9,6,1,0,2,4,4,2,0,0,11,0,0,0,0,0,0.25
6046,2019,4,28,·Ôµ¥,1,33,33,7,6,0,1,0,2,2,0,0,0,2,0,0,1,0,0,0.212
6047,2019,4,28,KT,1,31,31,5,5,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0.161
6048,2019,4,30,·Ôµ¥,1,35,32,9,5,3,0,1,6,6,2,0,1,6,0,0,1,0,0,0.281
6049,2019,4,30,ÇÑÈ­,1,32,26,5,3,1,0,1,2,2,4,1,1,5,0,1,1,1,0,0.192
6050,2019,4,30,SK,1,38,34,8,5,2,0,1,5,5,3,0,1,6,0,0,0,1,0,0.235
6051,2019,4,30,»ï¼º,1,35,33,6,3,3,0,0,0,0,1,0,1,6,0,0,0,0,0,0.182
6052,2019,4,30,NC,1,35,30,4,3,1,0,0,1,1,4,0,1,10,0,0,1,1,0,0.133
6053,2019,4,30,Hero,1,53,50,23,17,3,0,3,15,15,3,0,0,6,0,0,0,0,0,0.46
6054,2019,4,30,LG,1,55,46,19,15,2,0,2,10,10,7,1,0,4,1,2,3,2,0,0.413
6055,2019,4,30,KIA,1,37,34,9,7,1,0,1,8,8,3,0,0,7,0,0,0,0,0,0.265
6056,2019,4,30,KT,1,54,47,15,8,4,0,3,9,9,6,0,0,5,1,1,0,1,0,0.319
6057,2019,4,30,µÎ»ê,1,32,30,7,7,0,0,0,1,1,2,0,0,5,0,0,2,1,0,0.233
6058,2019,5,1,NC,1,49,39,18,13,4,0,1,9,9,6,0,1,4,2,3,2,0,0,0.462
6059,2019,5,1,»ï¼º,1,44,37,15,8,6,0,1,10,8,4,0,1,3,2,2,3,2,0,0.405
6060,2019,5,1,ÇÑÈ­,1,32,26,5,1,4,0,0,4,4,4,1,1,4,0,1,1,0,0,0.192
6061,2019,5,1,µÎ»ê,1,39,32,7,7,0,0,0,1,1,6,0,1,6,0,0,1,0,0,0.21899999999999997
6062,2019,5,1,Hero,1,32,29,6,4,2,0,0,0,0,2,0,1,6,0,0,4,1,0,0.207
6063,2019,5,1,LG,1,32,31,7,5,2,0,0,3,3,0,0,0,6,0,1,0,0,0,0.226
6064,2019,5,1,SK,1,29,28,5,4,1,0,0,2,2,1,0,0,3,0,0,2,2,0,0.179
6065,2019,5,1,KIA,1,39,37,11,9,1,1,0,2,2,2,0,0,5,0,0,1,0,0,0.297
