,¿¬µµ,¿ù,ÀÏ,ÆÀ¸í,°æ±â,QS,¿ÏÅõ,¿ÏºÀ,»ïÁø/9,º¼³Ý/9,È¨·±/9,»ï/º¼,ÇÇ¾ÈÅ¸À²,ÇÇÃâ·çÀ²,ÇÇÀåÅ¸À²,ÇÇOPS,WHIP,BABIP,LOB%,ERA,RA9-WAR,FIP,kFIP,WAR
5469,2018,09,05,KT,1,1,0,0,7.00,2.00,0.00,3.50,0.286,0.324,0.429,0.753,1.33,0.357,66.7,4.00,0.27,2.12,1.91,0.49
5470,2018,09,05,NC,1,0,0,0,6.00,5.00,0.00,1.20,0.250,0.368,0.312,0.681,1.44,0.308,64.3,5.00,0.18,4.34,4.56,0.06
5471,2018,09,05,·Ôµ¥,1,0,0,0,5.62,4.50,2.25,1.25,0.324,0.419,0.514,0.932,2.00,0.333,46.1,10.12,-0.09,7.92,8.25,-0.05
5472,2018,09,05,Hero,1,0,0,0,11.17,1.86,2.79,6.00,0.370,0.420,0.630,1.050,1.97,0.452,53.6,11.17,-0.43,6.46,6.03,-0.12
5473,2018,09,05,KIA,1,0,0,0,4.50,3.38,3.38,1.33,0.450,0.489,0.725,1.214,2.62,0.441,44.9,15.75,-0.42,9.05,9.38,-0.17
5474,2018,09,06,·Ôµ¥,1,1,0,0,10.00,0.00,0.00,-,0.133,0.133,0.167,0.300,0.44,0.200,100.0,0.00,0.72,1.45,0.91,0.48
5475,2018,09,06,KIA,1,1,0,0,12.00,1.00,0.00,12.00,0.229,0.270,0.343,0.613,1.00,0.348,80.0,2.00,0.43,1.67,1.03,0.54
5476,2018,09,06,ÇÑÈ­,1,1,0,0,5.00,2.00,1.00,2.50,0.182,0.229,0.333,0.562,0.89,0.185,90.9,2.00,0.58,4.67,4.79,0.17
5477,2018,09,06,µÎ»ê,1,1,0,0,10.00,0.00,1.00,-,0.219,0.242,0.375,0.617,0.78,0.286,90.9,2.00,0.67,3.23,2.76,0.38
5478,2018,09,06,LG,1,1,0,0,7.00,2.00,2.00,3.50,0.257,0.297,0.457,0.754,1.22,0.269,97.6,3.00,0.40,5.67,5.58,0.05
5479,2018,09,06,NC,1,0,0,0,6.75,0.00,1.12,-,0.343,0.343,0.457,0.800,1.50,0.393,56.6,4.50,0.00,3.80,3.62,0.22
5480,2018,09,06,KT,1,0,0,0,8.00,2.00,0.00,4.00,0.469,0.490,0.551,1.041,2.78,0.561,64.0,5.00,-0.17,2.56,2.35,0.20
5481,2018,09,06,»ï¼º,1,1,0,0,6.00,4.00,1.00,1.50,0.257,0.357,0.429,0.786,1.44,0.276,66.2,6.00,0.32,5.45,5.64,0.08
5482,2018,09,06,Hero,1,1,0,0,9.00,6.75,1.12,1.33,0.259,0.400,0.407,0.807,1.62,0.316,55.6,7.88,0.41,5.92,5.93,0.26
5483,2018,09,06,SK,1,0,0,0,10.12,5.62,1.12,1.80,0.351,0.429,0.595,1.023,2.25,0.444,48.2,11.25,-0.05,4.92,4.67,0.02
5484,2018,09,07,SK,1,1,0,0,8.00,2.00,0.00,4.00,0.212,0.257,0.242,0.500,1.00,0.280,100.0,0.00,0.73,2.56,2.35,0.38
5485,2018,09,07,NC,1,0,0,0,9.00,1.00,1.00,9.00,0.235,0.257,0.353,0.610,1.00,0.292,105.3,1.00,0.54,3.45,3.08,0.37
5486,2018,09,07,µÎ»ê,1,1,0,0,6.00,2.00,1.00,3.00,0.265,0.324,0.382,0.707,1.22,0.296,94.3,2.00,0.43,4.45,4.47,0.14
5487,2018,09,07,KT,1,0,0,0,10.00,3.00,2.00,3.33,0.243,0.300,0.486,0.786,1.33,0.280,87.0,4.00,0.31,5.34,4.97,0.08
5488,2018,09,07,KIA,1,0,0,0,10.00,3.00,1.00,3.33,0.324,0.366,0.405,0.771,1.67,0.407,73.5,5.00,0.19,3.89,3.52,0.22
5489,2018,09,07,·Ôµ¥,1,1,0,0,7.00,2.00,1.00,3.50,0.100,0.182,0.233,0.415,0.56,0.091,65.2,3.00,0.35,4.56,4.53,0.15
5490,2018,09,07,Hero,1,0,0,0,10.12,6.75,0.00,1.50,0.267,0.395,0.333,0.728,1.75,0.364,53.3,5.62,-0.10,4.05,3.92,0.10
5491,2018,09,07,»ï¼º,1,0,0,0,12.00,6.00,2.00,2.00,0.297,0.395,0.486,0.882,1.89,0.391,70.4,6.00,0.01,5.89,5.47,0.06
5492,2018,09,07,LG,1,0,0,0,9.00,2.00,0.00,4.50,0.375,0.419,0.450,0.869,1.89,0.484,38.9,10.00,-0.19,2.67,2.41,0.33
5493,2018,09,07,ÇÑÈ­,1,0,0,0,9.00,5.62,0.00,1.60,0.333,0.405,0.417,0.821,2.12,0.414,29.4,11.25,-0.39,3.55,3.42,0.19
5494,2018,09,08,µÎ»ê,1,1,0,0,5.00,5.00,0.00,1.00,0.179,0.324,0.214,0.538,1.11,0.217,100.0,0.00,0.91,4.56,4.90,0.10
5495,2018,09,08,NC,1,0,0,0,9.00,5.00,1.00,1.80,0.129,0.270,0.290,0.561,1.00,0.143,104.7,1.00,0.58,5.12,5.02,0.06
5496,2018,09,08,LG,1,1,0,0,12.00,0.00,0.00,-,0.156,0.156,0.219,0.375,0.56,0.250,80.0,1.00,0.59,1.00,0.25,0.70
5497,2018,09,08,KIA,1,1,0,0,6.00,3.00,0.00,2.00,0.235,0.297,0.294,0.591,1.22,0.286,63.6,4.00,0.35,3.34,3.40,0.25
5498,2018,09,08,KT,1,0,0,0,5.00,8.00,1.00,0.62,0.297,0.435,0.486,0.921,2.11,0.323,75.3,6.00,0.15,7.00,7.50,-0.12
5499,2018,09,08,SK,1,1,0,0,10.00,1.00,1.00,10.00,0.212,0.250,0.333,0.583,0.89,0.261,78.9,2.00,0.36,3.56,3.15,0.18
5500,2018,09,08,ÇÑÈ­,1,0,0,0,6.75,1.12,0.00,6.00,0.267,0.290,0.333,0.624,1.12,0.333,44.4,3.38,0.09,2.55,2.43,0.24
5501,2018,09,08,·Ôµ¥,1,0,0,0,2.25,4.50,1.12,0.50,0.333,0.395,0.606,1.001,1.88,0.323,58.8,7.88,0.01,6.30,6.85,-0.03
5502,2018,09,08,Hero,1,0,0,0,8.00,4.00,3.00,2.00,0.429,0.489,0.762,1.251,2.44,0.484,58.5,12.00,-0.36,7.89,7.87,-0.18
5503,2018,09,08,»ï¼º,1,0,0,0,6.75,4.50,3.38,1.50,0.353,0.425,0.676,1.101,2.00,0.346,39.1,12.38,-0.35,8.92,9.07,-0.17
5504,2018,09,09,SK,1,1,0,0,8.00,2.00,0.00,4.00,0.161,0.229,0.161,0.390,0.78,0.208,75.0,2.00,0.43,2.89,2.74,0.39
5505,2018,09,09,NC,1,1,0,0,7.00,3.00,3.00,2.33,0.289,0.341,0.579,0.920,1.56,0.286,112.2,3.00,0.37,7.45,7.42,-0.10
5506,2018,09,09,LG,1,1,0,0,7.00,2.00,1.00,3.50,0.182,0.250,0.273,0.523,0.89,0.200,52.6,4.00,0.37,4.56,4.53,0.31
5507,2018,09,09,Hero,1,0,0,0,3.00,1.00,2.00,3.00,0.188,0.212,0.406,0.618,0.78,0.148,71.4,4.00,0.28,6.23,6.52,-0.03
5508,2018,09,09,»ï¼º,1,0,0,0,9.00,4.00,1.00,2.25,0.125,0.243,0.312,0.556,0.89,0.136,52.6,5.00,0.31,4.78,4.63,0.13
5509,2018,09,09,KT,1,1,0,0,7.88,3.38,0.00,2.33,0.265,0.324,0.353,0.677,1.50,0.333,50.0,4.50,-0.04,2.67,2.49,0.29
5510,2018,09,09,KIA,1,0,0,0,10.00,5.00,1.00,2.00,0.250,0.341,0.333,0.675,1.56,0.320,63.5,6.00,0.09,4.23,3.91,0.18
5511,2018,09,09,·Ôµ¥,1,0,0,0,9.00,4.50,2.25,2.00,0.400,0.444,0.625,1.069,2.50,0.452,52.3,9.00,-0.34,6.42,6.24,-0.02
5512,2018,09,09,ÇÑÈ­,1,0,0,0,4.50,4.50,0.00,1.00,0.355,0.436,0.419,0.855,1.88,0.379,52.9,9.00,-0.08,4.92,5.36,0.04
5513,2018,09,09,µÎ»ê,1,0,0,0,7.88,4.50,2.25,1.75,0.385,0.467,0.564,1.031,2.38,0.433,38.5,15.75,-0.23,7.42,7.51,-0.08
5514,2018,09,11,Hero,1,1,0,0,6.00,1.00,0.00,6.00,0.212,0.235,0.273,0.508,0.89,0.259,87.5,1.00,0.66,2.67,2.63,0.37
5515,2018,09,11,SK,1,0,0,0,11.70,4.50,1.80,2.60,0.256,0.356,0.410,0.766,1.50,0.333,98.5,2.70,0.47,5.47,5.05,0.18
5516,2018,09,11,µÎ»ê,1,0,0,0,7.00,2.00,3.00,3.50,0.182,0.229,0.455,0.683,0.89,0.130,105.3,4.00,0.19,7.12,7.03,-0.10
5517,2018,09,11,ÇÑÈ­,1,0,0,0,6.75,2.25,0.75,3.00,0.255,0.300,0.340,0.640,1.25,0.297,58.8,5.25,0.36,4.00,3.95,0.18
5518,2018,09,11,NC,1,0,0,0,4.00,9.00,2.00,0.44,0.219,0.381,0.469,0.850,1.78,0.185,68.2,7.00,0.08,8.67,9.28,-0.33
5519,2018,09,11,LG,1,0,0,0,12.00,2.00,1.00,6.00,0.188,0.235,0.344,0.579,0.89,0.263,75.8,3.00,0.32,3.12,2.47,0.31
5520,2018,09,11,KT,1,1,0,0,12.10,6.52,0.00,1.86,0.200,0.349,0.257,0.606,1.45,0.318,73.3,3.72,0.64,3.46,3.10,0.50
5521,2018,09,11,»ï¼º,1,0,0,0,12.00,3.00,2.25,4.00,0.255,0.314,0.447,0.761,1.33,0.321,67.8,6.00,0.24,5.25,4.67,0.21
5522,2018,09,11,KIA,1,0,0,0,5.62,10.12,0.00,0.56,0.367,0.525,0.367,0.892,2.50,0.440,52.4,6.75,-0.30,5.80,6.28,-0.05
5523,2018,09,11,·Ôµ¥,1,0,0,0,13.00,7.00,4.00,1.86,0.413,0.500,0.739,1.239,2.89,0.517,46.7,17.00,-0.65,9.23,8.82,-0.13
5524,2018,09,12,LG,1,1,0,0,7.20,1.80,0.90,4.00,0.162,0.205,0.243,0.448,0.80,0.179,60.6,2.70,0.34,3.67,3.49,0.30
5525,2018,09,12,ÇÑÈ­,1,0,0,0,6.00,4.00,1.00,1.50,0.207,0.324,0.310,0.634,1.11,0.227,83.3,3.00,0.33,5.45,5.63,-0.02
5526,2018,09,12,SK,1,1,0,0,13.00,1.00,2.00,13.00,0.222,0.243,0.417,0.660,1.00,0.286,96.8,3.00,0.29,4.00,3.21,0.19
5527,2018,09,12,NC,1,1,0,0,5.00,1.00,1.00,5.00,0.257,0.278,0.343,0.621,1.11,0.276,69.8,4.00,0.37,4.34,4.41,0.22
5528,2018,09,12,µÎ»ê,1,0,0,0,7.00,5.00,1.00,1.40,0.308,0.386,0.487,0.874,1.89,0.355,51.3,7.00,-0.10,5.23,5.29,0.08
5529,2018,09,12,Hero,1,1,0,0,4.82,2.89,0.96,1.67,0.263,0.317,0.447,0.764,1.39,0.281,69.0,3.86,0.12,4.64,4.77,0.12
5530,2018,09,12,KIA,1,0,0,0,8.31,2.08,3.12,4.00,0.273,0.324,0.606,0.930,1.27,0.261,89.7,5.19,0.05,7.36,7.21,-0.10
5531,2018,09,12,KT,1,0,0,0,4.50,1.12,1.12,4.00,0.429,0.459,0.571,1.031,2.00,0.467,57.7,5.62,-0.15,5.05,5.25,-0.01
5532,2018,09,12,»ï¼º,1,0,0,0,10.00,4.00,3.00,2.50,0.250,0.325,0.528,0.853,1.44,0.261,68.2,7.00,-0.06,7.12,6.81,-0.12
5533,2018,09,12,·Ôµ¥,1,0,0,0,4.00,5.00,5.00,0.80,0.359,0.432,0.795,1.227,2.11,0.300,50.0,13.00,-0.36,11.67,12.08,-0.38
5534,2018,09,13,SK,1,1,0,0,9.00,3.00,1.00,3.00,0.156,0.250,0.250,0.500,0.89,0.182,105.3,1.00,0.71,4.45,4.25,0.18
5535,2018,09,13,µÎ»ê,1,1,0,0,7.00,2.00,2.00,3.50,0.188,0.235,0.375,0.610,0.89,0.174,96.2,3.00,0.29,5.67,5.58,0.04
5536,2018,09,13,LG,1,0,0,0,10.00,3.00,0.00,3.33,0.270,0.325,0.351,0.676,1.44,0.370,61.5,5.00,0.39,2.45,2.07,0.38
5537,2018,09,13,ÇÑÈ­,1,0,0,0,4.00,2.00,1.00,2.00,0.242,0.286,0.333,0.619,1.11,0.250,93.0,2.00,0.46,4.89,5.12,0.06
5538,2018,09,13,»ï¼º,1,0,0,0,5.00,6.00,1.00,0.83,0.343,0.452,0.486,0.938,2.00,0.379,73.9,6.00,0.04,6.34,6.73,-0.10
5539,2018,09,13,KT,1,0,0,0,5.62,5.62,2.25,1.00,0.353,0.439,0.647,1.086,2.12,0.357,52.6,7.88,-0.39,7.92,8.24,-0.10
5540,2018,09,14,»ï¼º,1,1,0,0,5.00,3.00,1.00,1.67,0.100,0.182,0.233,0.415,0.67,0.083,108.7,1.00,0.56,5.00,5.18,0.05
5541,2018,09,14,µÎ»ê,1,1,0,0,5.00,2.00,1.00,2.50,0.235,0.278,0.382,0.660,1.11,0.250,93.0,2.00,0.40,4.67,4.79,0.07
5542,2018,09,14,NC,1,1,0,0,7.00,3.00,1.00,2.33,0.188,0.278,0.312,0.590,1.00,0.208,81.4,3.00,0.45,4.89,4.91,0.11
5543,2018,09,14,KIA,1,0,0,0,9.00,5.00,1.00,1.80,0.324,0.410,0.559,0.969,1.78,0.417,75.3,5.00,0.17,4.78,4.62,0.06
5544,2018,09,14,SK,1,1,0,0,9.00,1.00,1.00,9.00,0.297,0.316,0.486,0.802,1.33,0.370,66.0,5.00,0.31,3.45,3.08,0.41
5545,2018,09,14,LG,1,0,0,0,11.25,2.25,3.38,5.00,0.290,0.333,0.613,0.946,1.38,0.333,73.5,5.62,-0.02,6.80,6.26,-0.03
5546,2018,09,14,KT,1,0,0,0,6.75,3.38,1.12,2.00,0.323,0.432,0.516,0.949,1.62,0.375,61.6,6.75,-0.12,6.05,6.26,-0.09
5547,2018,09,14,ÇÑÈ­,1,0,0,0,9.00,4.00,1.00,2.25,0.200,0.300,0.371,0.671,1.22,0.240,47.2,7.00,0.01,4.78,4.63,0.11
5548,2018,09,14,Hero,1,0,0,0,6.75,5.62,1.12,1.20,0.294,0.400,0.441,0.841,1.88,0.333,61.6,7.88,0.15,6.05,6.24,-0.00
5549,2018,09,14,·Ôµ¥,1,0,0,0,7.00,5.00,1.00,1.40,0.409,0.480,0.568,1.048,2.56,0.472,66.4,9.00,-0.15,5.23,5.30,0.05
5550,2018,09,15,KIA,1,1,0,0,7.00,1.00,0.00,7.00,0.194,0.219,0.258,0.477,0.78,0.250,71.4,2.00,0.51,2.45,2.29,0.41
5551,2018,09,15,LG,1,1,0,0,3.00,2.00,2.00,1.50,0.235,0.333,0.471,0.804,1.11,0.207,88.2,4.00,0.25,7.56,8.09,-0.14
5552,2018,09,15,Hero,1,0,0,0,12.00,6.00,3.00,2.00,0.235,0.350,0.500,0.850,1.56,0.263,91.8,4.00,0.26,7.34,6.92,-0.03
5553,2018,09,15,»ï¼º,1,1,0,0,4.00,3.00,1.00,1.33,0.324,0.390,0.432,0.823,1.67,0.344,75.3,5.00,0.28,5.56,5.91,0.01
5554,2018,09,15,NC,1,0,0,0,6.00,4.00,1.00,1.50,0.256,0.370,0.385,0.754,1.56,0.281,64.1,5.00,-0.00,5.78,6.03,0.04
5555,2018,09,15,KT,1,0,0,0,8.00,1.00,1.00,8.00,0.341,0.364,0.488,0.851,1.67,0.394,61.6,3.00,-0.03,4.00,3.81,0.12
5556,2018,09,15,SK,1,0,0,0,9.00,7.88,0.00,1.14,0.323,0.447,0.419,0.867,2.12,0.435,76.5,3.38,0.08,3.92,3.85,0.22
5557,2018,09,15,·Ôµ¥,1,0,0,0,8.00,5.00,1.00,1.60,0.273,0.359,0.424,0.783,1.56,0.320,63.5,5.00,0.16,5.00,4.96,0.09
5558,2018,09,15,ÇÑÈ­,1,0,0,0,5.00,6.00,4.00,0.83,0.270,0.391,0.595,0.986,1.78,0.207,48.4,9.00,-0.35,11.00,11.48,-0.26
5559,2018,09,15,µÎ»ê,1,0,0,0,4.00,6.00,2.00,0.67,0.359,0.444,0.615,1.060,2.22,0.364,40.7,13.00,-0.35,7.67,8.12,-0.06
5560,2018,09,16,Hero,1,1,1,1,9.00,1.00,0.00,9.00,0.100,0.129,0.133,0.262,0.44,0.143,100.0,0.00,0.90,2.00,1.63,0.55
5561,2018,09,16,ÇÑÈ­,1,1,0,0,8.00,3.00,0.00,2.67,0.242,0.324,0.303,0.627,1.22,0.320,91.7,1.00,0.56,3.23,3.13,0.27
5562,2018,09,16,µÎ»ê,1,1,0,0,3.00,2.00,0.00,1.50,0.152,0.222,0.152,0.374,0.78,0.167,87.5,1.00,0.51,4.00,4.40,0.13
5563,2018,09,16,KT,1,1,0,0,8.00,3.00,0.00,2.67,0.235,0.316,0.294,0.610,1.22,0.308,83.3,2.00,0.51,3.23,3.13,0.28
5564,2018,09,16,KIA,1,1,0,0,7.20,5.40,1.80,1.33,0.317,0.404,0.585,0.990,1.90,0.355,80.2,4.50,0.48,6.17,6.19,0.05
5565,2018,09,16,·Ôµ¥,1,1,0,0,11.00,1.00,0.00,11.00,0.161,0.188,0.194,0.381,0.67,0.250,66.7,2.00,0.47,1.56,0.97,0.65
5566,2018,09,16,»ï¼º,1,0,0,0,5.62,2.25,0.00,2.50,0.367,0.412,0.400,0.812,1.62,0.423,71.4,4.50,0.19,3.55,3.68,0.17
5567,2018,09,16,NC,1,0,0,0,6.75,4.50,0.00,1.50,0.250,0.333,0.281,0.615,1.50,0.308,58.3,5.62,-0.07,3.67,3.73,0.11
5568,2018,09,16,LG,1,0,0,0,3.38,2.25,1.12,1.50,0.324,0.361,0.588,0.949,1.62,0.333,69.0,5.62,0.03,5.30,5.61,-0.00
5569,2018,09,16,SK,1,0,0,0,5.79,12.54,1.93,0.46,0.351,0.520,0.514,1.034,2.79,0.379,81.9,6.75,-0.15,9.03,9.57,-0.48
5570,2018,09,18,·Ôµ¥,1,0,0,0,8.00,3.00,1.00,2.67,0.212,0.297,0.364,0.661,1.11,0.250,104.2,1.00,0.56,4.67,4.58,0.09
5571,2018,09,18,NC,1,1,0,0,5.00,2.00,0.00,2.50,0.333,0.371,0.394,0.765,1.44,0.393,76.9,3.00,0.29,3.23,3.34,0.20
5572,2018,09,18,KIA,1,1,0,0,9.00,3.00,1.00,3.00,0.206,0.270,0.353,0.623,1.11,0.250,81.4,3.00,0.30,4.12,3.85,0.15
5573,2018,09,18,KT,1,0,0,0,4.00,6.00,0.00,0.67,0.265,0.375,0.324,0.699,1.67,0.300,66.7,4.00,0.24,4.78,5.22,0.09
5574,2018,09,18,Hero,1,0,0,0,4.00,5.00,4.00,0.80,0.368,0.432,0.737,1.169,2.11,0.323,89.6,6.00,-0.01,10.23,10.63,-0.36
5575,2018,09,18,SK,1,0,0,0,5.62,4.50,1.12,1.25,0.324,0.390,0.432,0.823,2.00,0.355,47.9,3.38,-0.21,5.17,5.30,0.08
5576,2018,09,18,LG,1,1,0,0,8.00,2.00,0.00,4.00,0.265,0.324,0.353,0.677,1.22,0.346,66.7,4.00,0.32,2.89,2.74,0.34
5577,2018,09,18,ÇÑÈ­,1,0,0,0,7.88,4.50,0.00,1.75,0.394,0.450,0.394,0.844,2.12,0.464,44.4,9.00,-0.32,3.80,3.80,0.03
5578,2018,09,18,µÎ»ê,1,0,0,0,9.00,3.38,1.12,2.67,0.405,0.463,0.595,1.058,2.25,0.500,51.1,11.25,-0.10,4.80,4.62,0.26
5579,2018,09,18,»ï¼º,1,0,0,0,6.00,6.00,3.00,1.00,0.381,0.481,0.643,1.124,2.44,0.382,33.7,16.00,-0.57,9.67,10.09,-0.25
5580,2018,09,19,Hero,1,0,0,0,6.30,2.70,0.90,2.33,0.194,0.293,0.278,0.570,1.00,0.214,75.5,3.60,0.39,5.07,5.20,0.10
5581,2018,09,19,ÇÑÈ­,1,0,0,0,6.00,1.00,0.00,6.00,0.273,0.286,0.424,0.710,1.11,0.321,60.0,4.00,0.27,2.67,2.63,0.32
5582,2018,09,19,·Ôµ¥,1,0,0,0,11.70,2.70,0.90,4.33,0.333,0.388,0.511,0.899,1.80,0.452,45.5,7.20,-0.18,3.57,3.05,0.54
5583,2018,09,19,SK,1,0,0,0,8.00,4.00,4.00,2.00,0.242,0.324,0.636,0.961,1.33,0.190,62.5,8.00,-0.07,9.00,8.92,-0.22
5584,2018,09,19,»ï¼º,1,0,0,0,6.00,4.00,3.00,1.50,0.342,0.405,0.605,1.010,1.89,0.345,70.3,8.00,0.07,8.00,8.13,-0.12
5585,2018,09,19,µÎ»ê,1,0,0,0,11.57,1.93,0.00,6.00,0.286,0.333,0.314,0.648,1.29,0.417,61.5,4.82,0.23,1.74,1.15,0.56
5586,2018,09,19,NC,1,0,0,0,10.00,3.00,1.00,3.33,0.333,0.372,0.487,0.859,1.78,0.414,61.6,5.00,-0.04,3.89,3.52,0.15
5587,2018,09,19,KIA,1,0,0,0,13.50,4.15,3.12,3.25,0.366,0.422,0.659,1.081,2.19,0.480,67.6,8.31,-0.20,6.56,5.87,0.01
5588,2018,09,19,LG,1,0,0,0,10.80,4.50,1.80,2.40,0.407,0.475,0.611,1.087,2.70,0.500,53.4,13.50,-0.85,5.97,5.71,0.09
5589,2018,09,19,KT,1,0,0,0,10.00,6.00,6.00,1.67,0.395,0.460,0.860,1.320,2.56,0.393,34.2,18.00,-0.86,12.12,11.93,-0.39
5590,2018,09,20,ÇÑÈ­,1,0,0,0,7.00,0.00,0.00,-,0.278,0.270,0.333,0.604,1.11,0.333,80.0,2.00,0.45,2.12,1.91,0.36
5591,2018,09,20,Hero,1,0,0,0,7.00,4.00,2.00,1.75,0.270,0.341,0.432,0.774,1.56,0.286,107.1,2.00,0.52,6.34,6.35,0.02
5592,2018,09,20,µÎ»ê,1,0,0,0,11.00,3.00,1.00,3.67,0.242,0.306,0.394,0.699,1.22,0.333,83.3,3.00,0.30,3.67,3.19,0.19
5593,2018,09,20,KIA,1,0,0,0,9.00,7.00,1.00,1.29,0.286,0.419,0.400,0.819,1.89,0.360,72.3,6.00,0.26,5.45,5.41,0.11
5594,2018,09,20,·Ôµ¥,1,0,0,0,8.00,4.00,5.00,2.00,0.289,0.357,0.737,1.094,1.67,0.240,62.5,10.00,-0.17,10.45,10.37,-0.25
5595,2018,09,20,»ï¼º,1,1,0,0,7.88,4.50,0.00,1.75,0.303,0.385,0.455,0.839,1.75,0.370,80.0,3.38,0.26,3.42,3.37,0.19
5596,2018,09,20,SK,1,1,0,0,8.00,2.00,3.00,4.00,0.278,0.333,0.528,0.861,1.33,0.280,56.8,6.00,-0.06,7.23,7.09,-0.02
5597,2018,09,20,NC,1,0,0,0,5.40,4.32,0.00,1.25,0.344,0.395,0.562,0.957,1.80,0.379,53.3,7.56,-0.02,3.91,4.11,0.15
5598,2018,09,20,LG,1,0,0,0,8.00,7.00,1.00,1.14,0.359,0.438,0.538,0.976,2.33,0.406,61.2,9.00,-0.17,5.67,5.73,0.06
5599,2018,09,20,KT,1,0,0,0,6.75,5.62,3.38,1.20,0.343,0.452,0.629,1.081,2.12,0.346,54.1,12.38,-0.32,9.67,9.95,-0.32
5600,2018,09,21,µÎ»ê,1,1,0,0,8.00,2.00,1.00,4.00,0.257,0.297,0.371,0.669,1.22,0.308,83.3,3.00,0.40,4.00,3.80,0.26
5601,2018,09,21,»ï¼º,1,1,0,0,12.00,2.00,1.00,6.00,0.270,0.308,0.405,0.713,1.33,0.375,84.9,3.00,0.32,3.12,2.47,0.39
5602,2018,09,21,KIA,1,0,0,0,8.00,2.00,0.00,4.00,0.303,0.333,0.303,0.636,1.33,0.385,66.7,4.00,0.29,2.56,2.35,0.32
5603,2018,09,21,SK,1,1,0,0,8.00,2.00,1.00,4.00,0.306,0.359,0.417,0.776,1.44,0.370,79.4,4.00,0.30,4.34,4.19,0.25
5604,2018,09,21,NC,1,1,0,0,10.12,5.62,0.00,1.80,0.286,0.375,0.343,0.718,1.88,0.385,60.0,5.62,0.04,2.92,2.61,0.41
5605,2018,09,21,ÇÑÈ­,1,1,0,0,6.75,2.25,2.25,3.00,0.281,0.361,0.469,0.830,1.38,0.292,78.4,5.62,0.07,6.92,7.01,-0.08
5606,2018,09,21,Hero,1,0,0,0,8.00,5.00,1.00,1.60,0.395,0.467,0.526,0.993,2.22,0.467,56.1,9.00,-0.27,5.34,5.35,0.03
5607,2018,09,21,LG,1,0,0,0,9.00,4.00,1.00,2.25,0.317,0.378,0.463,0.841,1.89,0.387,44.9,10.00,-0.22,4.45,4.24,0.12
5608,2018,09,22,KT,1,1,0,0,9.00,1.00,0.00,9.00,0.219,0.265,0.250,0.515,0.89,0.304,88.9,0.00,0.57,2.34,2.03,0.40
5609,2018,09,22,Hero,1,1,0,0,10.00,0.00,1.00,-,0.171,0.194,0.257,0.452,0.67,0.208,89.3,2.00,0.48,3.23,2.76,0.32
5610,2018,09,22,·Ôµ¥,1,1,0,0,10.00,2.00,1.00,5.00,0.235,0.278,0.471,0.748,1.11,0.304,93.0,2.00,0.46,3.56,3.14,0.30
5611,2018,09,22,KIA,1,1,0,0,5.00,2.00,1.00,2.50,0.200,0.273,0.367,0.639,0.89,0.208,52.6,5.00,0.30,5.00,5.19,0.10
5612,2018,09,22,µÎ»ê,1,0,0,0,10.00,7.00,3.00,1.43,0.368,0.447,0.658,1.105,2.33,0.407,65.5,10.00,-0.21,8.12,7.96,-0.25
5613,2018,09,22,»ï¼º,1,1,0,0,11.00,2.00,2.00,5.50,0.250,0.325,0.472,0.797,1.22,0.304,78.4,5.00,0.06,5.45,5.05,0.12
5614,2018,09,22,LG,1,0,0,0,7.00,6.00,1.00,1.17,0.265,0.366,0.412,0.778,1.67,0.296,66.2,6.00,0.03,5.56,5.67,-0.06
5615,2018,09,22,SK,1,0,0,0,9.00,4.50,1.12,2.00,0.281,0.378,0.438,0.816,1.62,0.348,47.6,7.88,-0.19,5.17,5.06,-0.03
5616,2018,09,22,ÇÑÈ­,1,0,0,0,5.00,6.00,0.00,0.83,0.421,0.521,0.500,1.021,2.44,0.471,56.0,11.00,-0.26,5.56,6.07,0.03
5617,2018,09,22,NC,1,0,0,0,6.00,8.00,3.00,0.75,0.378,0.500,0.703,1.203,2.44,0.367,57.7,13.00,-0.63,10.34,10.86,-0.44
5618,2018,09,23,Hero,1,1,0,0,7.00,2.00,0.00,3.50,0.207,0.324,0.276,0.599,0.89,0.273,100.0,0.00,0.65,3.78,3.87,0.12
5619,2018,09,23,»ï¼º,1,0,0,0,6.00,4.00,0.00,1.50,0.219,0.324,0.250,0.574,1.22,0.269,83.3,2.00,0.47,4.00,4.18,0.15
5620,2018,09,23,NC,1,1,0,0,9.00,1.00,0.00,9.00,0.333,0.341,0.385,0.726,1.56,0.419,78.6,2.00,0.45,2.00,1.63,0.54
5621,2018,09,23,LG,1,0,0,0,5.40,4.50,0.00,1.20,0.222,0.317,0.278,0.595,1.30,0.267,69.2,3.60,0.61,3.67,3.83,0.45
5622,2018,09,23,ÇÑÈ­,1,0,0,0,8.00,7.00,1.00,1.14,0.314,0.419,0.457,0.876,2.00,0.370,72.3,6.00,0.13,5.67,5.73,-0.01
5623,2018,09,23,µÎ»ê,1,1,0,0,7.88,4.50,1.12,1.75,0.154,0.303,0.269,0.572,1.00,0.158,69.8,3.38,0.14,5.80,5.88,-0.01
5624,2018,09,23,SK,1,0,0,0,10.12,0.00,0.00,-,0.273,0.273,0.333,0.606,1.12,0.375,55.6,3.38,0.11,1.42,0.87,0.43
5625,2018,09,23,KT,1,1,0,0,3.72,3.72,0.93,1.00,0.316,0.372,0.447,0.819,1.66,0.324,75.3,4.66,0.13,5.43,5.78,0.05
