,¿¬µµ,¿ù,ÀÏ,ÆÀ¸í,°æ±â,½Â,ÆÐ,¼¼ÀÌºê,È¦µå,ºí·Ð,QS,ÀÌ´×,Å¸ÀÚ,¾ÈÅ¸,2·çÅ¸,3·çÅ¸,È¨·±,½ÇÁ¡,ÀÚÃ¥,»ïÁø,º¼³Ý,°íÀÇ4±¸,»ç±¸,ÆøÅõ,º¸Å©,PK,µµ·ç,µµ½Ç
6710,2019,07,26,·Ôµ¥,1,0,1,0,0,0,0,9.0,39,14,1,0,1,8,8,2,2,0,0,3,0,0,0,2
6711,2019,07,26,ÇÑÈ­,1,0,1,0,0,0,0,8.0,40,14,3,0,3,9,9,5,4,0,0,0,0,0,0,2
6712,2019,07,27,SK,1,1,0,0,0,0,1,9.0,36,4,0,0,0,0,0,11,5,0,1,0,0,0,0,0
6713,2019,07,27,Hero,1,1,0,1,2,0,1,9.0,33,8,3,0,0,1,1,3,2,0,1,0,0,0,1,0
6714,2019,07,27,µÎ»ê,1,1,0,0,0,0,0,9.0,38,6,0,0,1,1,1,4,6,0,1,0,0,0,0,0
6715,2019,07,27,LG,1,1,0,1,0,0,1,9.0,37,9,0,0,1,2,2,7,4,0,0,2,0,0,3,0
6716,2019,07,27,»ï¼º,1,1,0,1,0,0,0,9.0,41,11,1,1,0,6,4,9,3,0,0,0,0,0,1,0
6717,2019,07,27,·Ôµ¥,1,0,1,0,0,0,1,9.0,44,10,1,0,0,4,3,6,5,1,2,1,0,0,2,0
6718,2019,07,27,NC,1,0,1,0,0,0,0,8.0,33,6,0,1,0,4,4,6,4,0,1,0,0,0,0,0
6719,2019,07,27,KT,1,0,1,0,0,0,0,9.0,39,10,0,0,1,5,5,7,4,0,0,1,0,0,3,1
6720,2019,07,27,ÇÑÈ­,1,0,1,0,0,1,0,8.0,36,11,3,1,2,7,7,7,2,0,0,0,0,0,1,0
6721,2019,07,27,KIA,1,0,1,0,0,0,0,8.0,48,17,3,0,1,12,11,3,4,0,1,0,0,0,0,0
6722,2019,07,28,SK,1,1,0,1,1,0,1,9.0,33,5,0,0,0,0,0,13,2,0,0,0,0,0,2,0
6723,2019,07,28,NC,1,1,0,0,0,0,1,9.0,34,4,2,0,0,0,0,7,0,0,1,0,0,0,0,0
6724,2019,07,28,LG,1,1,0,1,1,0,1,9.0,42,10,2,0,0,1,1,11,5,0,1,0,0,0,0,0
6725,2019,07,28,»ï¼º,1,1,0,0,0,0,1,9.0,38,8,4,0,0,6,3,2,2,0,1,0,1,0,1,0
6726,2019,07,28,·Ôµ¥,1,0,1,0,0,0,0,9.0,38,10,2,0,0,3,3,6,2,0,0,3,0,0,0,1
6727,2019,07,28,Hero,1,0,1,0,0,0,0,9.0,44,15,3,0,1,11,6,8,4,0,0,1,0,0,0,1
6728,2019,07,28,KT,1,0,1,0,0,0,0,9.0,45,11,2,0,2,10,9,6,6,0,0,0,0,0,0,0
6729,2019,07,28,ÇÑÈ­,1,0,1,0,0,0,0,8.0,44,12,2,0,1,13,11,4,5,0,4,0,0,0,0,0
6730,2019,07,30,KIA,1,1,0,1,1,0,1,9.0,29,3,2,0,0,0,0,7,2,0,0,0,0,1,1,1
6731,2019,07,30,µÎ»ê,1,1,0,1,2,0,0,9.0,36,7,1,0,0,1,1,9,1,0,1,3,0,0,1,1
6732,2019,07,30,Hero,1,1,0,1,3,0,0,9.0,41,8,0,0,1,2,2,7,6,0,1,0,0,0,0,0
6733,2019,07,30,KT,1,1,0,1,3,0,0,9.0,37,11,1,0,0,2,2,1,1,0,1,0,0,1,1,0
6734,2019,07,30,»ï¼º,1,1,0,1,3,0,0,9.0,37,8,2,0,1,2,2,6,4,0,0,0,0,0,1,1
6735,2019,07,30,SK,1,0,1,0,0,0,0,9.0,41,6,4,0,0,2,2,6,9,1,1,0,0,0,1,0
6736,2019,07,30,ÇÑÈ­,1,0,1,0,0,0,1,8.0,32,9,2,1,0,3,3,5,0,0,0,0,0,0,0,1
6737,2019,07,30,LG,1,0,1,0,0,0,0,9.0,35,9,0,0,2,4,4,6,1,0,0,1,0,1,0,0
6738,2019,07,30,·Ôµ¥,1,0,1,0,0,0,0,8.0,36,11,3,1,1,5,5,6,3,0,1,0,0,0,1,1
6739,2019,07,30,NC,1,0,1,0,0,0,0,9.0,41,10,1,1,0,9,9,4,4,0,2,1,0,0,0,1
6740,2019,07,31,Hero,1,1,0,0,0,0,1,9.0,33,7,0,0,0,0,0,4,2,0,0,0,0,0,0,0
6741,2019,07,31,NC,1,1,0,0,0,0,0,9.0,42,7,3,0,0,4,2,4,8,0,0,1,0,0,1,1
6742,2019,07,31,KIA,1,1,0,0,2,0,0,9.0,34,4,1,0,0,2,2,8,4,0,0,0,0,0,0,0
6743,2019,07,31,ÇÑÈ­,1,1,0,1,1,0,1,9.0,37,7,0,0,0,2,2,5,4,0,0,0,0,0,2,0
6744,2019,07,31,·Ôµ¥,1,1,0,0,3,0,0,9.0,35,8,1,0,3,4,4,5,3,0,0,0,0,0,0,0
6745,2019,07,31,KT,1,0,1,0,0,0,0,9.0,35,10,1,0,1,5,5,5,2,0,0,0,0,0,1,0
6746,2019,07,31,SK,1,0,1,0,0,0,0,9.0,45,11,0,0,1,6,6,8,9,0,0,0,0,0,1,0
6747,2019,07,31,»ï¼º,1,0,1,0,0,0,0,9.0,44,11,1,2,3,8,7,10,5,0,0,1,0,0,1,0
6748,2019,07,31,LG,1,0,1,0,0,0,1,9.0,44,11,1,1,0,8,8,4,4,0,1,0,0,0,1,1
6749,2019,07,31,µÎ»ê,1,0,1,0,0,0,0,8.0,37,13,1,0,2,8,8,3,1,0,1,0,0,0,0,0
6750,2019,08,01,ÇÑÈ­,1,1,0,1,2,0,1,9.0,35,8,0,0,0,1,0,9,2,0,0,1,0,0,1,0
6751,2019,08,01,SK,1,1,0,0,0,0,1,9.0,35,5,1,0,0,1,1,6,2,0,1,1,0,0,0,0
6752,2019,08,01,µÎ»ê,1,1,0,1,1,0,0,11.0,43,7,0,0,0,2,2,9,5,0,2,0,0,0,1,2
6753,2019,08,01,·Ôµ¥,1,1,0,0,0,0,0,9.0,32,5,1,0,2,4,4,9,1,0,0,0,0,0,0,0
6754,2019,08,01,LG,1,1,0,0,1,0,0,9.0,37,4,0,0,1,5,5,11,7,0,0,1,0,0,1,1
6755,2019,08,01,KT,1,0,1,0,0,0,0,9.0,38,9,1,0,0,3,0,9,2,0,0,0,0,0,1,1
6756,2019,08,01,NC,1,0,1,0,1,1,1,11.0,45,8,0,0,0,3,3,7,5,1,0,1,0,0,3,0
6757,2019,08,01,»ï¼º,1,0,1,0,0,0,0,9.0,40,7,1,0,2,9,9,2,6,0,2,0,0,0,0,0
6758,2019,08,01,KIA,1,0,1,0,0,0,0,8.0,38,12,3,0,3,10,10,7,2,0,0,0,0,0,0,0
6759,2019,08,01,Hero,1,0,1,0,1,1,0,8.0,43,17,7,0,0,11,11,5,3,0,0,0,0,0,0,0
6760,2019,08,03,SK,1,1,0,1,0,0,1,9.0,34,6,0,0,0,0,0,6,1,0,0,0,0,0,0,0
6761,2019,08,03,KIA,1,1,0,0,1,0,0,9.0,33,3,0,0,0,1,0,8,3,0,1,0,0,0,0,1
6762,2019,08,03,·Ôµ¥,1,1,0,1,0,1,1,9.0,36,4,1,0,0,1,1,6,4,1,0,0,0,0,1,0
6763,2019,08,03,KT,1,1,0,0,0,0,1,9.0,35,6,0,0,0,1,1,4,5,0,0,1,0,0,1,0
6764,2019,08,03,LG,1,1,0,1,0,0,0,9.0,45,14,0,1,2,10,9,8,3,0,1,0,0,0,2,1
6765,2019,08,03,µÎ»ê,1,0,1,0,0,0,1,8.0,32,9,3,0,0,2,1,2,1,0,0,0,0,0,0,0
6766,2019,08,03,ÇÑÈ­,1,0,1,0,0,0,1,9.0,41,10,2,0,0,3,3,4,3,0,1,1,0,0,0,0
6767,2019,08,03,NC,1,0,1,0,0,0,0,8.0,37,10,2,0,1,5,5,6,2,0,1,2,0,0,2,0
6768,2019,08,03,Hero,1,0,1,0,0,0,0,9.0,40,11,3,1,0,7,6,4,2,0,0,0,0,0,0,2
6769,2019,08,03,»ï¼º,1,0,1,0,0,0,0,8.0,45,15,2,0,1,13,13,7,6,0,1,0,0,0,2,1
6770,2019,08,04,KIA,1,1,0,0,0,0,1,9.0,29,2,0,0,0,0,0,7,0,0,0,0,0,0,1,0
6771,2019,08,04,»ï¼º,1,1,0,1,1,0,1,9.0,33,8,1,0,0,1,1,3,1,0,0,0,0,0,0,1
6772,2019,08,04,ÇÑÈ­,1,1,0,0,0,0,1,9.0,34,5,1,0,0,2,2,6,2,0,1,2,0,0,0,1
6773,2019,08,04,KT,1,1,0,1,2,0,0,9.0,39,9,1,1,0,3,3,7,2,0,0,1,0,0,1,0
6774,2019,08,04,·Ôµ¥,1,1,0,0,0,0,1,9.0,37,10,3,0,1,4,4,4,2,0,0,1,0,0,0,0
6775,2019,08,04,NC,1,0,1,0,0,0,1,8.0,27,3,0,0,1,1,1,3,1,0,0,0,0,0,0,0
6776,2019,08,04,LG,1,0,1,0,0,0,1,9.0,35,7,1,0,0,2,2,6,1,0,0,1,0,0,2,0
6777,2019,08,04,Hero,1,0,1,0,0,0,0,9.0,36,7,1,2,0,5,5,9,2,0,0,0,0,0,0,0
6778,2019,08,04,µÎ»ê,1,0,1,0,0,0,0,8.0,44,19,4,0,0,9,8,5,1,0,2,1,0,0,0,1
6779,2019,08,04,SK,1,0,1,0,0,0,0,8.0,41,13,2,0,1,8,8,7,4,0,0,1,0,0,1,0
6780,2019,08,06,KT,1,1,0,1,2,0,0,9.0,33,5,0,0,0,0,0,8,2,0,0,0,0,0,1,1
6781,2019,08,06,µÎ»ê,1,1,0,0,0,0,1,9.0,37,11,2,1,0,3,3,7,0,0,0,0,0,0,0,2
6782,2019,08,06,LG,1,1,0,0,0,0,0,9.0,40,14,2,0,0,4,4,4,1,0,0,1,0,0,0,0
6783,2019,08,06,SK,1,0,1,0,0,0,0,9.0,38,8,0,0,1,3,3,9,2,0,1,0,0,0,4,0
6784,2019,08,06,ÇÑÈ­,1,0,1,0,0,0,0,8.0,44,16,2,0,1,8,7,2,4,0,0,1,0,0,1,0
6785,2019,08,06,KIA,1,0,1,0,0,0,0,9.0,53,18,3,0,1,17,16,10,5,0,2,0,0,0,0,0
6786,2019,08,07,NC,1,1,0,0,0,0,0,12.0,47,7,1,0,0,1,1,11,7,0,2,0,0,0,0,3
6787,2019,08,07,SK,1,1,0,1,2,0,1,9.0,32,4,0,1,1,2,2,4,2,0,0,0,0,0,0,0
6788,2019,08,07,KIA,1,1,0,0,2,0,0,9.0,35,8,1,0,0,5,4,7,3,0,0,0,0,0,1,0
6789,2019,08,07,Hero,1,1,0,0,0,0,1,9.0,36,7,2,0,1,4,4,6,0,0,2,0,0,0,0,0
6790,2019,08,07,ÇÑÈ­,1,1,0,1,0,0,0,9.0,42,11,0,1,1,5,5,5,3,0,0,0,0,0,1,0
6791,2019,08,07,»ï¼º,1,0,1,0,0,0,1,11.1,45,6,1,0,2,2,2,5,5,1,1,0,0,0,0,0
6792,2019,08,07,KT,1,0,1,0,0,0,0,8.0,36,9,2,0,0,5,5,1,4,0,0,1,0,0,0,0
6793,2019,08,07,µÎ»ê,1,0,1,0,1,1,1,9.0,41,13,1,0,1,7,7,2,1,0,3,0,0,0,1,0
6794,2019,08,07,LG,1,0,1,0,0,0,0,8.0,38,12,2,0,0,10,9,6,4,1,1,0,0,0,1,1
6795,2019,08,07,·Ôµ¥,1,0,1,0,0,0,0,9.0,49,17,4,2,2,16,15,7,4,0,0,1,0,0,0,0
6796,2019,08,08,·Ôµ¥,1,1,0,0,0,0,1,9.0,37,5,1,0,0,0,0,4,4,0,2,0,0,0,0,0
6797,2019,08,08,SK,1,1,0,0,0,0,1,9.0,35,8,0,0,0,1,0,7,0,0,0,0,0,0,0,0
6798,2019,08,08,KIA,1,1,0,1,0,0,0,9.0,41,7,1,0,0,2,2,5,4,0,3,0,0,0,1,0
6799,2019,08,08,NC,1,1,0,0,0,0,1,9.0,39,12,2,0,1,2,2,4,0,0,0,0,0,0,0,0
6800,2019,08,08,µÎ»ê,1,1,0,0,0,0,0,9.0,34,8,1,0,0,2,2,9,2,0,0,0,0,0,1,0
6801,2019,08,08,Hero,1,0,1,0,0,0,0,9.0,40,10,2,0,0,6,5,11,2,0,0,2,0,0,0,0
6802,2019,08,08,ÇÑÈ­,1,0,1,0,1,1,0,8.0,35,11,1,0,0,5,5,5,4,0,0,0,0,0,1,1
6803,2019,08,08,»ï¼º,1,0,1,0,0,0,0,9.0,42,12,1,2,1,8,6,9,2,0,0,2,0,0,2,0
6804,2019,08,08,KT,1,0,1,0,0,0,0,8.0,37,10,2,0,2,7,7,2,4,0,1,0,0,0,1,1
6805,2019,08,08,LG,1,0,1,0,0,0,0,8.0,50,13,4,1,1,13,11,2,10,0,1,2,0,0,0,0
6806,2019,08,09,µÎ»ê,1,1,0,1,1,0,1,9.0,37,6,0,0,0,1,1,5,2,0,0,0,0,0,0,0
6807,2019,08,09,LG,1,1,0,1,3,1,0,10.0,37,6,1,0,1,2,2,6,5,0,0,1,0,0,1,1
6808,2019,08,09,KIA,1,1,0,0,1,0,0,9.0,39,10,0,0,2,4,2,7,2,0,0,0,0,0,0,0
6809,2019,08,09,·Ôµ¥,1,1,0,1,1,0,0,9.0,33,3,1,0,0,3,2,7,2,0,0,1,0,0,0,0
6810,2019,08,09,Hero,1,1,0,0,0,0,0,9.0,40,9,2,0,0,4,4,4,3,0,1,0,0,0,1,0
6811,2019,08,09,KT,1,0,1,0,0,0,1,8.0,35,6,0,1,0,3,2,3,5,1,0,0,0,0,2,0
6812,2019,08,09,NC,1,0,1,0,0,0,0,10.0,44,11,2,0,0,5,3,11,5,1,0,0,0,0,0,2
6813,2019,08,09,SK,1,0,1,0,2,1,0,8.1,45,14,3,0,0,5,5,9,5,0,1,0,0,0,1,0
6814,2019,08,09,»ï¼º,1,0,1,0,0,0,0,9.0,43,10,2,0,1,6,6,7,5,0,1,0,0,0,0,0
6815,2019,08,09,ÇÑÈ­,1,0,1,0,0,0,0,8.0,42,14,5,0,0,10,8,5,3,0,1,1,0,0,0,0
6816,2019,08,10,SK,1,1,0,1,2,0,1,9.0,33,5,0,0,0,0,0,8,2,0,0,0,0,0,0,1
6817,2019,08,10,KIA,1,1,0,0,0,0,1,9.0,31,5,0,0,2,2,2,4,1,0,0,0,0,0,0,0
6818,2019,08,10,Hero,1,1,0,0,0,0,1,9.0,38,10,2,0,0,2,2,8,3,0,0,0,1,0,1,0
6819,2019,08,10,KT,1,1,0,1,2,0,0,9.0,35,6,2,0,1,4,4,6,4,0,1,0,0,0,0,0
6820,2019,08,10,NC,1,1,0,1,0,0,1,9.0,34,6,2,0,1,4,4,9,1,0,0,0,0,0,0,0
6821,2019,08,10,LG,1,0,1,0,0,0,1,9.0,37,7,2,0,0,2,2,5,4,0,1,2,0,0,1,1
6822,2019,08,10,ÇÑÈ­,1,0,1,0,0,1,1,8.0,36,10,0,0,2,5,5,6,2,0,0,0,0,0,0,0
6823,2019,08,10,»ï¼º,1,0,1,0,0,0,0,9.0,42,12,6,1,1,7,6,4,3,0,0,0,0,0,1,0
6824,2019,08,10,·Ôµ¥,1,0,1,0,0,0,0,8.0,34,9,2,0,0,7,7,5,3,0,0,0,0,0,0,0
6825,2019,08,10,µÎ»ê,1,0,1,0,0,0,0,8.0,44,13,5,1,0,10,10,2,5,0,3,2,1,0,1,0
6826,2019,08,11,NC,1,1,0,0,0,0,1,9.0,36,8,0,0,0,1,1,10,4,0,0,0,0,0,0,0
6827,2019,08,11,ÇÑÈ­,1,1,0,1,1,0,0,9.0,44,12,2,0,0,4,2,5,4,0,0,1,0,0,0,0
6828,2019,08,11,LG,1,1,0,1,1,0,1,9.0,36,9,2,0,0,3,3,8,1,0,0,0,0,0,3,1
6829,2019,08,11,»ï¼º,1,1,0,1,0,0,0,9.0,44,10,3,0,0,4,3,7,6,0,0,0,0,0,1,0
6830,2019,08,11,µÎ»ê,1,1,0,0,0,0,1,9.0,41,13,1,0,3,7,7,3,3,0,0,1,0,0,0,0
6831,2019,08,11,SK,1,0,1,0,0,0,0,8.0,32,8,1,0,2,4,4,5,3,0,0,0,0,0,0,1
6832,2019,08,11,KIA,1,0,1,0,2,1,0,8.0,41,10,0,0,1,5,5,8,6,0,1,0,0,0,1,0
6833,2019,08,11,·Ôµ¥,1,0,1,0,0,0,0,8.0,39,13,2,1,3,9,5,6,3,0,0,0,0,0,2,0
6834,2019,08,11,KT,1,0,1,0,0,0,0,9.0,39,9,3,0,1,6,6,8,2,0,0,0,0,0,1,0
6835,2019,08,11,Hero,1,0,1,0,0,0,0,9.0,52,20,3,0,0,12,9,4,3,0,2,1,0,0,2,1
6836,2019,08,13,SK,1,1,0,1,1,0,1,9.0,32,7,0,0,1,1,1,6,1,0,0,0,0,0,1,0
6837,2019,08,13,NC,1,1,0,0,2,0,0,9.0,36,8,2,0,0,2,2,6,2,0,1,0,0,0,0,0
6838,2019,08,13,µÎ»ê,1,1,0,1,3,0,0,9.0,41,9,4,0,0,2,2,5,7,0,0,0,0,0,0,0
6839,2019,08,13,·Ôµ¥,1,1,0,1,1,0,0,9.0,41,12,1,0,1,5,5,7,1,0,0,0,0,0,0,0
6840,2019,08,13,LG,1,1,0,0,2,1,0,9.0,41,10,3,1,1,7,7,4,7,0,0,0,0,0,2,1
6841,2019,08,13,KIA,1,0,1,0,0,0,1,9.0,37,7,1,1,2,5,4,5,4,0,0,0,0,0,1,0
6842,2019,08,13,»ï¼º,1,0,1,0,0,0,0,8.0,35,6,0,2,1,4,4,10,4,0,3,0,0,0,0,2
6843,2019,08,13,KT,1,0,1,0,0,0,0,8.0,40,13,5,0,1,6,6,7,3,1,0,1,0,0,2,0
6844,2019,08,13,Hero,1,0,1,0,0,0,0,8.1,43,15,1,0,1,8,8,6,4,0,1,1,0,0,1,0
6845,2019,08,13,ÇÑÈ­,1,0,1,0,0,0,0,9.0,50,18,1,1,3,10,10,4,6,0,1,0,0,0,0,0
6846,2019,08,14,KIA,1,1,0,1,1,0,1,9.0,38,7,0,0,0,1,0,4,5,0,0,0,0,0,0,1
6847,2019,08,14,Hero,1,1,0,0,0,0,1,9.0,31,4,3,0,0,0,0,8,1,0,0,0,0,0,0,0
6848,2019,08,14,KT,1,1,0,0,0,0,1,9.0,32,5,3,0,0,0,0,7,1,0,0,0,0,0,0,0
6849,2019,08,14,ÇÑÈ­,1,1,0,0,1,0,0,9.0,35,4,1,0,1,3,3,8,4,0,0,0,0,0,0,0
6850,2019,08,14,µÎ»ê,1,0,1,0,0,0,1,8.0,34,8,2,0,0,4,4,3,2,0,1,0,1,0,0,0
6851,2019,08,14,·Ôµ¥,1,0,1,0,0,0,0,9.0,42,12,4,0,1,6,6,4,4,0,1,1,0,0,0,0
6852,2019,08,14,NC,1,0,1,0,0,0,0,8.0,42,13,1,1,1,9,7,3,4,0,0,0,0,0,0,0
6853,2019,08,14,LG,1,0,1,0,0,0,0,9.0,47,17,2,0,3,14,14,3,4,0,2,0,0,0,2,1
6854,2019,08,15,Hero,1,1,0,1,0,0,1,9.0,38,8,3,1,0,3,3,3,1,0,1,0,0,0,1,0
6855,2019,08,15,·Ôµ¥,1,1,0,0,0,0,0,9.0,37,11,0,0,0,5,5,10,1,0,1,1,0,1,1,1
6856,2019,08,15,SK,1,1,0,1,2,0,1,9.0,43,9,1,0,1,6,5,10,8,0,0,0,0,0,1,0
6857,2019,08,15,NC,1,0,1,0,0,0,0,8.0,36,9,2,1,0,4,4,3,3,0,0,1,0,0,0,0
6858,2019,08,15,KIA,1,0,1,0,0,0,0,9.0,42,11,4,1,1,7,7,8,5,0,0,0,0,0,1,1
6859,2019,08,15,ÇÑÈ­,1,0,1,0,0,0,0,8.0,41,16,2,0,3,11,11,10,2,0,0,0,0,0,0,0
6860,2019,08,16,KIA,1,1,0,0,0,0,1,9.0,31,3,0,0,0,0,0,11,1,0,0,0,0,0,1,0
6861,2019,08,16,ÇÑÈ­,1,1,0,1,0,0,1,9.0,32,4,1,0,0,1,1,3,2,0,1,0,0,0,0,1
6862,2019,08,16,KT,1,1,0,0,0,0,1,9.0,39,5,2,0,0,1,1,3,5,0,2,0,0,0,0,0
6863,2019,08,16,Hero,1,1,0,1,4,0,0,9.0,39,10,2,0,0,4,4,4,4,0,0,0,1,0,1,1
6864,2019,08,16,µÎ»ê,1,1,0,1,0,0,1,9.0,36,6,0,0,1,4,4,2,2,0,1,0,0,0,1,0
6865,2019,08,16,SK,1,0,1,0,0,0,0,8.1,33,6,0,0,0,1,0,3,4,1,0,0,0,1,0,0
6866,2019,08,16,·Ôµ¥,1,0,1,0,0,0,1,9.0,32,7,2,0,0,2,2,6,0,0,1,0,0,0,0,1
6867,2019,08,16,NC,1,0,1,0,0,0,0,8.0,40,13,1,0,2,6,6,6,4,0,0,2,0,0,2,0
6868,2019,08,16,LG,1,0,1,0,0,0,0,8.0,40,14,3,1,1,7,7,8,4,0,0,0,0,0,1,2
6869,2019,08,16,»ï¼º,1,0,1,0,0,0,0,8.0,44,13,2,0,1,9,9,5,6,0,0,0,0,0,0,0
6870,2019,08,17,NC,1,1,0,0,0,0,1,9.0,30,3,0,0,0,0,0,5,2,0,0,0,0,0,0,1
6871,2019,08,17,µÎ»ê,1,1,0,0,0,0,1,9.0,32,5,0,1,0,2,1,6,0,0,0,0,0,0,0,0
6872,2019,08,17,»ï¼º,1,1,0,0,1,0,1,9.0,37,8,0,0,1,2,2,7,3,0,2,0,0,0,0,0
6873,2019,08,17,KT,1,1,0,1,0,0,0,10.0,40,10,3,0,1,3,3,4,2,0,1,0,0,0,1,0
6874,2019,08,17,ÇÑÈ­,1,1,0,0,0,0,0,9.0,36,8,2,0,1,4,4,2,2,0,1,0,0,0,0,0
6875,2019,08,17,KIA,1,0,1,0,1,1,1,10.0,46,12,0,0,1,4,4,9,5,1,1,0,0,0,0,0
6876,2019,08,17,LG,1,0,1,0,0,0,0,8.0,39,10,3,0,0,7,6,6,4,0,1,1,0,0,0,0
6877,2019,08,17,Hero,1,0,1,0,0,0,0,9.0,40,14,2,1,2,8,7,7,0,0,0,0,0,0,0,2
6878,2019,08,17,·Ôµ¥,1,0,1,0,0,0,0,8.0,43,13,3,1,0,9,7,5,3,0,2,0,0,0,0,0
6879,2019,08,17,SK,1,0,1,0,0,0,0,8.0,41,10,2,0,2,9,8,2,5,0,1,2,0,0,2,0
6880,2019,08,18,LG,1,1,0,0,0,0,1,9.0,37,7,1,0,0,1,1,8,4,0,0,0,0,0,0,0
6881,2019,08,18,KT,1,1,0,1,1,0,1,9.0,37,9,2,0,0,1,1,10,2,0,0,0,0,0,1,1
6882,2019,08,18,µÎ»ê,1,1,0,0,0,0,1,9.0,35,6,2,0,0,3,3,11,2,0,0,0,0,0,0,0
6883,2019,08,18,NC,1,1,0,0,0,0,0,9.0,37,12,4,0,1,4,4,7,1,0,0,0,0,0,0,1
6884,2019,08,18,ÇÑÈ­,1,1,0,1,1,1,0,9.0,40,9,0,0,2,4,4,7,4,0,0,0,0,0,0,0
6885,2019,08,18,KIA,1,0,1,0,0,0,0,9.0,39,5,0,0,0,2,2,7,8,0,0,0,0,0,1,0
6886,2019,08,18,Hero,1,0,1,0,0,0,0,9.0,39,9,0,0,0,5,5,6,3,0,2,0,0,0,1,1
6887,2019,08,18,·Ôµ¥,1,0,1,0,0,0,0,8.0,42,12,3,0,0,11,7,1,5,0,2,0,0,0,0,0
6888,2019,08,18,SK,1,0,1,0,0,0,0,8.0,38,11,2,1,0,7,7,4,3,0,0,3,0,0,0,0
6889,2019,08,18,»ï¼º,1,0,1,0,0,0,0,9.0,41,11,4,0,2,8,8,3,4,0,2,1,0,0,0,0
6890,2019,08,20,SK,1,1,0,0,0,0,1,9.0,34,4,1,0,0,0,0,8,3,0,1,0,0,0,1,0
6891,2019,08,20,KT,1,1,0,0,1,0,0,9.0,34,5,0,0,0,0,0,2,2,0,0,1,0,0,0,0
6892,2019,08,20,»ï¼º,1,1,0,0,0,0,1,9.0,31,4,0,0,0,0,0,12,0,0,0,0,0,0,1,0
6893,2019,08,20,LG,1,1,0,0,0,0,1,9.0,39,7,1,0,0,3,2,5,4,0,0,0,0,0,0,0
6894,2019,08,20,NC,1,1,0,0,0,0,1,9.0,31,4,0,0,2,2,2,3,0,0,0,0,0,0,0,0
6895,2019,08,20,µÎ»ê,1,0,1,0,0,0,1,8.0,33,8,2,0,1,3,3,2,2,0,0,0,0,0,0,0
6896,2019,08,20,ÇÑÈ­,1,0,1,0,0,0,0,9.0,40,6,1,0,0,5,5,2,8,0,1,0,0,0,2,0
6897,2019,08,20,·Ôµ¥,1,0,1,0,0,0,0,8.0,35,10,2,0,1,5,5,5,2,0,1,0,0,0,1,0
6898,2019,08,20,Hero,1,0,1,0,0,0,0,8.0,37,13,2,0,1,6,6,7,2,0,1,0,0,1,1,1
6899,2019,08,20,KIA,1,0,1,0,0,0,0,8.0,51,14,1,1,0,15,13,9,7,0,3,1,0,0,2,0
6900,2019,08,21,Hero,1,1,0,0,1,0,1,9.0,33,6,0,1,0,1,1,7,0,0,0,0,0,0,1,0
6901,2019,08,21,LG,1,1,0,1,2,0,0,9.0,39,9,1,0,1,4,4,7,2,0,1,0,0,0,2,0
6902,2019,08,21,SK,1,1,0,1,2,0,1,9.0,34,9,0,0,1,4,4,6,0,0,0,0,1,0,0,0
6903,2019,08,21,·Ôµ¥,1,0,1,0,0,0,0,8.0,36,10,1,0,0,5,3,7,2,0,0,1,0,0,2,0
6904,2019,08,21,KIA,1,0,1,0,0,0,0,8.0,36,11,2,0,0,6,5,5,2,0,0,0,0,0,1,0
6905,2019,08,21,KT,1,0,1,0,0,0,0,9.0,42,10,1,0,2,8,8,9,6,0,0,0,0,0,1,0
6906,2019,08,22,NC,1,1,0,1,2,0,1,9.0,35,3,0,0,0,2,0,9,1,0,2,1,0,0,0,0
6907,2019,08,22,µÎ»ê,1,1,0,0,0,0,1,9.0,34,4,0,0,0,1,1,7,3,0,0,0,0,0,0,0
6908,2019,08,22,KT,1,1,0,1,1,0,1,9.0,36,10,1,0,2,2,2,6,0,0,1,0,0,0,0,0
6909,2019,08,22,SK,1,1,0,1,1,0,0,9.0,42,11,3,0,1,6,6,5,3,0,2,0,0,1,2,0
6910,2019,08,22,·Ôµ¥,1,0,1,0,0,0,1,8.0,36,11,4,0,0,4,4,4,1,0,1,0,0,0,0,0
6911,2019,08,22,LG,1,0,1,0,0,0,0,9.0,40,9,0,1,1,5,5,10,4,0,1,0,0,0,1,1
6912,2019,08,22,ÇÑÈ­,1,0,1,0,1,1,0,8.0,41,13,2,0,0,8,6,7,5,0,1,1,0,0,1,1
6913,2019,08,22,»ï¼º,1,0,1,0,0,0,0,9.0,48,15,3,1,3,13,13,5,6,0,1,1,0,0,0,0
6914,2019,08,22,KIA,1,0,0,0,0,1,1,12.0,45,10,3,0,1,5,5,7,1,0,0,0,0,0,0,0
6915,2019,08,22,Hero,1,0,0,0,0,0,0,12.0,51,13,5,0,0,5,5,3,6,0,0,0,0,1,1,1
6916,2019,08,23,Hero,1,1,0,0,0,0,1,9.0,34,7,1,0,0,0,0,7,0,0,0,0,0,0,0,0
6917,2019,08,23,LG,1,1,0,0,0,0,1,9.0,38,8,0,0,1,2,2,5,1,0,4,0,0,0,0,1
6918,2019,08,23,SK,1,1,0,0,2,0,0,9.0,37,9,0,0,0,2,2,7,4,0,0,0,0,0,2,1
6919,2019,08,23,µÎ»ê,1,1,0,0,0,0,0,9.0,37,4,1,0,1,4,4,4,5,0,1,0,0,0,1,0
