,연도,선수이름,팀명,포지션,경기수,선발경기,이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루저지,도루저지율,타율,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이
1037,2017,로하스,KT,중견수,81,77,673.6666666666666,2,0,174,4,0,0.9890000000000001,0,0,0,0.0,0.301,367,336,52,101,27,3,18,188,56,0,3
1040,2017,이대형,KT,중견수,34,28,211.33333333333331,0,0,57,1,0,1.0,0,0,0,0.0,0.267,366,337,51,90,8,3,0,104,24,4,1
1050,2017,하준호,KT,중견수,32,12,149.0,2,0,28,1,0,0.935,0,0,0,0.0,0.22399999999999998,226,196,31,44,11,1,3,66,18,4,1
1057,2017,전민수,KT,중견수,11,7,58.0,0,0,19,0,0,1.0,0,0,0,0.0,0.27699999999999997,145,130,20,36,8,0,1,47,8,3,1
1061,2017,김사연,KT,중견수,12,8,73.0,0,0,25,0,0,1.0,0,0,0,0.0,0.21600000000000003,52,51,5,11,2,0,0,13,3,1,0
1073,2017,안익훈,LG,중견수,101,43,513.6666666666666,2,0,130,3,0,0.985,0,0,0,0.0,0.32,248,219,38,70,5,0,1,78,15,5,2
1077,2017,이형종,LG,중견수,54,43,321.3333333333333,0,0,84,3,0,1.0,0,0,0,0.0,0.265,434,377,57,100,18,0,9,145,44,4,2
1087,2017,김용의,LG,중견수,52,48,334.3333333333333,1,0,85,1,0,0.9890000000000001,0,0,0,0.0,0.268,189,164,17,44,6,2,0,54,8,6,0
1091,2017,이천웅,LG,중견수,7,3,35.0,0,0,7,0,0,1.0,0,0,0,0.0,0.284,266,232,35,66,14,0,2,86,27,4,0
1099,2017,임훈,LG,중견수,11,2,40.333333333333336,0,0,8,0,0,1.0,0,0,0,0.0,0.293,85,82,8,24,1,0,0,25,7,0,0
1118,2017,김성욱,NC,중견수,94,47,536.0,0,0,112,3,2,1.0,0,0,0,0.0,0.247,347,308,60,76,18,4,6,120,31,1,5
1121,2017,이종욱,NC,중견수,81,71,461.33333333333326,0,0,108,1,0,1.0,0,0,0,0.0,0.308,355,318,52,98,15,0,5,128,34,2,2
1131,2017,김준완,NC,중견수,42,19,176.0,1,0,41,1,0,0.977,0,0,0,0.0,0.25,144,124,19,31,2,1,0,35,8,2,2
1139,2017,윤병호,NC,중견수,19,4,77.33333333333333,0,0,20,4,1,1.0,0,0,0,0.0,0.2,58,55,11,11,3,0,0,14,2,1,0
1148,2017,이재율,NC,중견수,7,2,18.0,0,0,1,0,0,1.0,0,0,0,0.0,0.16699999999999998,27,24,16,4,0,0,0,4,1,1,0
1151,2017,강진성,NC,중견수,5,0,8.0,0,0,1,0,0,1.0,0,0,0,0.0,0.29600000000000004,32,27,5,8,3,0,1,14,5,0,0
1161,2017,노수광,SK,중견수,84,65,544.0,4,0,135,1,0,0.971,0,0,0,0.0,0.285,425,382,72,109,18,3,6,151,39,4,5
1164,2017,김강민,SK,중견수,77,35,388.0,2,0,108,1,0,0.982,0,0,0,0.0,0.21899999999999997,203,183,31,40,5,1,5,62,18,0,0
1183,2017,조용호,SK,중견수,38,34,264.6666666666667,0,0,70,3,1,1.0,0,0,0,0.0,0.272,225,191,34,52,7,1,0,61,10,6,0
