,¿¬µµ,¿ù,ÀÏ,ÆÀ¸í,R/G,µæÁ¡,È¨·±,µµ·ç,º¼³Ý%,»ïÁø%,BABIP,Å¸À²,Ãâ·çÀ²,ÀåÅ¸À²,OPS,wOBA
5629,2018,9,25,·Ôµ¥,8.0,8,2,0,5.3,18.4,0.462,0.4,0.447,0.5710000000000001,1.018,0.452
5630,2018,9,25,µÎ»ê,13.0,13,1,1,11.4,11.4,0.406,0.368,0.455,0.474,0.929,0.41700000000000004
5631,2018,9,25,KIA,9.0,9,1,3,17.0,4.3,0.314,0.324,0.447,0.486,0.9329999999999999,0.41200000000000003
5632,2018,9,25,»ï¼º,8.0,8,3,1,14.3,7.1,0.25,0.313,0.415,0.6559999999999999,1.071,0.442
5633,2018,9,25,NC,7.0,7,3,0,8.9,24.4,0.385,0.325,0.386,0.55,0.9359999999999999,0.401
5634,2018,9,25,LG,7.0,7,1,0,11.4,20.4,0.35700000000000004,0.289,0.386,0.474,0.86,0.387
5635,2018,9,25,KT,7.0,7,0,0,14.9,12.8,0.324,0.275,0.38299999999999995,0.35,0.733,0.345
5636,2018,9,25,Hero,2.0,2,0,0,5.3,34.2,0.429,0.265,0.342,0.353,0.695,0.324
5637,2018,9,25,ÇÑÈ­,1.0,1,1,1,6.1,21.2,0.217,0.19399999999999998,0.242,0.29,0.532,0.242
5638,2018,9,26,KT,9.0,9,1,1,2.4,9.8,0.486,0.45,0.46299999999999997,0.625,1.088,0.48
5639,2018,9,26,·Ôµ¥,10.0,10,2,1,10.0,7.5,0.32299999999999995,0.33299999999999996,0.4,0.611,1.011,0.43700000000000006
5640,2018,9,26,µÎ»ê,9.0,9,2,1,10.3,15.4,0.34600000000000003,0.324,0.41,0.529,0.9390000000000001,0.41600000000000004
5641,2018,9,26,ÇÑÈ­,8.0,8,5,0,2.9,14.7,0.174,0.281,0.294,0.75,1.044,0.41700000000000004
5642,2018,9,26,SK,5.0,5,1,1,8.1,13.5,0.222,0.212,0.297,0.364,0.6609999999999999,0.3
5643,2018,9,26,»ï¼º,4.0,4,1,2,12.5,12.5,0.276,0.257,0.35,0.429,0.779,0.35200000000000004
5644,2018,9,26,KIA,2.0,2,0,1,11.1,16.7,0.308,0.25,0.33299999999999996,0.313,0.6459999999999999,0.304
5645,2018,9,26,Hero,8.0,8,3,1,14.3,7.1,0.2,0.25,0.35700000000000004,0.5,0.857,0.375
5646,2018,9,26,NC,7.0,7,1,0,10.5,15.8,0.231,0.212,0.316,0.424,0.74,0.33
5647,2018,9,26,LG,2.0,2,0,0,5.9,35.3,0.3,0.188,0.235,0.188,0.423,0.205
5648,2018,9,27,ÇÑÈ­,9.0,9,2,0,10.3,7.7,0.379,0.39399999999999996,0.462,0.606,1.068,0.46299999999999997
5649,2018,9,27,SK,11.0,11,1,2,7.3,14.6,0.433,0.389,0.439,0.528,0.9670000000000001,0.428
5650,2018,9,27,LG,9.0,9,0,0,12.8,15.4,0.40700000000000003,0.355,0.42100000000000004,0.484,0.905,0.39799999999999996
5651,2018,9,27,·Ôµ¥,8.0,8,2,1,9.5,11.9,0.355,0.35100000000000003,0.405,0.595,1.0,0.428
5652,2018,9,27,»ï¼º,7.0,7,2,0,5.4,18.9,0.385,0.34299999999999997,0.37799999999999995,0.629,1.0070000000000001,0.436
5653,2018,9,27,KT,6.0,6,2,0,11.6,23.3,0.41700000000000004,0.33299999999999996,0.415,0.528,0.943,0.409
5654,2018,9,27,µÎ»ê,6.0,6,2,0,5.1,35.9,0.381,0.27,0.308,0.486,0.794,0.344
5655,2018,9,27,NC,4.0,4,3,0,0.0,14.3,0.222,0.257,0.257,0.5429999999999999,0.8,0.335
5656,2018,9,27,Hero,6.0,6,0,0,10.3,18.0,0.29600000000000004,0.235,0.33299999999999996,0.294,0.627,0.301
5657,2018,9,27,KIA,1.0,1,0,0,6.2,21.9,0.13,0.1,0.156,0.1,0.256,0.131
5658,2018,9,28,ÇÑÈ­,5.0,5,0,4,13.0,17.4,0.345,0.27,0.4,0.324,0.7240000000000001,0.342
5659,2018,9,28,SK,6.0,6,2,1,11.1,16.7,0.25,0.25,0.33299999999999996,0.469,0.802,0.35200000000000004
5660,2018,9,28,KIA,6.0,6,1,1,12.2,14.6,0.24100000000000002,0.222,0.317,0.33299999999999996,0.65,0.301
5661,2018,9,28,Hero,9.0,9,1,0,10.8,32.4,0.235,0.172,0.324,0.414,0.738,0.33399999999999996
5662,2018,9,28,·Ôµ¥,8.0,8,3,0,2.4,21.4,0.39299999999999996,0.35,0.381,0.625,1.006,0.433
5663,2018,9,28,LG,2.0,2,0,0,2.8,16.7,0.31,0.265,0.278,0.294,0.5720000000000001,0.26
5664,2018,9,28,µÎ»ê,4.0,4,1,1,11.9,16.7,0.276,0.243,0.33299999999999996,0.37799999999999995,0.711,0.324
5665,2018,9,28,NC,2.0,2,1,0,6.2,18.8,0.261,0.233,0.281,0.33299999999999996,0.614,0.27899999999999997
5666,2018,9,28,KT,5.0,5,2,3,9.4,20.8,0.353,0.298,0.365,0.447,0.812,0.35700000000000004
5667,2018,9,28,»ï¼º,5.0,5,2,1,5.9,15.7,0.297,0.27699999999999997,0.32,0.426,0.746,0.331
5668,2018,9,29,·Ôµ¥,8.0,8,3,1,2.4,22.0,0.444,0.385,0.415,0.6920000000000001,1.107,0.474
5669,2018,9,29,µÎ»ê,9.0,9,2,1,9.1,13.6,0.387,0.359,0.43200000000000005,0.564,0.996,0.439
5670,2018,9,29,»ï¼º,9.0,9,1,2,19.0,19.0,0.435,0.355,0.488,0.5479999999999999,1.036,0.451
5671,2018,9,29,Hero,6.0,6,3,0,2.6,26.3,0.292,0.27,0.289,0.541,0.83,0.342
5672,2018,9,29,KIA,4.0,4,1,0,8.8,17.6,0.292,0.267,0.324,0.4,0.7240000000000001,0.321
5673,2018,9,29,LG,8.0,8,0,0,11.3,9.4,0.4,0.364,0.442,0.47700000000000004,0.919,0.415
5674,2018,9,29,NC,5.0,5,0,2,2.6,15.4,0.355,0.297,0.316,0.37799999999999995,0.6940000000000001,0.313
5675,2018,9,29,SK,3.0,3,2,1,8.1,24.3,0.22699999999999998,0.212,0.297,0.39399999999999996,0.691,0.31
5676,2018,9,29,ÇÑÈ­,3.0,3,1,0,5.9,26.5,0.136,0.125,0.17600000000000002,0.21899999999999997,0.395,0.18100000000000002
5677,2018,9,29,KT,3.0,3,1,0,3.0,21.2,0.125,0.125,0.152,0.281,0.433,0.18600000000000003
5678,2018,9,30,KIA,6.0,6,0,0,0.0,13.2,0.469,0.41700000000000004,0.42100000000000004,0.47200000000000003,0.893,0.402
5679,2018,9,30,·Ôµ¥,8.0,8,1,2,11.4,9.1,0.382,0.359,0.43200000000000005,0.48700000000000004,0.919,0.414
5680,2018,9,30,µÎ»ê,7.0,7,1,2,9.8,12.2,0.33299999999999996,0.314,0.39,0.429,0.8190000000000001,0.37
5681,2018,9,30,Hero,8.0,8,3,0,5.9,29.4,0.316,0.281,0.324,0.594,0.9179999999999999,0.38799999999999996
5682,2018,9,30,SK,8.0,8,2,0,5.1,30.8,0.304,0.243,0.282,0.541,0.823,0.34700000000000003
5683,2018,9,30,KT,7.0,7,1,2,16.7,19.0,0.385,0.314,0.429,0.429,0.858,0.39399999999999996
5684,2018,9,30,ÇÑÈ­,4.0,4,0,2,5.3,18.4,0.321,0.257,0.316,0.28600000000000003,0.602,0.285
5685,2018,9,30,»ï¼º,4.0,4,1,2,10.3,28.2,0.304,0.22899999999999998,0.308,0.371,0.679,0.309
5686,2018,9,30,LG,1.0,1,1,0,0.0,15.6,0.20800000000000002,0.2,0.25,0.3,0.55,0.253
5687,2018,9,30,NC,2.0,2,2,0,3.0,27.3,0.14300000000000002,0.156,0.182,0.375,0.557,0.235
5688,2018,10,2,NC,6.0,6,0,1,6.0,8.0,0.37200000000000005,0.348,0.38,0.413,0.7929999999999999,0.358
5689,2018,10,2,·Ôµ¥,8.0,8,4,0,10.4,22.9,0.37,0.33299999999999996,0.41700000000000004,0.643,1.06,0.45299999999999996
5690,2018,10,2,LG,10.0,10,1,0,11.6,9.3,0.33299999999999996,0.324,0.442,0.5,0.9420000000000001,0.42200000000000004
5691,2018,10,2,SK,6.0,6,2,2,15.2,26.1,0.33299999999999996,0.263,0.37799999999999995,0.474,0.852,0.37799999999999995
5692,2018,10,2,KT,6.0,6,1,0,7.5,22.5,0.29600000000000004,0.243,0.3,0.43200000000000005,0.732,0.322
5693,2018,10,2,KIA,5.0,5,2,0,12.5,12.5,0.21899999999999997,0.231,0.354,0.385,0.7390000000000001,0.33
5694,2018,10,3,»ï¼º,20.0,20,2,0,9.8,23.5,0.6,0.455,0.529,0.773,1.3019999999999998,0.5589999999999999
5695,2018,10,3,ÇÑÈ­,7.0,7,1,0,13.2,15.8,0.32,0.281,0.37799999999999995,0.406,0.784,0.359
5696,2018,10,3,KT,4.0,4,1,0,2.7,21.6,0.28,0.235,0.278,0.353,0.631,0.284
5697,2018,10,3,KIA,5.0,5,1,0,5.1,28.2,0.5,0.353,0.405,0.47100000000000003,0.8759999999999999,0.396
5698,2018,10,3,LG,3.0,3,1,0,0.0,21.6,0.35700000000000004,0.297,0.297,0.43200000000000005,0.7290000000000001,0.32
5699,2018,10,3,·Ôµ¥,6.0,6,0,1,14.6,22.0,0.34600000000000003,0.257,0.366,0.34299999999999997,0.7090000000000001,0.32299999999999995
5700,2018,10,4,·Ôµ¥,7.0,7,3,0,6.8,27.3,0.41700000000000004,0.33299999999999996,0.409,0.59,0.9990000000000001,0.435
5701,2018,10,4,KIA,7.0,7,4,1,5.1,12.8,0.259,0.306,0.342,0.639,0.981,0.413
5702,2018,10,4,SK,3.0,3,1,0,15.9,31.8,0.429,0.28600000000000003,0.409,0.371,0.78,0.365
5703,2018,10,4,ÇÑÈ­,2.0,2,1,0,8.3,36.1,0.21100000000000002,0.152,0.222,0.242,0.46399999999999997,0.217
5704,2018,10,6,KT,6.0,6,0,1,5.9,29.4,0.409,0.281,0.324,0.375,0.6990000000000001,0.317
5705,2018,10,6,·Ôµ¥,8.0,8,2,1,17.5,20.0,0.304,0.273,0.4,0.515,0.915,0.40299999999999997
5706,2018,10,6,LG,3.0,3,2,0,8.3,13.9,0.192,0.212,0.278,0.39399999999999996,0.672,0.297
5707,2018,10,6,NC,6.0,6,2,0,12.5,25.0,0.16699999999999998,0.179,0.281,0.429,0.71,0.31
5708,2018,10,6,KIA,6.5,13,4,1,6.0,16.7,0.321,0.301,0.373,0.479,0.852,0.375
5709,2018,10,6,SK,5.5,11,2,5,7.9,17.1,0.321,0.27899999999999997,0.34700000000000003,0.397,0.7440000000000001,0.33799999999999997
5710,2018,10,6,Hero,5.0,5,2,0,9.8,26.8,0.435,0.34299999999999997,0.415,0.629,1.044,0.44299999999999995
5711,2018,10,6,ÇÑÈ­,5.0,5,2,0,5.6,16.7,0.26899999999999996,0.265,0.306,0.47100000000000003,0.777,0.337
5712,2018,10,6,»ï¼º,1.0,1,1,0,8.6,11.4,0.192,0.19399999999999998,0.28600000000000003,0.29,0.5760000000000001,0.271
5713,2018,10,6,µÎ»ê,1.0,1,0,1,9.1,21.2,0.19,0.14300000000000002,0.273,0.179,0.452,0.235
5714,2018,10,7,·Ôµ¥,8.0,8,2,0,5.0,25.0,0.5,0.405,0.425,0.6759999999999999,1.101,0.467
5715,2018,10,7,µÎ»ê,7.0,7,1,1,10.4,10.4,0.33299999999999996,0.317,0.396,0.46299999999999997,0.8590000000000001,0.377
5716,2018,10,7,KIA,4.0,4,1,0,7.0,18.6,0.29,0.25,0.302,0.375,0.677,0.305
5717,2018,10,7,NC,2.0,2,0,0,7.5,15.0,0.3,0.25,0.325,0.33299999999999996,0.6579999999999999,0.307
5718,2018,10,9,ÇÑÈ­,10.0,10,3,0,2.3,15.9,0.433,0.4,0.429,0.75,1.179,0.501
5719,2018,10,9,·Ôµ¥,11.0,11,0,2,11.8,11.8,0.42100000000000004,0.39,0.451,0.46299999999999997,0.914,0.40299999999999997
5720,2018,10,9,»ï¼º,8.0,8,3,2,7.1,23.8,0.33299999999999996,0.297,0.366,0.541,0.907,0.39399999999999996
5721,2018,10,9,KT,6.0,6,1,1,11.9,33.3,0.455,0.297,0.381,0.405,0.7859999999999999,0.36
5722,2018,10,9,KIA,10.0,10,0,0,13.2,22.6,0.353,0.267,0.358,0.37799999999999995,0.736,0.33799999999999997
5723,2018,10,9,SK,4.0,4,2,0,10.0,22.5,0.24,0.222,0.3,0.389,0.6890000000000001,0.308
5724,2018,10,10,KIA,6.0,6,1,0,8.6,20.0,0.375,0.313,0.371,0.43799999999999994,0.809,0.364
5725,2018,10,10,SK,12.0,12,4,4,13.6,13.6,0.231,0.278,0.409,0.639,1.048,0.445
5726,2018,10,10,KT,8.5,17,6,0,7.2,15.7,0.24600000000000002,0.263,0.325,0.579,0.904,0.38299999999999995
5727,2018,10,10,µÎ»ê,5.0,5,0,0,14.3,28.6,0.45799999999999996,0.306,0.405,0.361,0.7659999999999999,0.361
5728,2018,10,10,ÇÑÈ­,1.0,1,1,0,12.1,15.2,0.174,0.172,0.273,0.31,0.583,0.26899999999999996
5729,2018,10,10,·Ôµ¥,0.5,1,1,1,3.1,34.4,0.231,0.161,0.188,0.21,0.39799999999999996,0.182
5730,2018,10,11,µÎ»ê,8.0,8,1,1,7.7,25.6,0.44,0.33299999999999996,0.385,0.5,0.885,0.392
5731,2018,10,11,·Ôµ¥,4.0,4,1,1,2.9,17.6,0.2,0.188,0.212,0.344,0.556,0.242
5732,2018,10,11,SK,3.0,3,1,0,8.3,16.7,0.231,0.212,0.278,0.33299999999999996,0.611,0.278
5733,2018,10,11,KIA,0.0,0,0,0,3.1,18.8,0.2,0.161,0.188,0.226,0.414,0.188
5734,2018,10,12,µÎ»ê,13.0,13,2,0,13.3,26.7,0.6,0.447,0.511,0.684,1.195,0.513
5735,2018,10,12,Hero,10.0,10,1,0,2.3,16.3,0.41200000000000003,0.366,0.37200000000000005,0.634,1.006,0.428
5736,2018,10,12,KIA,6.0,6,0,3,8.3,16.7,0.29600000000000004,0.242,0.306,0.33299999999999996,0.639,0.294
5737,2018,10,12,KT,5.0,5,0,0,12.5,15.0,0.379,0.314,0.4,0.429,0.8290000000000001,0.37799999999999995
5738,2018,10,12,NC,2.0,2,0,0,0.0,18.2,0.29600000000000004,0.242,0.242,0.273,0.515,0.233
5739,2018,10,12,·Ôµ¥,4.0,4,2,0,10.3,23.1,0.25,0.22899999999999998,0.308,0.514,0.8220000000000001,0.354
5740,2018,10,13,»ï¼º,12.0,12,4,2,6.8,18.2,0.483,0.45,0.47700000000000004,0.8,1.2770000000000001,0.535
5741,2018,10,13,ÇÑÈ­,10.0,10,1,0,10.3,10.3,0.33299999999999996,0.324,0.385,0.47100000000000003,0.856,0.37799999999999995
5742,2018,10,13,KT,4.0,4,2,0,9.3,7.0,0.303,0.324,0.381,0.486,0.867,0.381
5743,2018,10,13,·Ôµ¥,5.0,5,3,1,8.1,24.3,0.22699999999999998,0.242,0.297,0.545,0.8420000000000001,0.35100000000000003
5744,2018,10,13,LG,3.0,3,0,1,10.0,20.0,0.308,0.235,0.33299999999999996,0.294,0.627,0.301
5745,2018,10,13,µÎ»ê,3.0,3,0,2,0.0,20.0,0.469,0.375,0.375,0.375,0.75,0.345
5746,2018,10,13,SK,2.0,2,1,1,0.0,30.0,0.44,0.316,0.35,0.395,0.745,0.341
5747,2018,10,13,Hero,5.0,5,2,1,7.9,15.8,0.259,0.257,0.316,0.486,0.802,0.35
5748,2018,10,13,NC,8.0,8,3,0,14.6,26.8,0.23800000000000002,0.22899999999999998,0.341,0.514,0.855,0.37
5749,2018,10,13,KIA,1.0,1,0,0,0.0,24.2,0.292,0.21899999999999997,0.242,0.25,0.49200000000000005,0.22899999999999998
5750,2018,10,14,µÎ»ê,5.0,5,1,1,5.4,5.4,0.226,0.235,0.297,0.324,0.621,0.287
5751,2018,10,14,·Ôµ¥,1.0,1,0,0,5.9,11.8,0.321,0.281,0.324,0.375,0.6990000000000001,0.317
5752,2019,3,23,Hero,7.0,7,2,0,6.8,15.9,0.387,0.35,0.395,0.525,0.92,0.406
5753,2019,3,23,LG,2.0,2,0,0,8.8,35.3,0.42100000000000004,0.258,0.324,0.355,0.679,0.311
5754,2019,3,23,SK,7.0,7,2,1,16.2,13.5,0.25,0.258,0.37799999999999995,0.484,0.862,0.382
5755,2019,3,23,NC,7.0,7,3,0,13.9,19.4,0.23800000000000002,0.258,0.361,0.5479999999999999,0.909,0.391
5756,2019,3,23,µÎ»ê,5.0,5,1,0,15.2,9.1,0.20800000000000002,0.214,0.33299999999999996,0.35700000000000004,0.69,0.319
5757,2019,3,23,ÇÑÈ­,4.0,4,0,0,11.9,16.7,0.429,0.353,0.439,0.382,0.821,0.385
5758,2019,3,23,KT,4.0,4,1,0,7.7,25.6,0.32,0.25,0.308,0.33299999999999996,0.6409999999999999,0.294
5759,2019,3,23,·Ôµ¥,4.0,4,0,1,2.7,29.7,0.292,0.2,0.243,0.257,0.5,0.233
5760,2019,3,23,»ï¼º,0.0,0,0,0,6.4,16.1,0.16699999999999998,0.138,0.19399999999999998,0.138,0.332,0.165
5761,2019,3,23,KIA,0.0,0,0,0,9.1,18.2,0.136,0.107,0.21899999999999997,0.14300000000000002,0.36200000000000004,0.18899999999999997
5762,2019,3,24,LG,9.0,9,2,1,13.0,10.9,0.303,0.3,0.391,0.525,0.9159999999999999,0.402
5763,2019,3,24,·Ôµ¥,6.0,6,1,1,5.7,20.0,0.348,0.29,0.33299999999999996,0.452,0.785,0.34700000000000003
5764,2019,3,24,SK,6.0,6,2,4,8.3,13.9,0.26899999999999996,0.273,0.33299999999999996,0.485,0.818,0.35700000000000004
5765,2019,3,24,ÇÑÈ­,11.0,11,0,0,11.6,25.6,0.33299999999999996,0.243,0.326,0.297,0.623,0.293
5766,2019,3,24,»ï¼º,4.0,4,0,0,16.7,16.7,0.217,0.16699999999999998,0.375,0.233,0.608,0.317
5767,2019,3,24,KIA,3.0,3,0,0,0.0,27.8,0.34600000000000003,0.25,0.25,0.306,0.556,0.249
5768,2019,3,24,NC,3.0,3,1,1,0.0,13.2,0.226,0.21600000000000003,0.237,0.297,0.534,0.24100000000000002
5769,2019,3,24,KT,3.0,3,0,6,8.1,27.0,0.304,0.212,0.297,0.242,0.539,0.263
5770,2019,3,24,Hero,2.0,2,0,0,5.7,34.3,0.28600000000000003,0.182,0.22899999999999998,0.242,0.47100000000000003,0.21899999999999997
5771,2019,3,24,µÎ»ê,1.0,1,0,0,3.3,26.7,0.15,0.107,0.16699999999999998,0.107,0.27399999999999997,0.142
5772,2019,3,26,ÇÑÈ­,13.0,13,3,1,13.0,15.2,0.44799999999999995,0.42100000000000004,0.5,0.789,1.2890000000000001,0.536
5773,2019,3,26,NC,9.0,9,5,0,11.8,19.6,0.25,0.27899999999999997,0.38,0.698,1.078,0.43799999999999994
5774,2019,3,26,·Ôµ¥,7.0,7,0,0,5.6,11.1,0.3,0.265,0.306,0.324,0.63,0.289
5775,2019,3,26,µÎ»ê,7.0,7,1,0,18.9,13.5,0.25,0.233,0.37799999999999995,0.36700000000000005,0.745,0.348
5776,2019,3,26,LG,6.0,6,1,0,13.2,5.3,0.138,0.161,0.289,0.32299999999999995,0.612,0.282
5777,2019,3,26,KT,8.0,8,2,0,11.8,31.4,0.40700000000000003,0.289,0.373,0.444,0.8170000000000001,0.36700000000000005
5778,2019,3,26,SK,3.0,3,1,0,0.0,36.4,0.35,0.242,0.242,0.424,0.6659999999999999,0.28600000000000003
5779,2019,3,26,KIA,7.0,7,0,0,13.6,18.2,0.276,0.21600000000000003,0.341,0.324,0.665,0.317
5780,2019,3,26,Hero,2.0,2,0,0,12.8,20.5,0.24,0.182,0.308,0.242,0.55,0.272
5781,2019,3,26,»ï¼º,2.0,2,1,0,6.1,30.3,0.15,0.129,0.182,0.258,0.44,0.19699999999999998
5782,2019,3,27,»ï¼º,23.0,23,8,0,17.7,16.1,0.485,0.47100000000000003,0.565,1.0390000000000001,1.604,0.648
5783,2019,3,27,µÎ»ê,3.0,3,0,0,10.5,15.8,0.444,0.364,0.447,0.39399999999999996,0.841,0.396
5784,2019,3,27,KIA,9.0,9,1,3,20.0,17.8,0.444,0.361,0.489,0.611,1.1,0.48
5785,2019,3,27,NC,4.0,4,1,1,3.4,24.1,0.25,0.214,0.24100000000000002,0.35700000000000004,0.598,0.263
5786,2019,3,27,SK,2.0,2,1,0,2.6,25.6,0.154,0.135,0.179,0.297,0.47600000000000003,0.21
5787,2019,3,27,ÇÑÈ­,4.0,4,1,0,12.5,17.5,0.29600000000000004,0.257,0.35,0.457,0.807,0.358
5788,2019,3,27,KT,1.0,1,0,0,10.5,13.2,0.276,0.242,0.316,0.273,0.589,0.27899999999999997
5789,2019,3,27,·Ôµ¥,4.0,4,2,0,12.5,17.5,0.231,0.22899999999999998,0.325,0.486,0.8109999999999999,0.35200000000000004
5790,2019,3,27,LG,1.0,1,0,1,13.0,21.7,0.3,0.225,0.326,0.25,0.5760000000000001,0.282
5791,2019,3,27,Hero,2.0,2,1,0,5.3,18.4,0.185,0.171,0.21600000000000003,0.257,0.473,0.21600000000000003
5792,2019,3,28,»ï¼º,12.0,12,2,2,21.6,17.6,0.35700000000000004,0.316,0.46,0.5,0.96,0.42200000000000004
5793,2019,3,28,KIA,6.0,6,3,0,18.4,7.9,0.24,0.29,0.42100000000000004,0.645,1.0659999999999998,0.451
5794,2019,3,28,NC,6.0,6,2,0,5.7,14.3,0.28,0.281,0.34299999999999997,0.5,0.843,0.369
5795,2019,3,28,Hero,5.0,5,0,0,11.9,4.8,0.265,0.25,0.35700000000000004,0.33299999999999996,0.69,0.317
5796,2019,3,28,SK,3.0,3,1,0,12.5,25.0,0.158,0.14800000000000002,0.25,0.29600000000000004,0.546,0.249
5797,2019,3,28,·Ôµ¥,7.0,7,0,0,7.5,30.0,0.44,0.297,0.35,0.37799999999999995,0.728,0.33299999999999996
5798,2019,3,28,KT,2.0,2,1,0,4.9,14.6,0.33299999999999996,0.297,0.366,0.37799999999999995,0.7440000000000001,0.345
5799,2019,3,28,µÎ»ê,4.0,4,0,1,15.8,10.5,0.321,0.281,0.395,0.281,0.6759999999999999,0.332
5800,2019,3,28,ÇÑÈ­,4.0,4,0,1,6.1,30.3,0.23800000000000002,0.16699999999999998,0.212,0.267,0.479,0.215
5801,2019,3,28,LG,1.0,1,1,0,3.3,30.0,0.053,0.069,0.1,0.172,0.272,0.12
5802,2019,3,29,KT,6.0,6,1,2,2.5,12.5,0.43799999999999994,0.395,0.41,0.579,0.9890000000000001,0.434
5803,2019,3,29,ÇÑÈ­,9.0,9,2,2,7.3,22.0,0.44,0.361,0.425,0.611,1.036,0.45
5804,2019,3,29,µÎ»ê,3.0,3,1,0,12.2,14.6,0.345,0.306,0.39,0.47200000000000003,0.862,0.386
5805,2019,3,29,SK,5.0,5,0,1,12.5,5.0,0.32299999999999995,0.303,0.41,0.39399999999999996,0.804,0.375
5806,2019,3,29,LG,2.0,2,1,0,14.3,25.7,0.263,0.207,0.34299999999999997,0.379,0.722,0.33299999999999996
5807,2019,3,29,»ï¼º,2.0,2,0,0,0.0,27.8,0.423,0.306,0.306,0.361,0.667,0.3
5808,2019,3,29,Hero,2.0,2,0,1,5.3,26.3,0.34600000000000003,0.257,0.289,0.28600000000000003,0.575,0.265
5809,2019,3,29,NC,0.0,0,0,0,5.9,23.5,0.292,0.21899999999999997,0.265,0.21899999999999997,0.484,0.23199999999999998
5810,2019,3,29,KIA,3.0,3,0,0,2.9,37.1,0.33299999999999996,0.212,0.22899999999999998,0.242,0.47100000000000003,0.214
5811,2019,3,29,·Ôµ¥,1.0,1,0,0,8.6,14.3,0.24,0.207,0.294,0.276,0.57,0.26899999999999996
5812,2019,3,30,KT,6.0,6,1,0,15.0,25.0,0.391,0.303,0.4,0.39399999999999996,0.794,0.364
5813,2019,3,30,ÇÑÈ­,13.0,13,1,2,25.5,8.5,0.28600000000000003,0.273,0.478,0.455,0.9329999999999999,0.431
5814,2019,3,30,·Ôµ¥,7.0,7,0,1,9.8,19.5,0.31,0.265,0.317,0.324,0.6409999999999999,0.289
5815,2019,3,30,Hero,3.0,3,0,0,11.1,27.8,0.318,0.21899999999999997,0.306,0.281,0.5870000000000001,0.27899999999999997
5816,2019,3,30,µÎ»ê,4.0,4,1,0,11.8,11.8,0.16,0.16699999999999998,0.265,0.33299999999999996,0.598,0.271
5817,2019,3,30,NC,5.0,5,0,0,9.8,24.4,0.48,0.34299999999999997,0.439,0.429,0.868,0.40299999999999997
5818,2019,3,30,KIA,2.0,2,0,0,10.8,27.0,0.273,0.188,0.297,0.21899999999999997,0.516,0.258
5819,2019,3,30,»ï¼º,2.0,2,1,1,8.6,25.7,0.19,0.16699999999999998,0.235,0.3,0.535,0.24
5820,2019,3,30,SK,1.0,1,0,1,3.2,25.8,0.15,0.107,0.16699999999999998,0.107,0.27399999999999997,0.142
5821,2019,3,30,LG,1.0,1,0,2,8.6,31.4,0.15,0.1,0.2,0.1,0.3,0.163
5822,2019,3,31,LG,6.0,6,0,2,4.6,11.4,0.33299999999999996,0.293,0.341,0.341,0.682,0.317
5823,2019,3,31,µÎ»ê,9.0,9,2,2,12.2,29.3,0.33299999999999996,0.257,0.366,0.486,0.852,0.379
5824,2019,3,31,SK,8.0,8,1,1,7.3,26.8,0.33299999999999996,0.25,0.341,0.41700000000000004,0.758,0.34600000000000003
5825,2019,3,31,NC,6.0,6,3,0,12.8,12.8,0.2,0.242,0.359,0.515,0.8740000000000001,0.381
5826,2019,3,31,KIA,4.0,4,0,0,12.8,10.3,0.24100000000000002,0.21899999999999997,0.33299999999999996,0.21899999999999997,0.552,0.278
5827,2019,3,31,»ï¼º,4.0,4,2,2,7.1,16.7,0.29600000000000004,0.28600000000000003,0.381,0.514,0.895,0.39399999999999996
5828,2019,3,31,ÇÑÈ­,3.0,3,1,0,10.0,27.5,0.364,0.273,0.375,0.39399999999999996,0.769,0.353
5829,2019,3,31,Hero,7.0,7,1,2,20.0,17.8,0.308,0.265,0.42200000000000004,0.441,0.863,0.392
5830,2019,3,31,·Ôµ¥,5.0,5,1,3,13.6,13.6,0.276,0.257,0.35700000000000004,0.457,0.8140000000000001,0.36
5831,2019,3,31,KT,2.0,2,1,0,12.2,26.8,0.33299999999999996,0.25,0.341,0.361,0.7020000000000001,0.303
5832,2019,4,2,Hero,8.0,8,1,1,13.6,27.3,0.48,0.342,0.43200000000000005,0.5,0.932,0.42
5833,2019,4,2,µÎ»ê,9.0,9,1,1,12.5,12.5,0.31,0.303,0.375,0.485,0.86,0.37200000000000005
5834,2019,4,2,·Ôµ¥,5.0,5,1,1,9.5,16.7,0.321,0.278,0.381,0.444,0.825,0.374
5835,2019,4,2,KIA,4.0,4,0,1,14.3,21.4,0.28,0.212,0.35700000000000004,0.33299999999999996,0.69,0.32899999999999996
5836,2019,4,2,ÇÑÈ­,6.0,6,1,1,13.5,16.2,0.20800000000000002,0.2,0.324,0.36700000000000005,0.691,0.315
5837,2019,4,2,NC,6.0,6,0,4,5.0,15.0,0.355,0.314,0.35,0.371,0.721,0.326
5838,2019,4,2,SK,0.0,0,0,1,5.7,25.7,0.292,0.212,0.257,0.242,0.499,0.235
5839,2019,4,2,LG,2.0,2,0,1,11.8,29.4,0.3,0.2,0.294,0.2,0.494,0.247
5840,2019,4,2,»ï¼º,1.0,1,0,1,5.6,22.2,0.231,0.17600000000000002,0.222,0.20600000000000002,0.428,0.203
5841,2019,4,2,KT,0.0,0,0,0,8.8,8.8,0.192,0.172,0.294,0.207,0.501,0.255
5842,2019,4,3,NC,9.0,9,2,1,0.0,20.4,0.515,0.43200000000000005,0.43200000000000005,0.727,1.159,0.501
