,연도,선수이름,팀명,포지션,경기수,선발경기,이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루저지,도루저지율,평균자책점,승,패,세이브,홀드,승률,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률
165,2015,밴와트,SK,투수,12,12,56.333333333333336,0,0,1,9,0,1.0,0,0,0,0.0,4.63,5,3,0,0,0.625,70,5,13,2,50,29,29,1.47
166,2015,백인식,SK,투수,7,4,20.666666666666668,0,0,1,2,0,1.0,0,0,0,0.0,4.79,1,2,0,0,0.333,24,2,11,2,14,13,11,1.69
167,2016,김상수,키움,투수,67,0,74.0,0,0,0,6,0,1.0,0,0,0,0.0,4.62,6,5,0,21,0.545,77,6,34,1,76,40,38,1.5
168,2016,이보근,키움,투수,67,0,64.66666666666667,1,0,6,4,0,0.909,0,0,0,0.0,4.45,5,7,0,25,0.417,69,3,27,6,56,36,32,1.48
169,2016,김세현,키움,투수,62,0,62.333333333333336,0,0,2,5,0,1.0,0,0,0,0.0,2.6,2,0,36,0,1.0,66,2,7,0,50,19,18,1.17
170,2016,마정길,키움,투수,61,0,63.666666666666664,0,1,1,5,0,1.0,0,0,0,0.0,4.1,6,1,0,12,0.857,61,10,34,4,52,33,29,1.49
171,2016,오주원,키움,투수,55,0,51.0,0,0,4,6,0,1.0,0,0,0,0.0,4.41,3,2,2,7,0.6,50,3,17,4,40,25,25,1.31
172,2016,김정훈,키움,투수,34,4,63.333333333333336,0,2,2,10,2,1.0,0,0,0,0.0,5.26,1,5,0,0,0.167,71,9,29,6,28,44,37,1.58
173,2016,김택형,키움,투수,32,0,28.333333333333332,2,0,3,3,0,0.75,0,0,0,0.0,7.62,2,2,0,7,0.5,41,6,11,0,35,26,24,1.84
174,2016,박주현,키움,투수,30,23,119.0,3,0,5,12,1,0.85,0,0,0,0.0,6.35,7,5,0,0,0.583,153,19,37,8,71,89,84,1.6
175,2016,신재영,키움,투수,30,30,168.66666666666666,0,0,7,19,0,1.0,0,0,0,0.0,3.9,15,7,0,0,0.682,192,19,21,11,99,76,73,1.26
176,2016,양훈,키움,투수,20,13,70.66666666666667,0,0,3,18,2,1.0,0,0,0,0.0,8.28,1,6,0,0,0.143,119,10,27,1,24,71,65,2.07
177,2016,최원태,키움,투수,17,11,61.0,1,0,1,4,0,0.833,0,0,0,0.0,7.23,2,3,0,0,0.4,89,6,23,6,42,51,49,1.84
178,2016,이정훈,키움,투수,15,0,18.0,0,0,0,5,0,1.0,0,0,0,0.0,7.0,0,3,0,1,0.0,32,3,5,0,8,14,14,2.06
179,2016,금민철,키움,투수,14,2,26.333333333333332,0,0,0,4,0,1.0,0,0,0,0.0,5.13,1,1,0,0,0.5,36,2,9,1,16,16,15,1.71
180,2016,맥그레거,키움,투수,14,14,90.0,0,0,3,14,0,1.0,0,0,0,0.0,5.2,6,3,0,0,0.667,108,13,20,2,61,56,52,1.42
181,2016,밴헤켄,키움,투수,12,12,72.0,0,0,4,9,0,1.0,0,0,0,0.0,3.38,7,3,0,0,0.7,55,10,19,5,81,29,27,1.03
182,2016,코엘로,키움,투수,12,12,62.0,1,0,1,5,0,0.857,0,0,0,0.0,3.77,6,5,0,0,0.545,50,6,42,2,46,29,26,1.48
183,2016,하영민,키움,투수,11,1,28.666666666666668,0,0,0,8,2,1.0,0,0,0,0.0,3.14,1,1,0,1,0.5,33,2,9,2,15,12,10,1.47
184,2016,황덕균,키움,투수,7,0,16.333333333333332,0,0,0,2,0,1.0,0,0,0,0.0,3.31,1,0,0,0,1.0,13,3,7,1,3,6,6,1.22
185,2016,이현승,두산,투수,56,0,57.666666666666664,0,1,1,11,1,1.0,0,0,0,0.0,4.84,1,4,25,1,0.2,65,8,17,7,41,36,31,1.42
186,2016,윤명준,두산,투수,55,0,57.0,0,0,3,5,0,1.0,0,0,0,0.0,3.95,4,0,2,11,1.0,51,5,17,3,39,25,25,1.19
187,2016,진야곱,두산,투수,55,2,62.0,0,0,1,6,0,1.0,0,0,0,0.0,4.94,5,2,1,4,0.714,68,8,40,1,56,38,34,1.74
188,2016,정재훈,두산,투수,46,0,52.333333333333336,0,0,2,6,2,1.0,0,0,0,0.0,3.27,1,5,2,23,0.167,43,3,17,5,56,21,19,1.15
189,2016,이현호,두산,투수,41,1,47.0,0,0,4,5,1,1.0,0,0,0,0.0,7.09,0,2,0,0,0.0,63,5,20,5,32,37,37,1.77
190,2016,김성배,두산,투수,39,0,37.333333333333336,0,0,3,2,0,1.0,0,0,0,0.0,6.03,0,1,1,5,0.0,59,5,19,2,27,26,25,2.09
191,2016,보우덴,두산,투수,30,30,180.0,2,0,10,19,3,0.935,0,0,0,0.0,3.8,18,7,0,0,0.72,159,17,54,6,160,83,76,1.18
192,2016,유희관,두산,투수,30,29,185.66666666666666,2,1,4,36,2,0.952,0,0,0,0.0,4.41,15,6,0,0,0.714,212,22,58,6,102,95,91,1.45
193,2016,니퍼트,두산,투수,28,27,167.66666666666666,0,4,9,26,3,1.0,0,0,0,0.0,2.95,22,3,0,0,0.88,151,15,57,9,142,61,55,1.24
194,2016,허준혁,두산,투수,28,15,89.33333333333333,0,0,6,18,1,1.0,0,0,0,0.0,5.64,4,7,0,0,0.364,106,17,39,7,56,61,56,1.62
195,2016,장원준,두산,투수,27,27,168.0,1,0,2,21,3,0.958,0,0,0,0.0,3.32,15,6,0,0,0.714,161,14,76,9,137,66,62,1.41
196,2016,고봉재,두산,투수,25,0,23.333333333333332,0,0,0,4,0,1.0,0,0,0,0.0,6.17,3,0,0,0,1.0,32,1,2,3,18,17,16,1.46
197,2016,김강률,두산,투수,25,0,28.0,0,0,3,2,1,1.0,0,0,0,0.0,5.14,0,2,0,4,0.0,31,2,17,2,21,18,16,1.71
198,2016,오현택,두산,투수,20,0,20.666666666666668,0,0,1,2,1,1.0,0,0,0,0.0,6.1,1,0,0,4,1.0,29,3,3,2,17,14,14,1.55
199,2016,안규영,두산,투수,16,9,47.666666666666664,0,0,2,9,3,1.0,0,0,0,0.0,6.61,1,2,0,0,0.333,73,6,24,4,24,36,35,2.03
200,2016,고원준,두산,투수,14,4,24.666666666666668,0,1,3,4,0,1.0,0,0,0,0.0,5.47,1,1,0,1,0.5,31,2,11,5,21,15,15,1.7
201,2016,홍상삼,두산,투수,11,0,12.0,0,0,0,0,0,0.0,0,0,0,0.0,5.25,0,1,5,1,0.0,12,0,9,0,17,7,7,1.75
202,2016,홍영현,두산,투수,6,0,6.333333333333333,0,0,0,0,0,0.0,0,0,0,0.0,7.11,1,0,0,0,1.0,9,1,6,0,6,6,5,2.37
203,2016,이용찬,두산,투수,5,0,6.666666666666667,0,0,0,1,0,1.0,0,0,0,0.0,2.7,1,0,0,2,1.0,7,0,0,0,5,2,2,1.05
204,2016,이정민,롯데,투수,66,0,77.0,0,0,6,7,5,1.0,0,0,0,0.0,3.16,5,2,2,9,0.714,83,6,21,5,60,29,27,1.35
205,2016,윤길현,롯데,투수,62,0,60.0,0,0,3,7,0,1.0,0,0,0,0.0,6.0,7,7,2,16,0.5,75,8,22,2,50,42,40,1.62
206,2016,홍성민,롯데,투수,52,0,42.666666666666664,1,0,2,4,0,0.857,0,0,0,0.0,4.46,1,1,2,5,0.5,45,5,16,1,30,24,21,1.44
207,2016,손승락,롯데,투수,48,0,50.666666666666664,0,0,3,7,1,1.0,0,0,0,0.0,4.26,7,3,20,0,0.7,61,5,24,3,48,25,24,1.68
208,2016,김유영,롯데,투수,46,0,34.333333333333336,0,0,2,6,0,1.0,0,0,0,0.0,6.55,0,1,1,3,0.0,37,3,30,0,31,32,25,1.95
209,2016,이명우,롯데,투수,45,2,33.0,0,0,3,13,1,1.0,0,0,0,0.0,9.27,2,3,0,6,0.4,41,5,18,1,25,37,34,1.79
210,2016,박시영,롯데,투수,42,2,61.666666666666664,0,0,2,6,0,1.0,0,0,0,0.0,5.4,2,3,0,1,0.4,64,6,29,2,57,38,37,1.51
211,2016,박진형,롯데,투수,39,14,92.66666666666667,1,0,2,18,0,0.952,0,0,0,0.0,5.81,6,2,0,3,0.75,101,9,54,13,78,65,60,1.67
212,2016,이성민,롯데,투수,36,6,68.66666666666667,2,1,5,11,3,0.889,0,0,0,0.0,7.08,6,5,0,1,0.545,89,11,42,4,47,59,54,1.91
213,2016,레일리,롯데,투수,31,31,184.66666666666666,3,3,6,37,1,0.935,0,0,0,0.0,4.34,8,10,0,0,0.444,207,21,51,17,147,105,89,1.4
214,2016,린드블럼,롯데,투수,30,30,177.33333333333334,1,1,15,18,1,0.971,0,0,0,0.0,5.28,10,13,0,0,0.435,197,28,77,9,148,109,104,1.55
215,2016,박세웅,롯데,투수,27,27,139.0,1,1,7,15,3,0.957,0,0,0,0.0,5.76,7,12,0,0,0.368,160,17,62,6,133,97,89,1.6
216,2016,강영식,롯데,투수,24,0,11.666666666666666,1,0,0,0,0,0.0,0,0,0,0.0,5.4,0,2,0,5,0.0,13,2,9,0,11,8,7,1.89
217,2016,정대현,롯데,투수,24,0,17.333333333333332,1,0,2,3,0,0.833,0,0,0,0.0,5.19,1,0,0,8,1.0,24,3,13,0,7,10,10,2.13
218,2016,노경은,롯데,투수,22,20,94.66666666666667,1,2,9,16,1,0.962,0,0,0,0.0,6.85,3,12,0,0,0.2,128,13,48,5,52,79,72,1.86
219,2016,송승준,롯데,투수,10,10,41.333333333333336,0,3,2,14,1,1.0,0,0,0,0.0,8.71,1,2,0,0,0.333,62,6,21,2,35,43,40,2.01
220,2016,백정현,삼성,투수,70,4,68.66666666666667,0,0,1,8,0,1.0,0,0,0,0.0,5.77,6,3,0,9,0.667,73,9,30,2,77,44,44,1.5
221,2016,김대우,삼성,투수,67,0,66.0,0,0,4,9,0,1.0,0,0,0,0.0,5.05,6,0,0,11,1.0,82,8,19,6,37,39,37,1.53
222,2016,심창민,삼성,투수,62,0,72.66666666666667,0,1,1,4,0,1.0,0,0,0,0.0,2.97,2,6,25,4,0.25,59,6,26,4,76,29,24,1.17
223,2016,박근홍,삼성,투수,60,0,41.0,0,0,2,7,0,1.0,0,0,0,0.0,7.46,0,2,0,9,0.0,42,5,27,4,40,34,34,1.68
224,2016,장필준,삼성,투수,56,1,72.0,0,0,7,15,2,1.0,0,0,0,0.0,5.13,4,6,4,9,0.4,82,9,26,5,57,42,41,1.5
225,2016,권오준,삼성,투수,41,0,46.333333333333336,1,0,1,7,0,0.889,0,0,0,0.0,3.88,1,3,0,7,0.25,48,9,11,3,35,20,20,1.27
226,2016,김동호,삼성,투수,33,0,33.0,0,0,2,5,2,1.0,0,0,0,0.0,7.64,0,1,0,2,0.0,46,5,14,3,21,28,28,1.82
227,2016,안지만,삼성,투수,31,0,37.333333333333336,1,0,1,1,0,0.667,0,0,0,0.0,5.79,2,5,5,5,0.286,44,9,15,4,41,26,24,1.58
228,2016,윤성환,삼성,투수,28,28,180.0,1,0,10,20,2,0.968,0,0,0,0.0,4.35,11,10,0,0,0.524,202,25,41,13,85,95,87,1.35
229,2016,정인욱,삼성,투수,27,23,111.0,0,0,6,6,0,1.0,0,0,0,0.0,6.81,4,7,0,0,0.364,138,19,62,8,70,92,84,1.8
230,2016,임대한,삼성,투수,26,0,28.0,0,0,4,4,0,1.0,0,0,0,0.0,5.14,0,1,0,0,0.0,33,2,14,2,13,18,16,1.68
231,2016,장원삼,삼성,투수,26,13,78.33333333333333,0,1,4,18,0,1.0,0,0,0,0.0,7.01,5,8,0,2,0.385,114,16,23,2,53,69,61,1.75
232,2016,차우찬,삼성,투수,24,24,152.33333333333334,4,6,4,34,1,0.905,0,0,0,0.0,4.73,12,6,0,0,0.667,168,16,65,8,120,87,80,1.53
233,2016,김기태,삼성,투수,17,15,75.0,0,1,7,7,0,1.0,0,0,0,0.0,7.08,4,4,0,0,0.5,94,20,22,10,34,61,59,1.55
234,2016,김현우,삼성,투수,17,0,20.666666666666668,0,0,2,3,1,1.0,0,0,0,0.0,3.48,1,0,0,0,1.0,26,3,4,2,19,9,8,1.45
235,2016,플란데,삼성,투수,13,13,68.66666666666667,0,0,6,13,0,1.0,0,0,0,0.0,7.6,2,6,0,0,0.25,92,13,33,1,56,66,58,1.82
236,2016,웹스터,삼성,투수,12,12,71.0,0,0,7,3,0,1.0,0,0,0,0.0,5.7,4,4,0,0,0.5,72,10,47,3,59,48,45,1.68
237,2016,박정진,한화,투수,77,1,84.0,1,0,3,11,0,0.933,0,0,0,0.0,5.57,4,4,0,6,0.5,96,11,33,2,85,58,52,1.54
238,2016,권혁,한화,투수,66,0,95.33333333333333,3,0,5,14,1,0.864,0,0,0,0.0,3.87,6,2,3,13,0.75,93,5,42,7,77,45,41,1.42
239,2016,송창식,한화,투수,66,1,97.66666666666667,2,0,5,10,1,0.882,0,0,0,0.0,4.98,8,5,0,8,0.615,97,10,45,10,77,61,54,1.45
240,2016,심수창,한화,투수,66,10,113.33333333333333,4,0,3,16,2,0.826,0,0,0,0.0,5.96,5,5,2,6,0.5,138,14,58,4,76,86,75,1.73
241,2016,정우람,한화,투수,61,0,81.0,1,0,7,16,2,0.958,0,0,0,0.0,3.33,8,5,16,1,0.615,64,7,26,4,85,33,30,1.11
242,2016,장민재,한화,투수,48,13,119.33333333333333,4,1,5,12,1,0.81,0,0,0,0.0,4.68,6,6,0,1,0.5,133,15,67,4,92,66,62,1.68
243,2016,윤규진,한화,투수,41,16,100.33333333333333,1,0,6,14,2,0.952,0,0,0,0.0,6.82,7,7,1,3,0.5,125,19,54,8,74,78,76,1.78
244,2016,정대훈,한화,투수,36,0,38.666666666666664,0,0,3,8,0,1.0,0,0,0,0.0,4.89,1,0,0,0,1.0,47,3,10,1,26,24,21,1.47
245,2016,송은범,한화,투수,30,27,122.0,1,2,10,15,3,0.962,0,0,0,0.0,6.42,2,11,0,1,0.154,159,13,49,5,85,95,87,1.7
246,2016,이태양,한화,투수,29,25,112.33333333333333,1,0,4,13,1,0.944,0,0,0,0.0,4.97,5,8,1,0,0.385,128,15,62,3,60,66,62,1.69
247,2016,카스티요,한화,투수,20,15,84.0,0,0,5,10,1,1.0,0,0,0,0.0,6.43,7,4,0,0,0.636,106,7,40,10,60,62,60,1.74
248,2016,김용주,한화,투수,17,2,15.666666666666666,0,0,0,1,0,1.0,0,0,0,0.0,9.77,0,2,0,0,0.0,19,2,15,0,12,18,17,2.17
249,2016,서캠프,한화,투수,17,8,41.333333333333336,0,0,1,9,0,1.0,0,0,0,0.0,6.31,2,5,1,0,0.286,54,5,17,5,36,32,29,1.72
250,2016,이재우,한화,투수,15,3,25.333333333333332,0,0,0,2,0,1.0,0,0,0,0.0,6.04,0,1,0,0,0.0,34,9,14,3,18,20,17,1.89
251,2016,송신영,한화,투수,11,3,14.333333333333334,0,0,1,2,0,1.0,0,0,0,0.0,5.02,0,1,0,0,0.0,24,1,2,1,7,8,8,1.81
252,2016,마에스트리,한화,투수,9,8,28.666666666666668,2,0,0,4,0,0.667,0,0,0,0.0,9.42,2,2,0,0,0.5,37,4,34,1,23,37,30,2.48
253,2016,로저스,한화,투수,6,6,37.666666666666664,1,1,4,2,1,0.857,0,0,0,0.0,4.3,2,3,0,0,0.4,42,3,12,2,24,22,18,1.43
254,2016,김광수,KIA,투수,54,0,52.333333333333336,0,0,2,4,0,1.0,0,0,0,0.0,5.16,2,6,7,14,0.25,67,5,22,0,39,31,30,1.7
255,2016,심동섭,KIA,투수,54,0,38.0,0,0,1,4,0,1.0,0,0,0,0.0,6.45,5,2,1,13,0.714,45,5,21,4,33,30,27,1.75
256,2016,최영필,KIA,투수,54,3,57.333333333333336,0,1,0,6,0,1.0,0,0,0,0.0,3.61,4,3,2,10,0.571,74,6,8,3,54,26,23,1.43
257,2016,홍건희,KIA,투수,50,9,90.33333333333333,1,0,2,8,0,0.909,0,0,0,0.0,4.98,4,4,4,5,0.5,103,10,41,1,83,53,50,1.59
258,2016,박준표,KIA,투수,46,2,51.666666666666664,0,0,3,7,0,1.0,0,0,0,0.0,6.27,4,0,0,5,1.0,60,4,22,8,33,39,36,1.59
259,2016,한승혁,KIA,투수,36,0,33.333333333333336,1,0,2,2,0,0.8,0,0,0,0.0,4.86,3,2,1,9,0.6,36,3,19,2,31,21,18,1.65
260,2016,임창용,KIA,투수,34,0,35.0,1,0,1,2,0,0.75,0,0,0,0.0,4.37,3,3,15,0,0.5,45,5,10,1,38,18,17,1.57
261,2016,김윤동,KIA,투수,31,5,53.0,0,0,5,9,2,1.0,0,0,0,0.0,5.43,0,3,2,2,0.0,48,9,38,3,47,33,32,1.62
262,2016,양현종,KIA,투수,31,31,200.33333333333334,3,3,4,33,1,0.925,0,0,0,0.0,3.68,10,12,0,0,0.455,191,19,77,2,146,96,82,1.34
263,2016,헥터,KIA,투수,31,31,206.66666666666666,1,0,11,35,2,0.979,0,0,0,0.0,3.4,15,5,0,0,0.75,211,7,51,6,139,88,78,1.27
264,2016,지크,KIA,투수,30,29,152.0,3,0,6,10,1,0.842,0,0,0,0.0,5.27,10,13,0,0,0.435,188,16,68,5,125,104,89,1.68
265,2016,한기주,KIA,투수,29,5,56.333333333333336,0,0,3,7,1,1.0,0,0,0,0.0,7.62,4,3,1,1,0.571,81,11,30,5,27,48,48,1.96
266,2016,곽정철,KIA,투수,27,0,27.333333333333332,0,0,1,1,0,1.0,0,0,0,0.0,7.9,0,1,2,1,0.0,34,3,22,2,16,24,24,2.05
267,2016,고효준,KIA,투수,24,6,46.0,3,0,1,6,0,0.7,0,0,0,0.0,6.07,0,2,0,2,0.0,54,6,29,2,52,39,31,1.8
268,2016,임기준,KIA,투수,19,6,31.333333333333332,3,4,2,6,0,0.727,0,0,0,0.0,6.03,0,2,1,1,0.0,37,2,33,4,15,23,21,2.23
269,2016,윤석민,KIA,투수,16,3,31.0,0,0,5,3,0,1.0,0,0,0,0.0,3.19,2,2,1,6,0.5,36,1,8,5,26,14,11,1.42
270,2016,이준영,KIA,투수,13,1,17.666666666666668,1,0,0,2,0,0.667,0,0,0,0.0,8.66,0,2,0,1,0.0,22,4,11,0,7,17,17,1.87
271,2016,정용운,KIA,투수,12,3,21.666666666666668,1,0,0,5,0,0.833,0,0,0,0.0,7.89,0,1,0,0,0.0,31,1,20,0,12,21,19,2.35
272,2016,김진우,KIA,투수,11,0,15.0,0,1,0,4,0,1.0,0,0,0,0.0,4.8,2,1,0,2,0.667,16,3,5,2,10,8,8,1.4
273,2016,홍성용,KT,투수,67,0,46.333333333333336,3,1,3,7,0,0.769,0,0,0,0.0,6.02,2,2,2,12,0.5,66,8,19,4,33,32,31,1.83
274,2016,심재민,KT,투수,59,0,54.333333333333336,1,0,0,7,0,0.875,0,0,0,0.0,5.47,2,3,0,7,0.4,75,4,24,5,30,36,33,1.82
275,2016,고영표,KT,투수,53,0,56.333333333333336,0,0,4,8,0,1.0,0,0,0,0.0,5.59,2,4,0,5,0.333,65,6,19,10,62,38,35,1.49
276,2016,김재윤,KT,투수,52,0,54.333333333333336,2,0,0,2,0,0.5,0,0,0,0.0,4.97,8,1,14,1,0.889,61,6,15,1,73,31,30,1.4
277,2016,엄상백,KT,투수,52,6,73.33333333333333,3,0,4,10,0,0.824,0,0,0,0.0,6.75,1,5,1,8,0.167,93,8,40,4,57,61,55,1.81
278,2016,이창재,KT,투수,47,0,40.333333333333336,0,0,3,3,1,1.0,0,0,0,0.0,5.13,3,1,1,2,0.75,48,6,15,2,38,24,23,1.56
279,2016,장시환,KT,투수,40,7,75.33333333333333,0,0,3,12,0,1.0,0,0,0,0.0,6.33,3,12,6,3,0.2,93,7,43,9,67,62,53,1.81
280,2016,조무근,KT,투수,38,0,38.666666666666664,0,0,0,7,0,1.0,0,0,0,0.0,8.61,2,0,0,4,1.0,59,5,27,3,31,37,37,2.22
281,2016,배우열,KT,투수,36,0,40.333333333333336,0,0,1,5,1,1.0,0,0,0,0.0,4.02,1,1,1,4,0.5,47,2,18,0,29,21,18,1.61
282,2016,피어밴드,KT,투수,31,30,182.0,3,6,6,33,1,0.929,0,0,0,0.0,4.45,7,13,0,0,0.35,231,23,48,10,144,97,90,1.53
283,2016,밴와트,KT,투수,28,27,134.66666666666666,1,1,4,23,1,0.964,0,0,0,0.0,5.95,6,13,0,0,0.316,172,21,49,4,92,103,89,1.64
284,2016,정성곤,KT,투수,28,9,66.33333333333333,2,0,2,14,0,0.889,0,0,0,0.0,5.83,0,7,0,0,0.0,72,4,33,6,46,52,43,1.58
285,2016,주권,KT,투수,28,26,134.0,0,0,8,15,2,1.0,0,0,0,0.0,5.1,6,8,0,0,0.429,162,14,44,5,63,80,76,1.54
286,2016,김사율,KT,투수,25,0,30.333333333333332,0,0,0,3,0,1.0,0,0,0,0.0,5.34,0,1,1,1,0.0,29,4,17,2,27,20,18,1.52
287,2016,정대현,KT,투수,22,22,91.33333333333333,1,0,6,9,2,0.938,0,0,0,0.0,7.29,4,10,0,0,0.286,115,13,44,5,57,82,74,1.74
288,2016,로위,KT,투수,14,13,60.0,0,0,2,15,0,1.0,0,0,0,0.0,6.3,3,6,0,0,0.333,74,6,39,5,68,46,42,1.88
289,2016,마리몬,KT,투수,12,12,62.0,2,1,3,12,0,0.882,0,0,0,0.0,5.23,6,4,0,0,0.6,60,3,29,6,45,38,36,1.44
290,2016,피노,KT,투수,12,8,39.0,0,0,0,4,0,1.0,0,0,0,0.0,7.15,2,3,0,1,0.4,62,4,15,4,23,36,31,1.97
291,2016,진해수,LG,투수,75,0,54.0,0,0,1,6,0,1.0,0,0,0,0.0,4.67,0,4,1,17,0.0,57,5,37,2,54,30,28,1.74
292,2016,임정우,LG,투수,67,0,70.66666666666667,1,0,2,4,1,0.857,0,0,0,0.0,3.82,3,8,28,0,0.273,73,5,36,6,87,31,30,1.54
293,2016,윤지웅,LG,투수,59,0,44.0,1,0,5,6,1,0.917,0,0,0,0.0,6.55,4,2,0,11,0.667,48,4,18,4,37,33,32,1.5
294,2016,김지용,LG,투수,51,0,63.0,0,1,1,8,0,1.0,0,0,0,0.0,3.57,3,4,0,17,0.429,52,9,18,5,56,25,25,1.11
295,2016,신승현,LG,투수,49,0,45.333333333333336,0,0,3,4,0,1.0,0,0,0,0.0,4.96,3,1,1,9,0.75,41,3,24,4,31,26,25,1.43
296,2016,이동현,LG,투수,46,0,43.333333333333336,0,2,0,5,0,1.0,0,0,0,0.0,5.4,4,3,2,5,0.571,54,5,14,3,38,26,26,1.57
297,2016,이승현,LG,투수,38,0,41.0,0,0,2,5,0,1.0,0,0,0,0.0,5.49,3,1,0,3,0.75,46,5,23,4,29,28,25,1.68
298,2016,소사,LG,투수,33,33,199.0,0,0,8,27,2,1.0,0,0,0,0.0,5.16,10,9,0,0,0.526,258,12,38,9,107,121,114,1.49
299,2016,류제국,LG,투수,29,29,161.33333333333334,1,2,11,16,0,0.964,0,0,0,0.0,4.3,13,11,0,0,0.542,152,14,70,21,138,83,77,1.38
300,2016,우규민,LG,투수,28,24,132.0,2,2,6,18,1,0.923,0,0,0,0.0,4.91,6,11,0,1,0.353,166,16,36,18,81,89,72,1.53
301,2016,최성훈,LG,투수,28,0,22.666666666666668,2,0,0,3,0,0.6,0,0,0,0.0,7.15,2,1,0,4,0.667,35,1,11,0,8,22,18,2.03
302,2016,최동환,LG,투수,26,0,34.666666666666664,1,0,1,3,0,0.8,0,0,0,0.0,4.41,2,0,1,0,1.0,30,2,15,4,22,18,17,1.3
303,2016,이준형,LG,투수,25,13,71.33333333333333,3,0,6,11,1,0.85,0,0,0,0.0,6.18,2,6,0,0,0.25,84,4,45,4,35,54,49,1.81
304,2016,봉중근,LG,투수,19,5,36.333333333333336,0,0,0,5,0,1.0,0,0,0,0.0,4.95,1,0,0,2,1.0,41,4,22,2,20,23,20,1.73
305,2016,유원상,LG,투수,19,0,24.0,0,1,1,5,1,1.0,0,0,0,0.0,6.38,2,1,0,1,0.667,31,3,13,2,15,18,17,1.83
306,2016,정현욱,LG,투수,17,0,21.0,0,0,0,0,0,0.0,0,0,0,0.0,7.29,1,0,1,3,1.0,22,4,10,4,18,19,17,1.52
307,2016,임찬규,LG,투수,15,10,47.0,0,0,2,5,0,1.0,0,0,0,0.0,6.51,3,3,0,1,0.5,46,6,32,6,38,35,34,1.66
308,2016,코프랜드,LG,투수,13,13,63.333333333333336,2,0,3,7,0,0.833,0,0,0,0.0,5.54,2,3,0,0,0.4,71,8,42,7,34,53,39,1.78
309,2016,허프,LG,투수,13,11,74.66666666666667,3,0,2,10,0,0.8,0,0,0,0.0,3.13,7,2,0,1,0.778,72,2,9,1,46,34,26,1.08
310,2016,유재유,LG,투수,7,1,6.666666666666667,0,0,1,1,0,1.0,0,0,0,0.0,13.5,0,1,0,0,0.0,10,2,7,0,3,10,10,2.55
311,2016,김진성,NC,투수,69,0,84.33333333333333,2,0,4,10,1,0.875,0,0,0,0.0,4.48,6,8,1,14,0.429,79,15,16,2,100,44,42,1.13
312,2016,임창민,NC,투수,65,0,70.0,0,0,0,10,0,1.0,0,0,0,0.0,2.57,1,3,26,6,0.25,61,5,30,5,91,22,20,1.3
313,2016,원종현,NC,투수,54,0,70.66666666666667,1,0,2,6,0,0.889,0,0,0,0.0,3.18,3,3,3,17,0.5,51,4,18,3,75,26,25,0.98
314,2016,최금강,NC,투수,52,11,108.0,2,0,6,10,0,0.889,0,0,0,0.0,5.0,11,4,2,4,0.733,123,13,36,8,84,65,60,1.47
315,2016,이민호,NC,투수,45,21,130.66666666666666,2,0,8,14,0,0.917,0,0,0,0.0,5.51,9,9,2,3,0.5,159,18,55,6,102,90,80,1.64
316,2016,임정호,NC,투수,42,0,23.333333333333332,1,0,0,3,0,0.75,0,0,0,0.0,5.4,1,1,1,7,0.5,25,0,11,6,29,17,14,1.54
317,2016,구창모,NC,투수,39,9,68.66666666666667,1,0,2,7,0,0.9,0,0,0,0.0,4.19,4,1,0,1,0.8,61,9,37,2,67,32,32,1.43
318,2016,장현식,NC,투수,37,5,76.33333333333333,1,0,1,6,1,0.875,0,0,0,0.0,4.48,1,3,0,1,0.25,68,5,43,2,59,40,38,1.45
319,2016,박준영,NC,투수,32,0,33.666666666666664,0,0,1,5,0,1.0,0,0,0,0.0,6.95,1,3,0,5,0.25,37,4,18,3,33,31,26,1.63
320,2016,스튜어트,NC,투수,27,27,150.0,1,0,12,19,3,0.969,0,0,0,0.0,4.56,12,8,0,0,0.6,160,11,55,8,118,79,76,1.43
321,2016,이재학,NC,투수,26,24,127.66666666666667,2,0,3,17,2,0.909,0,0,0,0.0,4.58,12,4,0,0,0.75,140,19,54,6,134,72,65,1.52
322,2016,민성기,NC,투수,25,0,28.333333333333332,0,0,1,4,0,1.0,0,0,0,0.0,6.04,2,0,0,1,1.0,33,2,15,4,18,20,19,1.69
323,2016,해커,NC,투수,23,23,140.66666666666666,1,1,12,27,1,0.975,0,0,0,0.0,3.45,13,3,0,0,0.813,132,14,31,10,119,57,54,1.16
324,2016,김선규,NC,투수,17,0,15.333333333333334,0,0,0,1,0,1.0,0,0,0,0.0,2.93,1,0,0,0,1.0,20,1,8,1,6,6,5,1.83
325,2016,정수민,NC,투수,15,11,48.0,0,0,2,2,1,1.0,0,0,0,0.0,6.19,3,3,0,0,0.5,59,4,29,5,31,34,33,1.83
326,2016,배재환,NC,투수,11,1,22.0,0,0,0,2,0,1.0,0,0,0,0.0,4.09,1,1,0,0,0.5,17,1,9,0,15,11,10,1.18
327,2016,이태양,NC,투수,10,10,47.0,0,0,2,9,1,1.0,0,0,0,0.0,4.21,2,2,0,0,0.5,44,7,26,8,27,22,22,1.49
328,2016,강장산,NC,투수,3,0,2.3333333333333335,0,0,0,1,0,1.0,0,0,0,0.0,11.57,0,1,0,0,0.0,3,2,3,0,1,3,3,2.57
